Start Time,Duration,Run ID,Name,Source Type,Source Name,User,Status,cycle,epochs,eval-amount,eval-batch-size,experiment,input-size,learning-rate,optimizer,sample-rate,scaled-columns,seed,target-column,test-amount,test-batch-size,train-amount,train-batch-size,updates,used-columns,eval-accuracy,eval-balanced-accuracy,eval-fall-out,eval-false-negatives,eval-false-positives,eval-miss-rate,eval-precision,eval-recall,eval-selectivity,eval-true-negatives,eval-true-positives,test-accuracy,test-balanced-accuracy,test-fall-out,test-false-negatives,test-false-positives,test-miss-rate,test-precision,test-recall,test-selectivity,test-true-negatives,test-true-positives
2024-04-15 16:00:03,1.4min,e272a9e0f1de4774b30b6abefdbd0368,local-training-1-5,,,unknown,FINISHED,5,10,50000,64,1,6,0.2,SGD,0.2,['amount'],42,isFraud,20000,64,180000,36000,0,"['amount', 'type_CASH_IN', 'type_CASH_OUT', 'type_DEBIT', 'type_PAYMENT', 'type_TRANSFER', 'isFraud']",0.80898,0.58897,0.04342,7816,1735,0.77864,0.56154,0.22136,0.95658,38227,2222,0.81175,0.58971,0.04473,3046,719,0.77585,0.55034,0.22415,0.95527,15355,880
2024-04-15 16:00:03,1.4min,6b8a1d0cc5354468a975bf49bd04a362,local-training-1-5,,,unknown,FINISHED,5,10,50000,64,1,6,0.2,SGD,0.2,['amount'],42,isFraud,20000,64,180000,36000,0,"['amount', 'type_CASH_IN', 'type_CASH_OUT', 'type_DEBIT', 'type_PAYMENT', 'type_TRANSFER', 'isFraud']",0.8119,0.59345,0.04288,7689,1716,0.77021,0.57207,0.22979,0.95712,38301,2294,0.80585,0.58552,0.0448,3168,715,0.78416,0.54946,0.21584,0.9552,15245,872
2024-04-15 15:58:29,3.7min,7b7c4be34dce48df913e7ab3fb964fd4,federated-training-1-5,,,unknown,FINISHED,5,10,50000,64,1,6,0.2,SGD,0.2,['amount'],42,isFraud,0,0,720000,0,4,"['amount', 'type_CASH_IN', 'type_CASH_OUT', 'type_DEBIT', 'type_PAYMENT', 'type_TRANSFER', 'isFraud']",0.81602,0.5987,0.03912,7634,1565,0.76348,0.60178,0.23652,0.96088,38436,2365,,,,,,,,,,,
2024-04-15 15:55:04,1.4min,03c3ac88ec644a0e857a0782ab599d97,local-training-1-4,,,unknown,FINISHED,4,10,50000,64,1,6,0.2,SGD,0.2,['amount'],42,isFraud,20000,64,180000,36000,0,"['amount', 'type_CASH_IN', 'type_CASH_OUT', 'type_DEBIT', 'type_PAYMENT', 'type_TRANSFER', 'isFraud']",0.81416,0.58905,0.03845,7750,1542,0.78346,0.58143,0.21654,0.96155,38566,2142,0.81205,0.5912,0.03949,3128,631,0.77811,0.58569,0.22189,0.96051,15349,892
2024-04-15 15:55:04,1.4min,9205cb20a9e94c5b914da6af73a2ce6b,local-training-1-4,,,unknown,FINISHED,4,10,50000,64,1,6,0.2,SGD,0.2,['amount'],42,isFraud,20000,64,180000,36000,0,"['amount', 'type_CASH_IN', 'type_CASH_OUT', 'type_DEBIT', 'type_PAYMENT', 'type_TRANSFER', 'isFraud']",0.813,0.5919,0.03974,7760,1590,0.77647,0.58421,0.22353,0.96026,38416,2234,0.8108,0.58585,0.03973,3148,636,0.78858,0.57027,0.21142,0.96027,15372,844
2024-04-15 15:55:03,1.4min,ebf90670d9b34b2392f226516590a999,local-training-1-4,,,unknown,FINISHED,4,10,50000,64,1,6,0.2,SGD,0.2,['amount'],42,isFraud,20000,64,180000,36000,0,"['amount', 'type_CASH_IN', 'type_CASH_OUT', 'type_DEBIT', 'type_PAYMENT', 'type_TRANSFER', 'isFraud']",0.81194,0.58855,0.03819,7877,1526,0.78472,0.58611,0.21528,0.96181,38436,2161,0.8148,0.5893,0.03944,3070,634,0.78197,0.5745,0.21803,0.96056,15440,856
2024-04-15 15:55:03,1.4min,02483f7fb7ba4a41b6b4f804a6653cd7,local-training-1-4,,,unknown,FINISHED,4,10,50000,64,1,6,0.2,SGD,0.2,['amount'],42,isFraud,20000,64,180000,36000,0,"['amount', 'type_CASH_IN', 'type_CASH_OUT', 'type_DEBIT', 'type_PAYMENT', 'type_TRANSFER', 'isFraud']",0.81428,0.5919,0.03788,7770,1516,0.77832,0.59346,0.22168,0.96212,38501,2213,0.80855,0.58398,0.03922,3203,626,0.79282,0.57211,0.20718,0.96078,15334,837
2024-04-15 15:53:49,3.4min,ee80c92d33374fe69e26b1ef914fc5d6,federated-training-1-4,,,unknown,FINISHED,4,10,50000,64,1,6,0.2,SGD,0.2,['amount'],42,isFraud,0,0,720000,0,4,"['amount', 'type_CASH_IN', 'type_CASH_OUT', 'type_DEBIT', 'type_PAYMENT', 'type_TRANSFER', 'isFraud']",0.81978,0.60105,0.03442,7634,1377,0.76348,0.63201,0.23652,0.96558,38624,2365,,,,,,,,,,,
2024-04-15 15:50:04,1.3min,6e8cd1682c57467e81ebf309c4791d00,local-training-1-3,,,unknown,FINISHED,3,10,50000,64,1,6,0.2,SGD,0.2,['amount'],42,isFraud,20000,64,180000,36000,0,"['amount', 'type_CASH_IN', 'type_CASH_OUT', 'type_DEBIT', 'type_PAYMENT', 'type_TRANSFER', 'isFraud']",0.81984,0.59571,0.03341,7668,1340,0.77517,0.62402,0.22483,0.96659,38768,2224,0.8188,0.59943,0.03373,3085,539,0.76741,0.63433,0.23259,0.96627,15441,935
2024-04-15 15:50:04,1.3min,773e63e07a094aeb992faa99f9014e6c,local-training-1-3,,,unknown,FINISHED,3,10,50000,64,1,6,0.2,SGD,0.2,['amount'],42,isFraud,20000,64,180000,36000,0,"['amount', 'type_CASH_IN', 'type_CASH_OUT', 'type_DEBIT', 'type_PAYMENT', 'type_TRANSFER', 'isFraud']",0.8191,0.59871,0.03412,7680,1365,0.76846,0.62898,0.23154,0.96588,38641,2314,0.8164,0.59217,0.03461,3118,554,0.78106,0.61204,0.21894,0.96539,15454,874
