name,date,time,cpu-percent,ram-resident-set-size-bytes,ram-virtual-memory-size-bytes,ram-shared-memory-bytes,ram-code-segment-size-bytes,ram-data-segment-size-bytes,ram-library-size-bytes,ram-dirty-pages-bytes,ram-unique-set-size-bytes,disk-read-bytes,disk-write-bytes,disk-read-characters-bytes,disk-write-characters-bytes,cycle
server,2024-04-15-14:09:30.747724,1713190170.7478297,56.8,862887936,3218604032,143523840,4096,1641762816,0,0,850448384,54530048,7938048,101709512,7878019,1
server,2024-04-15-14:09:35.728790,1713190175.7288535,49.8,862887936,3218571264,143523840,4096,1641734144,0,0,850444288,54530048,7938048,101711313,7878235,1
server,2024-04-15-14:09:40.751447,1713190180.7515547,67.2,862887936,3218604032,143523840,4096,1641766912,0,0,850460672,54530048,7938048,101729236,7878523,1
server,2024-04-15-14:09:45.741033,1713190185.7410817,19.7,862887936,3218571264,143523840,4096,1641738240,0,0,850448384,54530048,7938048,101731040,7878743,1
server,2024-04-15-14:09:50.735515,1713190190.7355976,59.5,862887936,3218604032,143523840,4096,1641795584,0,0,753692672,54530048,7938048,101748965,7878949,1
server,2024-04-15-14:09:55.727787,1713190195.7278526,39.8,862887936,3218571264,143523840,4096,1641762816,0,0,850460672,54530048,7938048,101750769,7879086,1
server,2024-04-15-14:10:00.759099,1713190200.7591624,67.8,862887936,3218604032,143523840,4096,1641795584,0,0,850477056,54530048,7942144,101768869,7879515,1
server,2024-04-15-14:10:05.728183,1713190205.7282467,39.8,862887936,3218571264,143523840,4096,1641762816,0,0,850472960,54530048,7942144,101770673,7879733,1
server,2024-04-15-14:10:10.756930,1713190210.757026,55.3,862887936,3218620416,143523840,4096,1641816064,0,0,850505728,54530048,7942144,101788598,7880031,1
server,2024-04-15-14:10:15.755625,1713190215.7557292,29.8,862887936,3218571264,143523840,4096,1641766912,0,0,849625088,54530048,7942144,101790402,7880473,1
server,2024-04-15-14:10:20.786096,1713190220.7861814,49.9,862887936,3218620416,143523840,4096,1641816064,0,0,848445440,54530048,7942144,101808329,7880610,1
server,2024-04-15-14:10:25.758223,1713190225.7583392,49.3,862887936,3218571264,143523840,4096,1641766912,0,0,849629184,54530048,7942144,101810133,7880816,1
server,2024-04-15-14:10:30.752421,1713190230.7525153,38.8,862887936,3218620416,143523840,4096,1641820160,0,0,849653760,54530048,7942144,101828059,7880953,1
server,2024-04-15-14:10:35.752208,1713190235.752287,49.3,862887936,3218571264,143523840,4096,1641771008,0,0,849645568,54530048,7942144,101829863,7881159,1
server,2024-04-15-14:10:40.752199,1713190240.752272,59.8,862887936,3218620416,143523840,4096,1641832448,0,0,849698816,54530048,7946240,101847789,7881377,1
server,2024-04-15-14:10:45.759160,1713190245.7592535,39.8,862887936,3218571264,143523840,4096,1641799680,0,0,849694720,54530048,7946240,101849593,7881667,1
server,2024-04-15-14:10:50.756625,1713190250.7567153,56.4,862887936,3218636800,143523840,4096,1641865216,0,0,849723392,54530048,7946240,101867520,7881809,1
server,2024-04-15-14:10:55.766831,1713190255.7669463,47.0,862887936,3218571264,143523840,4096,1641799680,0,0,849698816,54530048,7946240,101869498,7882467,1
server,2024-04-15-14:11:00.752246,1713190260.7523365,38.1,862887936,3218636800,143523840,4096,1641869312,0,0,849735680,54530048,7946240,101887424,7882535,1
server,2024-04-15-14:11:05.779208,1713190265.7793093,35.2,862887936,3218571264,143523840,4096,1641803776,0,0,849711104,54530048,7946240,101889228,7882810,1
server,2024-04-15-14:11:10.763798,1713190270.7639053,69.4,862887936,3218620416,143523840,4096,1641857024,0,0,849612800,54530048,7946240,101907155,7882947,1
server,2024-04-15-14:11:15.756699,1713190275.756797,39.8,862887936,3218571264,143523840,4096,1641807872,0,0,849719296,54530048,7950336,101908960,7883397,1
server,2024-04-15-14:11:20.757535,1713190280.7576308,59.4,862887936,3218620416,143523840,4096,1641869312,0,0,849772544,54530048,7950336,101926887,7883534,1
server,2024-04-15-14:11:25.747592,1713190285.7476962,29.9,862887936,3218571264,143523840,4096,1641820160,0,0,849752064,54530048,7950336,101928692,7883740,1
server,2024-04-15-14:11:30.755086,1713190290.7551732,56.6,862887936,3218636800,143523840,4096,1641893888,0,0,849793024,54530048,7950336,101946620,7883808,1
server,2024-04-15-14:11:35.738908,1713190295.7389994,29.9,862887936,3218571264,143523840,4096,1641865216,0,0,849788928,54530048,7954432,101948425,7884236,1
server,2024-04-15-14:11:40.739161,1713190300.7392282,67.7,862887936,3218620416,143523840,4096,1641947136,0,0,849588224,54530048,7954432,101966525,7884679,1
server,2024-04-15-14:11:45.727794,1713190305.727858,49.8,862887936,3218571264,143523840,4096,1641897984,0,0,849563648,54530048,7954432,101968330,7885048,1
server,2024-04-15-14:11:50.736457,1713190310.7365239,59.6,862887936,3218620416,143523840,4096,1641955328,0,0,849616896,54530048,7954432,101986256,7885185,1
server,2024-04-15-14:11:55.728368,1713190315.728431,49.8,862887936,3218571264,143523840,4096,1641930752,0,0,849600512,54530048,7954432,101988061,7885391,1
server,2024-04-15-14:12:00.743152,1713190320.7432325,68.4,862887936,3218620416,143523840,4096,1641979904,0,0,849625088,54530048,7954432,102005987,7885528,1
server,2024-04-15-14:12:05.737191,1713190325.7372625,58.9,862887936,3218571264,143523840,4096,1641984000,0,0,849645568,54530048,7954432,102007792,7885734,1
server,2024-04-15-14:12:10.754456,1713190330.7545402,79.0,862887936,3529117696,143523840,4096,1684615168,0,0,849924096,54530048,7958528,102037245,7886303,1
server,2024-04-15-14:12:15.729615,1713190335.7296805,49.8,863936512,3495415808,143523840,4096,1690796032,0,0,850456576,54530048,7962624,102039050,7887250,1
server,2024-04-15-14:12:20.760254,1713190340.7603526,59.3,864067584,3495464960,143523840,4096,1690845184,0,0,850612224,54530048,7962624,102056976,7887387,1
server,2024-04-15-14:12:25.737144,1713190345.737216,58.7,864067584,3495415808,143523840,4096,1690796032,0,0,850595840,54530048,7962624,102058781,7887593,1
server,2024-04-15-14:12:30.762866,1713190350.762943,68.9,864067584,3495464960,143523840,4096,1690886144,0,0,850624512,54530048,7962624,102076881,7887730,1
server,2024-04-15-14:12:35.728089,1713190355.7281618,29.9,864198656,3495415808,143654912,4096,1690836992,0,0,850685952,54530048,7970816,106292886,7891111,2
server,2024-04-15-14:12:40.747591,1713190360.7476768,57.8,864198656,3495464960,143654912,4096,1690886144,0,0,850714624,54530048,7970816,106310812,7891835,2
server,2024-04-15-14:12:45.736129,1713190365.7362034,19.9,864198656,3495415808,143654912,4096,1690836992,0,0,850698240,54530048,7970816,106312617,7892055,2
server,2024-04-15-14:12:50.750681,1713190370.750762,59.4,864198656,3495464960,143654912,4096,1690886144,0,0,850722816,54530048,7974912,106330543,7892409,2
server,2024-04-15-14:12:56.042887,1713190376.0429568,89.7,1033424896,3674755072,143654912,4096,1861070848,0,0,1019944960,54530048,7974912,106332348,7892697,2
server,2024-04-15-14:13:00.736298,1713190380.7363627,59.5,929681408,3566784512,143654912,4096,1757110272,0,0,916189184,54530048,7974912,106350274,7892985,2
server,2024-04-15-14:13:05.734626,1713190385.7346928,49.8,929681408,3566718976,143654912,4096,1757044736,0,0,916160512,54530048,7974912,106352079,7893260,2
server,2024-04-15-14:13:10.749588,1713190390.749665,66.6,929681408,3558359040,143654912,4096,1748688896,0,0,916160512,54530048,7979008,106370005,7893558,2
server,2024-04-15-14:13:15.730012,1713190395.7300751,49.8,929681408,3558309888,143654912,4096,1748639744,0,0,916140032,54530048,7979008,106371810,7893847,2
server,2024-04-15-14:13:20.751155,1713190400.7512417,57.3,929681408,3558342656,143654912,4096,1748672512,0,0,915935232,54530048,7979008,106389737,7894130,2
server,2024-04-15-14:13:25.743390,1713190405.7434616,59.1,929681408,3558309888,143654912,4096,1748639744,0,0,916152320,54530048,7979008,106391542,7894348,2
server,2024-04-15-14:13:30.744492,1713190410.7445734,57.5,929681408,3558342656,143654912,4096,1748676608,0,0,916176896,54530048,7979008,106409468,7894553,2
server,2024-04-15-14:13:35.811895,1713190415.8119485,39.6,932073472,3560407040,143654912,4096,1750740992,0,0,948277248,54530048,7983104,106411447,7894913,2
server,2024-04-15-14:13:40.745695,1713190420.7458344,57.8,932204544,3560439808,143654912,4096,1750773760,0,0,735989760,54530048,7983104,106429373,7895198,2
server,2024-04-15-14:13:45.732492,1713190425.7325737,49.8,932204544,3560407040,143654912,4096,1750740992,0,0,918581248,54530048,7983104,106431178,7895500,2
server,2024-04-15-14:13:50.738556,1713190430.7386105,49.6,932204544,3560456192,143654912,4096,1750790144,0,0,841363456,54530048,7983104,106449104,7895636,2
server,2024-04-15-14:13:55.745966,1713190435.746067,59.7,932204544,3560407040,143654912,4096,1750740992,0,0,918581248,54530048,7983104,106450909,7895843,2
server,2024-04-15-14:14:00.757241,1713190440.757315,57.4,932335616,3577241600,143654912,4096,1767567360,0,0,917565440,54530048,7983104,106484830,7896113,2
server,2024-04-15-14:14:05.729007,1713190445.7290757,49.8,932335616,3568816128,143654912,4096,1759145984,0,0,918597632,54530048,7983104,106486635,7896251,2
server,2024-04-15-14:14:10.770450,1713190450.7705312,47.2,932335616,3568881664,143654912,4096,1759244288,0,0,918634496,54530048,7983104,106504563,7896388,2
server,2024-04-15-14:14:15.732702,1713190455.7327683,49.8,1029500928,3616002048,143654912,4096,1856315392,0,0,1015709696,54530048,7991296,106506716,7897147,2
server,2024-04-15-14:14:20.750659,1713190460.7507138,68.1,1059307520,3633844224,143654912,4096,1885970432,0,0,1045561344,54530048,7995392,106524644,7897463,2
server,2024-04-15-14:14:30.743674,1713190470.743749,65.8,936751104,3573043200,143654912,4096,1825181696,0,0,923185152,54530048,7995392,106542572,7898420,2
server,2024-04-15-14:14:35.729284,1713190475.729347,59.8,936751104,3573010432,143654912,4096,1825148928,0,0,923168768,54530048,7995392,106544377,7898557,2
server,2024-04-15-14:14:40.774817,1713190480.7749295,59.4,936751104,3573075968,143654912,4096,1825226752,0,0,923217920,54530048,7999488,106562305,7898707,2
server,2024-04-15-14:14:45.737299,1713190485.7373772,59.8,934785024,3573010432,141688832,4096,1825161216,0,0,921128960,54530048,7999488,106564110,7899065,2
server,2024-04-15-14:14:50.743680,1713190490.7437484,59.0,934785024,3573043200,141688832,4096,1825198080,0,0,921157632,54530048,7999488,106582038,7899271,2
server,2024-04-15-14:14:55.728354,1713190495.7284267,39.9,934785024,3573010432,141688832,4096,1825165312,0,0,921145344,54530048,7999488,106583843,7899561,2
server,2024-04-15-14:15:00.750989,1713190500.7510734,59.3,933687296,3571994624,141688832,4096,1824149504,0,0,908251136,54530048,8003584,106601945,7899991,2
server,2024-04-15-14:15:05.730254,1713190505.7303188,49.8,933687296,3571961856,141688832,4096,1824116736,0,0,920096768,54530048,8003584,106603750,7900208,2
server,2024-04-15-14:15:10.761563,1713190510.7616515,56.1,933687296,3563585536,141688832,4096,1815781376,0,0,744345600,54530048,8003584,106621679,7900414,2
server,2024-04-15-14:15:15.750147,1713190515.750259,59.8,933687296,3563552768,141688832,4096,1815748608,0,0,920080384,54530048,8003584,106623484,7900795,2
server,2024-04-15-14:15:20.749771,1713190520.7498558,66.8,933687296,3563601920,141688832,4096,1815810048,0,0,850944000,54530048,8003584,106641412,7900931,2
server,2024-04-15-14:15:25.751150,1713190525.7512515,59.8,933687296,3563552768,141688832,4096,1815760896,0,0,920084480,54530048,8003584,106643217,7901138,2
server,2024-04-15-14:15:30.750646,1713190530.7507348,19.3,933687296,3563601920,141688832,4096,1815810048,0,0,782278656,54530048,8003584,106661147,7901206,2
server,2024-04-15-14:15:35.739040,1713190535.7391171,59.8,933687296,3563552768,141688832,4096,1815760896,0,0,920084480,54530048,8007680,106662952,7901634,2
server,2024-04-15-14:15:40.760267,1713190540.7603548,49.8,933687296,3563601920,141688832,4096,1815810048,0,0,920109056,54530048,8007680,106680882,7901853,2
server,2024-04-15-14:15:45.748975,1713190545.7490447,39.5,933687296,3563552768,141688832,4096,1815760896,0,0,920084480,54530048,8007680,106682687,7902142,2
server,2024-04-15-14:15:50.755656,1713190550.7557302,69.0,933687296,3563585536,141688832,4096,1815842816,0,0,920100864,54530048,8011776,106700790,7902572,2
server,2024-04-15-14:15:55.746145,1713190555.7462356,59.0,933687296,3563552768,141688832,4096,1815810048,0,0,920092672,54530048,8011776,106702595,7902789,2
server,2024-04-15-14:16:00.746350,1713190560.7464476,49.3,933687296,3563601920,141688832,4096,1815859200,0,0,759009280,54530048,8011776,106720523,7902926,2
server,2024-04-15-14:16:05.741260,1713190565.741363,59.6,933687296,3563552768,141688832,4096,1815810048,0,0,920092672,54530048,8011776,106722328,7903132,2
server,2024-04-15-14:16:10.769633,1713190570.7697816,59.1,933687296,3563618304,141688832,4096,1815875584,0,0,920125440,54530048,8011776,106740257,7903200,2
server,2024-04-15-14:16:15.754433,1713190575.7545247,29.9,932671488,3562504192,141688832,4096,1814761472,0,0,870387712,54530048,8015872,106742062,7903872,2
server,2024-04-15-14:16:20.768748,1713190580.768826,56.6,932671488,3562553344,141688832,4096,1814810624,0,0,901406720,54530048,8015872,106759992,7904008,2
server,2024-04-15-14:16:25.732711,1713190585.7327743,59.6,932671488,3562504192,141688832,4096,1814761472,0,0,919076864,54530048,8015872,106761797,7904215,2
server,2024-04-15-14:16:30.748124,1713190590.7482216,59.2,932671488,3562553344,141688832,4096,1814822912,0,0,919113728,54530048,8015872,106779727,7904352,2
server,2024-04-15-14:16:35.729224,1713190595.7293036,59.8,932671488,3562504192,141688832,4096,1814773760,0,0,919089152,54530048,8015872,106781532,7904558,2
server,2024-04-15-14:16:40.745150,1713190600.7452002,58.4,932671488,3562553344,141688832,4096,1814822912,0,0,919113728,54530048,8019968,106799634,7904919,2
server,2024-04-15-14:16:45.729233,1713190605.7292979,39.9,932671488,3562504192,141688832,4096,1814773760,0,0,919089152,54530048,8019968,106801439,7905370,2
server,2024-04-15-14:16:50.741674,1713190610.7417803,69.4,932802560,3596206080,141688832,4096,1848459264,0,0,919203840,54530048,8019968,106819367,7905943,2
server,2024-04-15-14:16:55.737324,1713190615.7374194,19.9,932802560,3562504192,141688832,4096,1814777856,0,0,919093248,54530048,8019968,106821172,7906577,2
server,2024-04-15-14:17:00.744159,1713190620.7442405,66.4,932802560,3570962432,141688832,4096,1823232000,0,0,919138304,54530048,8019968,106859183,7906779,2
server,2024-04-15-14:17:05.728967,1713190625.7290313,59.7,932802560,3570913280,141688832,4096,1823182848,0,0,919117824,54530048,8019968,106860988,7906985,2
server,2024-04-15-14:17:10.743558,1713190630.7436168,68.0,932802560,3570962432,141688832,4096,1823293440,0,0,919187456,54530048,8024064,106878916,7907283,2
server,2024-04-15-14:17:15.728786,1713190635.7288506,49.8,932802560,3570913280,141688832,4096,1823244288,0,0,919162880,54530048,8024064,106880721,7907572,2
server,2024-04-15-14:17:20.753611,1713190640.7536936,69.4,932802560,3570946048,141688832,4096,1823277056,0,0,919183360,54530048,8024064,106898649,7907778,2
server,2024-04-15-14:17:25.731222,1713190645.7312994,49.8,932802560,3570913280,141688832,4096,1823244288,0,0,919166976,54530048,8024064,106900454,7907915,2
server,2024-04-15-14:17:30.737890,1713190650.7379563,67.0,932802560,3570962432,141688832,4096,1823399936,0,0,919216128,54530048,8024064,106918382,7908051,2
server,2024-04-15-14:17:35.730466,1713190655.7305412,39.8,932802560,3570913280,141688832,4096,1823350784,0,0,919318528,54603776,8036352,111134561,7911584,3
server,2024-04-15-14:17:40.756932,1713190660.757028,56.7,932802560,3570946048,141688832,4096,1823399936,0,0,752693248,54603776,8036352,111152489,7912226,3
server,2024-04-15-14:17:45.736974,1713190665.7370415,19.9,932802560,3570913280,141688832,4096,1823367168,0,0,919322624,54603776,8036352,111154294,7912528,3
server,2024-04-15-14:17:50.740459,1713190670.7405272,59.2,932802560,3570946048,141688832,4096,1823428608,0,0,816050176,54603776,8040448,111194950,7913016,3
server,2024-04-15-14:17:55.726496,1713190675.7265613,59.8,932802560,3570913280,141688832,4096,1823395840,0,0,919355392,54603776,8040448,111196755,7913154,3
server,2024-04-15-14:18:00.738816,1713190680.7388778,57.1,932802560,3570962432,141688832,4096,1823473664,0,0,919408640,54603776,8040448,111214683,7913400,3
server,2024-04-15-14:18:05.726203,1713190685.726266,49.8,932802560,3570913280,141688832,4096,1823424512,0,0,919384064,54603776,8040448,111216488,7913606,3
server,2024-04-15-14:18:10.750704,1713190690.7507899,54.8,932802560,3570962432,141688832,4096,1823473664,0,0,919408640,54603776,8044544,111234417,7913904,3
server,2024-04-15-14:18:20.730262,1713190700.730317,58.1,885399552,3524440064,139329536,4096,1776975872,0,0,871464960,54677504,8044544,111252519,7914801,3
server,2024-04-15-14:18:25.725419,1713190705.725482,39.9,885399552,3524374528,139329536,4096,1776910336,0,0,871436288,54677504,8044544,111254324,7915156,3
server,2024-04-15-14:18:30.741688,1713190710.7418208,77.1,885399552,3524407296,139329536,4096,1776943104,0,0,871452672,54677504,8044544,111272252,7915362,3
server,2024-04-15-14:18:35.724642,1713190715.7247057,49.8,885399552,3524374528,139329536,4096,1776910336,0,0,871436288,54677504,8044544,111274057,7915499,3
server,2024-04-15-14:18:40.740355,1713190720.7404368,68.8,885399552,3524407296,139329536,4096,1776947200,0,0,871456768,54677504,8044544,111291985,7915705,3
server,2024-04-15-14:18:45.724764,1713190725.724828,39.9,885399552,3524374528,139329536,4096,1776914432,0,0,871440384,54677504,8048640,111293790,7916007,3
server,2024-04-15-14:18:50.743460,1713190730.7435458,48.6,885399552,3524423680,139329536,4096,1776963584,0,0,871464960,54677504,8048640,111311718,7916144,3
server,2024-04-15-14:19:01.356404,1713190741.3564599,36.4,925761536,3565334528,139329536,4096,1817878528,0,0,911777792,54677504,8052736,111329994,7916921,3
server,2024-04-15-14:19:05.783267,1713190745.7833138,29.7,950611968,3589386240,139329536,4096,1841930240,0,0,936693760,54677504,8052736,111331799,7917306,3
server,2024-04-15-14:19:10.759200,1713190750.759299,54.7,888868864,3519160320,139329536,4096,1771728896,0,0,874860544,54677504,8056832,111349729,7917866,3
server,2024-04-15-14:19:15.736397,1713190755.7364767,69.6,888475648,3519111168,138936320,4096,1771679744,0,0,874418176,54677504,8056832,111351708,7918459,3
server,2024-04-15-14:19:20.736831,1713190760.7368875,68.4,888475648,3519143936,138936320,4096,1771712512,0,0,874438656,54677504,8056832,111369638,7918664,3
server,2024-04-15-14:19:25.726110,1713190765.7261744,39.9,888475648,3519111168,138936320,4096,1771679744,0,0,874422272,54677504,8056832,111371443,7918802,3
server,2024-04-15-14:19:30.739007,1713190770.7390594,69.6,888868864,3519176704,138936320,4096,1771749376,0,0,874921984,54677504,8056832,111389373,7918870,3
server,2024-04-15-14:19:35.725880,1713190775.7259417,49.8,888868864,3519111168,138936320,4096,1771683840,0,0,874893312,54677504,8060928,111391178,7919298,3
server,2024-04-15-14:19:40.746861,1713190780.746947,67.1,888868864,3519160320,138936320,4096,1771741184,0,0,874938368,54677504,8060928,111409108,7919517,3
server,2024-04-15-14:19:45.726548,1713190785.7266204,39.8,888868864,3519111168,138936320,4096,1771692032,0,0,874913792,54677504,8060928,111410913,7919806,3
server,2024-04-15-14:19:50.741221,1713190790.7413023,58.6,888868864,3519143936,138936320,4096,1771724800,0,0,874930176,54677504,8060928,111428843,7920012,3
server,2024-04-15-14:19:55.726548,1713190795.7266138,49.8,888868864,3519111168,138936320,4096,1771692032,0,0,874913792,54677504,8060928,111430648,7920149,3
server,2024-04-15-14:20:00.746955,1713190800.747033,65.4,888868864,3519127552,138936320,4096,1771708416,0,0,873345024,54677504,8060928,111448578,7920424,3
server,2024-04-15-14:20:05.734221,1713190805.7343054,69.7,888868864,3519111168,138936320,4096,1771692032,0,0,874913792,54677504,8065024,111450557,7920796,3
server,2024-04-15-14:20:10.748515,1713190810.7486064,59.3,888868864,3527569408,138936320,4096,1780162560,0,0,874975232,54677504,8065024,111494325,7920998,3
server,2024-04-15-14:20:15.753335,1713190815.7534277,39.8,888868864,3527520256,138936320,4096,1780113408,0,0,874958848,54677504,8065024,111496130,7921601,3
server,2024-04-15-14:20:20.749157,1713190820.7492373,48.3,888868864,3527569408,138936320,4096,1780191232,0,0,875012096,54677504,8065024,111514061,7921738,3
server,2024-04-15-14:20:25.740972,1713190825.7410626,69.5,888868864,3527520256,138936320,4096,1780142080,0,0,874987520,54677504,8065024,111515866,7921944,3
server,2024-04-15-14:20:30.868515,1713190830.8686228,42.3,888868864,3527585792,138936320,4096,1780207616,0,0,871755776,54677504,8065024,111533798,7922012,3
server,2024-04-15-14:20:35.746675,1713190835.7467492,59.3,888868864,3527520256,138936320,4096,1780142080,0,0,874987520,54677504,8065024,111535603,7922287,3
server,2024-04-15-14:20:40.801674,1713190840.8018064,39.4,888868864,3527585792,138936320,4096,1780207616,0,0,875016192,54677504,8065024,111553535,7922355,3
server,2024-04-15-14:20:45.764933,1713190845.7650228,49.2,888868864,3527520256,138936320,4096,1780142080,0,0,874987520,54677504,8069120,111555340,7922795,3
server,2024-04-15-14:20:50.758010,1713190850.758159,49.8,888868864,3527585792,138936320,4096,1780207616,0,0,875020288,54677504,8069120,111573272,7922863,3
server,2024-04-15-14:20:55.746250,1713190855.7463531,58.4,888868864,3527520256,138936320,4096,1780142080,0,0,874999808,54677504,8069120,111575251,7923595,3
server,2024-04-15-14:21:00.759177,1713190860.7592661,57.7,888868864,3527585792,138936320,4096,1780207616,0,0,875032576,54677504,8069120,111593182,7923663,3
server,2024-04-15-14:21:05.766287,1713190865.7663572,47.9,888868864,3527520256,138936320,4096,1780142080,0,0,874999808,54677504,8069120,111594987,7923938,3
server,2024-04-15-14:21:10.751163,1713190870.7512553,48.4,888868864,3519160320,138936320,4096,1771786240,0,0,874995712,54677504,8069120,111612919,7924075,3
server,2024-04-15-14:21:15.768578,1713190875.7686617,49.8,888868864,3519111168,138936320,4096,1771737088,0,0,874971136,54677504,8073216,111614724,7924525,3
server,2024-04-15-14:21:20.750389,1713190880.7504785,66.0,888868864,3519160320,138936320,4096,1771786240,0,0,874991616,54677504,8073216,111632656,7924662,3
