name,action-time-start,action-time-end,action-total-seconds,cycle
store-worker-a53e6dc2-a4dd-4514-b9f8-0f337fbc6816,1713190030.2499578,1713190030.4251359,0.17518,1
store-worker-af5b7dae-cb38-4c82-994d-4e8b8c198a27,1713190030.2844698,1713190030.744451,0.45998,1
store-worker-0f6c6657-b591-4523-935d-1abd09835f5e,1713190030.2820244,1713190030.790365,0.50834,1
store-worker-a53e6dc2-a4dd-4514-b9f8-0f337fbc6816,1713190040.2579238,1713190040.4802597,0.22234,1
store-worker-d23a4790-2964-4b15-99ec-eee56d5c60bd,1713190040.291155,1713190040.6358278,0.34467,1
store-worker-0f6c6657-b591-4523-935d-1abd09835f5e,1713190040.2892594,1713190040.5441735,0.25491,1
store-worker-af5b7dae-cb38-4c82-994d-4e8b8c198a27,1713190040.2978573,1713190040.745623,0.44777,1
store-worker-a53e6dc2-a4dd-4514-b9f8-0f337fbc6816,1713190050.2682753,1713190050.437015,0.16874,1
store-worker-af5b7dae-cb38-4c82-994d-4e8b8c198a27,1713190050.3369339,1713190050.9593055,0.62237,1
store-worker-0f6c6657-b591-4523-935d-1abd09835f5e,1713190050.3684566,1713190051.20782,0.83936,1
store-worker-d23a4790-2964-4b15-99ec-eee56d5c60bd,1713190050.3005166,1713190055.6310477,5.33053,1
store-worker-d23a4790-2964-4b15-99ec-eee56d5c60bd,1713190061.086094,1713190061.864687,0.77859,1
store-worker-a53e6dc2-a4dd-4514-b9f8-0f337fbc6816,1713190061.077854,1713190061.9890769,0.91122,1
store-worker-af5b7dae-cb38-4c82-994d-4e8b8c198a27,1713190061.0824733,1713190062.6166387,1.53417,1
store-worker-0f6c6657-b591-4523-935d-1abd09835f5e,1713190061.0879786,1713190063.6147745,2.5268,1
split-data-between-workers,1713190050.8985996,1713190065.8220313,14.92343,1
store-worker-a53e6dc2-a4dd-4514-b9f8-0f337fbc6816,1713190070.2505398,1713190070.5949981,0.34446,1
store-worker-af5b7dae-cb38-4c82-994d-4e8b8c198a27,1713190070.3005226,1713190070.5206816,0.22016,1
store-worker-0f6c6657-b591-4523-935d-1abd09835f5e,1713190070.3474576,1713190071.0630558,0.7156,1
store-worker-d23a4790-2964-4b15-99ec-eee56d5c60bd,1713190070.339423,1713190071.167121,0.8277,1
store-worker-af5b7dae-cb38-4c82-994d-4e8b8c198a27,1713190080.2749786,1713190080.5153174,0.24034,1
store-worker-0f6c6657-b591-4523-935d-1abd09835f5e,1713190080.381352,1713190080.722865,0.34151,1
store-worker-a53e6dc2-a4dd-4514-b9f8-0f337fbc6816,1713190080.2613664,1713190081.1130805,0.85171,1
store-worker-a53e6dc2-a4dd-4514-b9f8-0f337fbc6816,1713190090.3640366,1713190090.7327924,0.36876,1
store-worker-af5b7dae-cb38-4c82-994d-4e8b8c198a27,1713190090.4050655,1713190091.4253182,1.02025,1
store-worker-d23a4790-2964-4b15-99ec-eee56d5c60bd,1713190090.4266632,1713190090.9675918,0.54093,1
store-worker-0f6c6657-b591-4523-935d-1abd09835f5e,1713190090.3996532,1713190092.0967429,1.69709,1
store-worker-a53e6dc2-a4dd-4514-b9f8-0f337fbc6816,1713190100.2422118,1713190100.4610975,0.21889,1
store-worker-af5b7dae-cb38-4c82-994d-4e8b8c198a27,1713190100.273976,1713190100.4244924,0.15052,1
initial-model-training,1713190030.6030667,1713190106.2579892,75.65492,1
store-worker-d23a4790-2964-4b15-99ec-eee56d5c60bd,1713190110.2750835,1713190110.5496058,0.27452,1
store-worker-0f6c6657-b591-4523-935d-1abd09835f5e,1713190110.2733438,1713190110.4524364,0.17909,1
store-worker-af5b7dae-cb38-4c82-994d-4e8b8c198a27,1713190110.2789483,1713190110.4161358,0.13719,1
store-worker-a53e6dc2-a4dd-4514-b9f8-0f337fbc6816,1713190110.2480402,1713190110.4858775,0.23784,1
store-worker-a53e6dc2-a4dd-4514-b9f8-0f337fbc6816,1713190120.2474694,1713190120.3198853,0.07242,1
store-worker-d23a4790-2964-4b15-99ec-eee56d5c60bd,1713190120.2913027,1713190120.558082,0.26678,1
store-worker-0f6c6657-b591-4523-935d-1abd09835f5e,1713190120.2815268,1713190120.4611475,0.17962,1
store-worker-af5b7dae-cb38-4c82-994d-4e8b8c198a27,1713190120.2840836,1713190120.513779,0.2297,1
store-worker-a53e6dc2-a4dd-4514-b9f8-0f337fbc6816,1713190130.2436373,1713190130.3826134,0.13898,1
store-worker-d23a4790-2964-4b15-99ec-eee56d5c60bd,1713190130.283712,1713190130.5266614,0.24295,1
store-worker-0f6c6657-b591-4523-935d-1abd09835f5e,1713190130.2854862,1713190130.5929518,0.30747,1
store-worker-af5b7dae-cb38-4c82-994d-4e8b8c198a27,1713190130.2919834,1713190130.4902713,0.19829,1
store-worker-a53e6dc2-a4dd-4514-b9f8-0f337fbc6816,1713190140.2430634,1713190140.373297,0.13023,1
store-worker-d23a4790-2964-4b15-99ec-eee56d5c60bd,1713190140.2848048,1713190140.5433214,0.25852,1
store-worker-0f6c6657-b591-4523-935d-1abd09835f5e,1713190140.2791378,1713190140.5721142,0.29298,1
store-worker-af5b7dae-cb38-4c82-994d-4e8b8c198a27,1713190140.6767027,1713190140.8399305,0.16323,1
store-worker-a53e6dc2-a4dd-4514-b9f8-0f337fbc6816,1713190150.250513,1713190150.4456341,0.19512,1
store-worker-0f6c6657-b591-4523-935d-1abd09835f5e,1713190150.2893069,1713190150.6761243,0.38682,1
store-worker-af5b7dae-cb38-4c82-994d-4e8b8c198a27,1713190150.2960346,1713190151.0044417,0.70841,1
store-worker-d23a4790-2964-4b15-99ec-eee56d5c60bd,1713190150.2866025,1713190150.642394,0.35579,1
store-worker-a53e6dc2-a4dd-4514-b9f8-0f337fbc6816,1713190160.2444267,1713190160.307013,0.06259,1
store-worker-0f6c6657-b591-4523-935d-1abd09835f5e,1713190160.282547,1713190160.5310245,0.24848,1
store-worker-af5b7dae-cb38-4c82-994d-4e8b8c198a27,1713190160.2777755,1713190160.5937629,0.31599,1
store-worker-d23a4790-2964-4b15-99ec-eee56d5c60bd,1713190160.3812044,1713190160.8441086,0.4629,1
store-worker-a53e6dc2-a4dd-4514-b9f8-0f337fbc6816,1713190170.2463872,1713190170.3264036,0.08002,1
store-worker-af5b7dae-cb38-4c82-994d-4e8b8c198a27,1713190170.2947512,1713190170.4939947,0.19924,1
store-worker-0f6c6657-b591-4523-935d-1abd09835f5e,1713190170.288137,1713190170.5434568,0.25532,1
store-worker-d23a4790-2964-4b15-99ec-eee56d5c60bd,1713190170.2856555,1713190170.5805807,0.29493,1
store-worker-af5b7dae-cb38-4c82-994d-4e8b8c198a27,1713190180.2818162,1713190180.3581219,0.07631,1
store-worker-a53e6dc2-a4dd-4514-b9f8-0f337fbc6816,1713190180.2509983,1713190180.4332922,0.18229,1
store-worker-d23a4790-2964-4b15-99ec-eee56d5c60bd,1713190180.2881322,1713190180.5237176,0.23559,1
store-worker-0f6c6657-b591-4523-935d-1abd09835f5e,1713190190.2954214,1713190190.4821088,0.18669,1
store-worker-af5b7dae-cb38-4c82-994d-4e8b8c198a27,1713190190.2851257,1713190190.410962,0.12584,1
store-worker-a53e6dc2-a4dd-4514-b9f8-0f337fbc6816,1713190190.2507975,1713190190.6530335,0.40224,1
store-worker-d23a4790-2964-4b15-99ec-eee56d5c60bd,1713190190.2911649,1713190190.6115723,0.32041,1
store-worker-af5b7dae-cb38-4c82-994d-4e8b8c198a27,1713190200.2740948,1713190200.5523949,0.2783,1
store-worker-d23a4790-2964-4b15-99ec-eee56d5c60bd,1713190200.2772338,1713190200.5869246,0.30969,1
store-worker-0f6c6657-b591-4523-935d-1abd09835f5e,1713190200.275729,1713190200.5059316,0.2302,1
store-worker-a53e6dc2-a4dd-4514-b9f8-0f337fbc6816,1713190200.242524,1713190200.3635118,0.12099,1
store-worker-0f6c6657-b591-4523-935d-1abd09835f5e,1713190210.2821798,1713190210.41856,0.13638,1
store-worker-a53e6dc2-a4dd-4514-b9f8-0f337fbc6816,1713190210.2449675,1713190210.4830127,0.23805,1
store-worker-d23a4790-2964-4b15-99ec-eee56d5c60bd,1713190210.2933528,1713190210.703829,0.41048,1
store-worker-af5b7dae-cb38-4c82-994d-4e8b8c198a27,1713190210.3000333,1713190210.8254704,0.52544,1
store-worker-a53e6dc2-a4dd-4514-b9f8-0f337fbc6816,1713190220.2702663,1713190220.4197645,0.1495,1
store-worker-d23a4790-2964-4b15-99ec-eee56d5c60bd,1713190220.3415804,1713190220.6620088,0.32043,1
store-worker-0f6c6657-b591-4523-935d-1abd09835f5e,1713190220.342258,1713190220.5877132,0.24546,1
store-worker-af5b7dae-cb38-4c82-994d-4e8b8c198a27,1713190220.3276737,1713190220.6319668,0.30429,1
store-worker-af5b7dae-cb38-4c82-994d-4e8b8c198a27,1713190230.2816105,1713190230.4201744,0.13856,1
store-worker-0f6c6657-b591-4523-935d-1abd09835f5e,1713190230.3523579,1713190230.676101,0.32374,1
store-worker-d23a4790-2964-4b15-99ec-eee56d5c60bd,1713190230.3489096,1713190230.7218077,0.3729,1
store-worker-a53e6dc2-a4dd-4514-b9f8-0f337fbc6816,1713190230.5963306,1713190230.8815353,0.2852,1
store-worker-d23a4790-2964-4b15-99ec-eee56d5c60bd,1713190240.3007767,1713190240.3906274,0.08985,1
store-worker-a53e6dc2-a4dd-4514-b9f8-0f337fbc6816,1713190240.347475,1713190240.5532334,0.20576,1
store-worker-0f6c6657-b591-4523-935d-1abd09835f5e,1713190240.5049481,1713190240.7486951,0.24375,1
store-worker-af5b7dae-cb38-4c82-994d-4e8b8c198a27,1713190240.5616202,1713190240.809164,0.24754,1
store-worker-a53e6dc2-a4dd-4514-b9f8-0f337fbc6816,1713190250.3533933,1713190250.532835,0.17944,1
store-worker-d23a4790-2964-4b15-99ec-eee56d5c60bd,1713190250.6384103,1713190251.2776444,0.63923,1
store-worker-a53e6dc2-a4dd-4514-b9f8-0f337fbc6816,1713190260.305474,1713190260.4680045,0.16253,1
store-worker-af5b7dae-cb38-4c82-994d-4e8b8c198a27,1713190260.337529,1713190260.9018245,0.5643,1
store-worker-0f6c6657-b591-4523-935d-1abd09835f5e,1713190270.3510842,1713190270.6379924,0.28691,1
store-worker-a53e6dc2-a4dd-4514-b9f8-0f337fbc6816,1713190270.3250284,1713190270.5957437,0.27072,1
store-worker-d23a4790-2964-4b15-99ec-eee56d5c60bd,1713190270.3349378,1713190270.870222,0.53528,1
store-worker-a53e6dc2-a4dd-4514-b9f8-0f337fbc6816,1713190280.2549064,1713190280.3949637,0.14006,1
store-worker-d23a4790-2964-4b15-99ec-eee56d5c60bd,1713190280.3166614,1713190280.6223984,0.30574,1
store-worker-0f6c6657-b591-4523-935d-1abd09835f5e,1713190280.707885,1713190280.991245,0.28336,1
store-worker-a53e6dc2-a4dd-4514-b9f8-0f337fbc6816,1713190290.267513,1713190290.495735,0.22822,1
store-worker-d23a4790-2964-4b15-99ec-eee56d5c60bd,1713190290.2946682,1713190290.6367145,0.34205,1
store-worker-0f6c6657-b591-4523-935d-1abd09835f5e,1713190290.2954812,1713190290.8175871,0.52211,1
store-worker-af5b7dae-cb38-4c82-994d-4e8b8c198a27,1713190290.3034017,1713190290.6930108,0.38961,1
store-worker-af5b7dae-cb38-4c82-994d-4e8b8c198a27,1713190300.29112,1713190300.447749,0.15663,1
store-worker-d23a4790-2964-4b15-99ec-eee56d5c60bd,1713190300.293226,1713190300.5380414,0.24482,1
store-worker-0f6c6657-b591-4523-935d-1abd09835f5e,1713190300.2954836,1713190300.4135268,0.11804,1
store-worker-a53e6dc2-a4dd-4514-b9f8-0f337fbc6816,1713190300.2592127,1713190300.609768,0.35056,1
store-worker-a53e6dc2-a4dd-4514-b9f8-0f337fbc6816,1713190310.2427,1713190310.3640902,0.12139,1
store-worker-af5b7dae-cb38-4c82-994d-4e8b8c198a27,1713190310.2805965,1713190310.5781221,0.29753,1
store-worker-a53e6dc2-a4dd-4514-b9f8-0f337fbc6816,1713190320.2418182,1713190320.3644032,0.12259,1
store-worker-af5b7dae-cb38-4c82-994d-4e8b8c198a27,1713190320.2766452,1713190320.521125,0.24448,1
store-worker-0f6c6657-b591-4523-935d-1abd09835f5e,1713190320.280451,1713190320.6525285,0.37208,1
store-worker-d23a4790-2964-4b15-99ec-eee56d5c60bd,1713190320.2857914,1713190320.4826636,0.19687,1
store-worker-a53e6dc2-a4dd-4514-b9f8-0f337fbc6816,1713190330.2555435,1713190330.418994,0.16345,1
store-worker-d23a4790-2964-4b15-99ec-eee56d5c60bd,1713190330.3056135,1713190330.6087873,0.30317,1
update-from-worker-<built-in function id>,1713190330.4767568,1713190330.9082394,0.43148,1
update-from-worker-<built-in function id>,1713190330.5041993,1713190331.2316792,0.72748,1
store-worker-af5b7dae-cb38-4c82-994d-4e8b8c198a27,1713190330.3075202,1713190330.772608,0.46509,1
update-from-worker-<built-in function id>,1713190330.5673075,1713190331.9353406,1.36803,1
update-from-worker-<built-in function id>,1713190330.3625023,1713190331.8618464,1.49934,1
store-worker-0f6c6657-b591-4523-935d-1abd09835f5e,1713190330.301675,1713190331.5928922,1.29122,1
store-worker-a53e6dc2-a4dd-4514-b9f8-0f337fbc6816,1713190340.2485194,1713190340.5160801,0.26756,1
store-worker-d23a4790-2964-4b15-99ec-eee56d5c60bd,1713190340.2886958,1713190340.552024,0.26333,1
store-worker-0f6c6657-b591-4523-935d-1abd09835f5e,1713190340.2832215,1713190340.6275713,0.34435,1
store-worker-af5b7dae-cb38-4c82-994d-4e8b8c198a27,1713190340.2805786,1713190340.5919173,0.31134,1
store-worker-af5b7dae-cb38-4c82-994d-4e8b8c198a27,1713190350.276105,1713190350.411012,0.13491,1
store-worker-0f6c6657-b591-4523-935d-1abd09835f5e,1713190350.2780387,1713190350.6428978,0.36486,1
store-worker-a53e6dc2-a4dd-4514-b9f8-0f337fbc6816,1713190350.2443361,1713190350.4925492,0.24821,1
store-worker-d23a4790-2964-4b15-99ec-eee56d5c60bd,1713190350.283818,1713190350.688861,0.40504,1
update-global-model,1713190350.602244,1713190351.3568115,0.75457,1
evaluate-global-model,1713190351.586747,1713190355.3665276,3.77978,1
store-worker-a53e6dc2-a4dd-4514-b9f8-0f337fbc6816,1713190360.2483625,1713190360.3695664,0.1212,2
store-worker-af5b7dae-cb38-4c82-994d-4e8b8c198a27,1713190360.2805383,1713190360.5644534,0.28392,2
store-worker-0f6c6657-b591-4523-935d-1abd09835f5e,1713190360.29059,1713190360.5356214,0.24503,2
store-worker-d23a4790-2964-4b15-99ec-eee56d5c60bd,1713190360.2834058,1713190360.6277928,0.34439,2
store-worker-d23a4790-2964-4b15-99ec-eee56d5c60bd,1713190370.286728,1713190370.416968,0.13024,2
store-worker-0f6c6657-b591-4523-935d-1abd09835f5e,1713190370.2901053,1713190370.6163905,0.32629,2
store-worker-af5b7dae-cb38-4c82-994d-4e8b8c198a27,1713190370.2922544,1713190370.8038385,0.51158,2
store-worker-a53e6dc2-a4dd-4514-b9f8-0f337fbc6816,1713190370.2473612,1713190370.5171282,0.26977,2
split-data-between-workers,1713190370.6050544,1713190379.1289537,8.5239,2
store-worker-a53e6dc2-a4dd-4514-b9f8-0f337fbc6816,1713190380.2447846,1713190380.6049569,0.36017,2
store-worker-0f6c6657-b591-4523-935d-1abd09835f5e,1713190380.2795832,1713190380.984131,0.70455,2
store-worker-d23a4790-2964-4b15-99ec-eee56d5c60bd,1713190380.28324,1713190381.1136045,0.83036,2
store-worker-af5b7dae-cb38-4c82-994d-4e8b8c198a27,1713190380.277378,1713190381.332694,1.05532,2
store-worker-af5b7dae-cb38-4c82-994d-4e8b8c198a27,1713190390.2864554,1713190390.563144,0.27669,2
store-worker-0f6c6657-b591-4523-935d-1abd09835f5e,1713190390.2837985,1713190390.529146,0.24535,2
store-worker-d23a4790-2964-4b15-99ec-eee56d5c60bd,1713190390.2924235,1713190390.495529,0.20311,2
store-worker-a53e6dc2-a4dd-4514-b9f8-0f337fbc6816,1713190390.2529657,1713190390.4584794,0.20551,2
store-worker-af5b7dae-cb38-4c82-994d-4e8b8c198a27,1713190400.2810297,1713190400.4781513,0.19712,2
store-worker-d23a4790-2964-4b15-99ec-eee56d5c60bd,1713190400.2849355,1713190400.441479,0.15654,2
store-worker-a53e6dc2-a4dd-4514-b9f8-0f337fbc6816,1713190400.2463973,1713190400.5135849,0.26719,2
store-worker-0f6c6657-b591-4523-935d-1abd09835f5e,1713190400.282826,1713190400.6340258,0.3512,2
store-worker-a53e6dc2-a4dd-4514-b9f8-0f337fbc6816,1713190410.246766,1713190410.4018254,0.15506,2
store-worker-d23a4790-2964-4b15-99ec-eee56d5c60bd,1713190410.2795532,1713190410.4658685,0.18632,2
store-worker-0f6c6657-b591-4523-935d-1abd09835f5e,1713190410.2854638,1713190410.5363967,0.25093,2
store-worker-af5b7dae-cb38-4c82-994d-4e8b8c198a27,1713190410.2812514,1713190410.7382586,0.45701,2
split-data-between-workers,1713190410.6040695,1713190415.6462145,5.04215,2
store-worker-af5b7dae-cb38-4c82-994d-4e8b8c198a27,1713190420.2831635,1713190420.432079,0.14892,2
store-worker-a53e6dc2-a4dd-4514-b9f8-0f337fbc6816,1713190420.2469637,1713190420.3990715,0.15211,2
store-worker-d23a4790-2964-4b15-99ec-eee56d5c60bd,1713190420.292692,1713190420.583208,0.29052,2
store-worker-0f6c6657-b591-4523-935d-1abd09835f5e,1713190420.290953,1713190420.5481951,0.25724,2
store-worker-d23a4790-2964-4b15-99ec-eee56d5c60bd,1713190430.279282,1713190430.606913,0.32763,2
store-worker-0f6c6657-b591-4523-935d-1abd09835f5e,1713190430.2777493,1713190430.5070014,0.22925,2
store-worker-af5b7dae-cb38-4c82-994d-4e8b8c198a27,1713190430.280252,1713190430.5689077,0.28866,2
store-worker-a53e6dc2-a4dd-4514-b9f8-0f337fbc6816,1713190430.2442298,1713190430.3697824,0.12555,2
store-worker-d23a4790-2964-4b15-99ec-eee56d5c60bd,1713190440.2794445,1713190440.5644488,0.285,2
store-worker-0f6c6657-b591-4523-935d-1abd09835f5e,1713190440.2809236,1713190440.5048823,0.22396,2
store-worker-a53e6dc2-a4dd-4514-b9f8-0f337fbc6816,1713190440.2448165,1713190440.3768,0.13198,2
store-worker-af5b7dae-cb38-4c82-994d-4e8b8c198a27,1713190440.2866845,1713190440.7842069,0.49752,2
store-worker-a53e6dc2-a4dd-4514-b9f8-0f337fbc6816,1713190450.25001,1713190450.4920685,0.24206,2
store-worker-0f6c6657-b591-4523-935d-1abd09835f5e,1713190450.2881153,1713190450.6386654,0.35055,2
store-worker-a53e6dc2-a4dd-4514-b9f8-0f337fbc6816,1713190460.2471597,1713190460.3209405,0.07378,2
store-worker-af5b7dae-cb38-4c82-994d-4e8b8c198a27,1713190460.2827244,1713190460.5034485,0.22072,2
store-worker-0f6c6657-b591-4523-935d-1abd09835f5e,1713190460.2799811,1713190460.41856,0.13858,2
store-worker-d23a4790-2964-4b15-99ec-eee56d5c60bd,1713190461.062573,1713190461.121552,0.05898,2
send-context-to-workers,1713190451.2392292,1713190468.7842577,17.54503,2
store-worker-0f6c6657-b591-4523-935d-1abd09835f5e,1713190470.273955,1713190470.390268,0.11631,2
store-worker-a53e6dc2-a4dd-4514-b9f8-0f337fbc6816,1713190470.246601,1713190470.468418,0.22182,2
store-worker-d23a4790-2964-4b15-99ec-eee56d5c60bd,1713190470.27589,1713190470.5498726,0.27398,2
store-worker-af5b7dae-cb38-4c82-994d-4e8b8c198a27,1713190470.2773616,1713190470.6350017,0.35764,2
store-worker-0f6c6657-b591-4523-935d-1abd09835f5e,1713190480.2868102,1713190480.6444826,0.35767,2
store-worker-a53e6dc2-a4dd-4514-b9f8-0f337fbc6816,1713190480.2515843,1713190480.5319927,0.28041,2
store-worker-af5b7dae-cb38-4c82-994d-4e8b8c198a27,1713190490.2903202,1713190490.4370058,0.14669,2
store-worker-0f6c6657-b591-4523-935d-1abd09835f5e,1713190490.2840834,1713190490.499808,0.21572,2
store-worker-d23a4790-2964-4b15-99ec-eee56d5c60bd,1713190490.2931292,1713190490.468208,0.17508,2
store-worker-a53e6dc2-a4dd-4514-b9f8-0f337fbc6816,1713190490.2562926,1713190490.5319898,0.2757,2
store-worker-a53e6dc2-a4dd-4514-b9f8-0f337fbc6816,1713190500.2421875,1713190500.3665462,0.12436,2
store-worker-af5b7dae-cb38-4c82-994d-4e8b8c198a27,1713190500.27479,1713190500.5566564,0.28187,2
store-worker-d23a4790-2964-4b15-99ec-eee56d5c60bd,1713190500.277836,1713190500.5291219,0.25129,2
store-worker-0f6c6657-b591-4523-935d-1abd09835f5e,1713190500.276841,1713190500.633403,0.35656,2
store-worker-af5b7dae-cb38-4c82-994d-4e8b8c198a27,1713190510.2839282,1713190510.4193425,0.13541,2
store-worker-a53e6dc2-a4dd-4514-b9f8-0f337fbc6816,1713190510.2484329,1713190510.4790998,0.23067,2
store-worker-0f6c6657-b591-4523-935d-1abd09835f5e,1713190510.2984395,1713190510.768682,0.47024,2
store-worker-d23a4790-2964-4b15-99ec-eee56d5c60bd,1713190510.291045,1713190510.862468,0.57142,2
store-worker-d23a4790-2964-4b15-99ec-eee56d5c60bd,1713190520.2886717,1713190520.4747221,0.18605,2
store-worker-a53e6dc2-a4dd-4514-b9f8-0f337fbc6816,1713190520.3211577,1713190520.6146104,0.29345,2
store-worker-0f6c6657-b591-4523-935d-1abd09835f5e,1713190520.3413246,1713190520.7993503,0.45803,2
store-worker-af5b7dae-cb38-4c82-994d-4e8b8c198a27,1713190520.3360648,1713190520.64886,0.3128,2
store-worker-d23a4790-2964-4b15-99ec-eee56d5c60bd,1713190530.3562737,1713190530.5055265,0.14925,2
store-worker-a53e6dc2-a4dd-4514-b9f8-0f337fbc6816,1713190530.498611,1713190530.6971364,0.19853,2
store-worker-0f6c6657-b591-4523-935d-1abd09835f5e,1713190530.732725,1713190531.0234258,0.2907,2
store-worker-af5b7dae-cb38-4c82-994d-4e8b8c198a27,1713190530.8186321,1713190531.400283,0.58165,2
store-worker-0f6c6657-b591-4523-935d-1abd09835f5e,1713190540.2794006,1713190540.347595,0.06819,2
store-worker-a53e6dc2-a4dd-4514-b9f8-0f337fbc6816,1713190540.3569176,1713190540.635638,0.27872,2
store-worker-d23a4790-2964-4b15-99ec-eee56d5c60bd,1713190540.3459535,1713190540.485567,0.13961,2
store-worker-af5b7dae-cb38-4c82-994d-4e8b8c198a27,1713190540.3572087,1713190540.764116,0.40691,2
store-worker-af5b7dae-cb38-4c82-994d-4e8b8c198a27,1713190550.2778432,1713190550.4142425,0.1364,2
store-worker-a53e6dc2-a4dd-4514-b9f8-0f337fbc6816,1713190550.3408384,1713190550.5184488,0.17761,2
store-worker-0f6c6657-b591-4523-935d-1abd09835f5e,1713190550.7077348,1713190550.927575,0.21984,2
store-worker-d23a4790-2964-4b15-99ec-eee56d5c60bd,1713190550.6178377,1713190551.2809227,0.66308,2
store-worker-af5b7dae-cb38-4c82-994d-4e8b8c198a27,1713190560.281056,1713190560.4114087,0.13035,2
store-worker-a53e6dc2-a4dd-4514-b9f8-0f337fbc6816,1713190560.3343818,1713190560.8006477,0.46627,2
store-worker-0f6c6657-b591-4523-935d-1abd09835f5e,1713190560.3336573,1713190560.6148775,0.28122,2
store-worker-d23a4790-2964-4b15-99ec-eee56d5c60bd,1713190560.491589,1713190560.847112,0.35552,2
store-worker-d23a4790-2964-4b15-99ec-eee56d5c60bd,1713190570.2919002,1713190570.4546916,0.16279,2
store-worker-af5b7dae-cb38-4c82-994d-4e8b8c198a27,1713190570.3593636,1713190570.695817,0.33645,2
store-worker-a53e6dc2-a4dd-4514-b9f8-0f337fbc6816,1713190570.2717135,1713190570.8526726,0.58096,2
store-worker-d23a4790-2964-4b15-99ec-eee56d5c60bd,1713190580.37491,1713190580.551998,0.17709,2
store-worker-0f6c6657-b591-4523-935d-1abd09835f5e,1713190580.2955966,1713190580.4341888,0.13859,2
store-worker-af5b7dae-cb38-4c82-994d-4e8b8c198a27,1713190580.363449,1713190580.7788742,0.41543,2
store-worker-a53e6dc2-a4dd-4514-b9f8-0f337fbc6816,1713190580.6927454,1713190581.0954697,0.40272,2
store-worker-a53e6dc2-a4dd-4514-b9f8-0f337fbc6816,1713190590.2572606,1713190590.3544667,0.09721,2
store-worker-d23a4790-2964-4b15-99ec-eee56d5c60bd,1713190590.293698,1713190590.6400042,0.34631,2
store-worker-af5b7dae-cb38-4c82-994d-4e8b8c198a27,1713190590.3059316,1713190590.716365,0.41043,2
store-worker-0f6c6657-b591-4523-935d-1abd09835f5e,1713190590.3232586,1713190590.6787593,0.3555,2
store-worker-a53e6dc2-a4dd-4514-b9f8-0f337fbc6816,1713190600.2452252,1713190600.315148,0.06992,2
store-worker-d23a4790-2964-4b15-99ec-eee56d5c60bd,1713190600.289631,1713190600.6040733,0.31444,2
store-worker-af5b7dae-cb38-4c82-994d-4e8b8c198a27,1713190600.2834036,1713190600.4556737,0.17227,2
store-worker-0f6c6657-b591-4523-935d-1abd09835f5e,1713190600.2958975,1713190600.4219623,0.12606,2
store-worker-a53e6dc2-a4dd-4514-b9f8-0f337fbc6816,1713190610.2475905,1713190610.4122326,0.16464,2
