name,date,time,cpu-percent,ram-resident-set-size-bytes,ram-virtual-memory-size-bytes,ram-shared-memory-bytes,ram-code-segment-size-bytes,ram-data-segment-size-bytes,ram-library-size-bytes,ram-dirty-pages-bytes,ram-unique-set-size-bytes,disk-read-bytes,disk-write-bytes,disk-read-characters-bytes,disk-write-characters-bytes,cycle
server,2024-04-15-17:15:36.975983,1713201336.9760787,29.9,689754112,2956091392,140640256,4096,1418678272,0,0,676749312,24707072,15806464,125713663,15721673,1
server,2024-04-15-17:15:41.967839,1713201341.967909,10.0,689754112,2956124160,140640256,4096,1418719232,0,0,635650048,24707072,15806464,125731626,15721741,1
server,2024-04-15-17:15:46.966361,1713201346.9664273,59.8,689754112,2956091392,140640256,4096,1427636224,0,0,676757504,24707072,15806464,125733427,15721878,1
server,2024-04-15-17:15:51.987933,1713201351.9879997,78.7,689754112,2956140544,140640256,4096,1427685376,0,0,676483072,24707072,15810560,125751563,15722514,1
server,2024-04-15-17:15:56.972369,1713201356.9724429,20.0,689754112,2956107776,140640256,4096,1427668992,0,0,676560896,24707072,15810560,125753364,15722961,1
server,2024-04-15-17:16:01.977390,1713201361.9774506,29.8,689885184,2956140544,140640256,4096,1427701760,0,0,676671488,24707072,15810560,125771326,15723029,1
server,2024-04-15-17:16:06.968309,1713201366.9683883,19.9,689885184,2956107776,140640256,4096,1427668992,0,0,676679680,24707072,15810560,125773127,15723166,1
server,2024-04-15-17:16:11.987594,1713201371.987682,57.4,690016256,2956124160,140640256,4096,1427742720,0,0,676806656,24707072,15810560,125791090,15723302,1
server,2024-04-15-17:16:16.975365,1713201376.9754443,19.9,690016256,2956107776,140640256,4096,1427726336,0,0,676835328,24707072,15810560,125792891,15723371,1
server,2024-04-15-17:16:21.973947,1713201381.9740357,29.8,690016256,2956124160,140640256,4096,1427742720,0,0,676843520,24707072,15810560,125810853,15723439,1
server,2024-04-15-17:16:26.974533,1713201386.9746134,29.6,690016256,2956107776,140640256,4096,1427726336,0,0,676839424,24707072,15814656,125812654,15723741,1
server,2024-04-15-17:16:31.979953,1713201391.9800072,38.6,690016256,2956140544,140640256,4096,1427759104,0,0,676855808,24707072,15814656,125830616,15723883,1
server,2024-04-15-17:16:36.971585,1713201396.9716592,19.5,690016256,2956107776,140640256,4096,1427726336,0,0,676839424,24707072,15814656,125832417,15724099,1
server,2024-04-15-17:16:41.972680,1713201401.972739,48.9,690016256,2956140544,140640256,4096,1427759104,0,0,676864000,24707072,15814656,125850553,15724167,1
server,2024-04-15-17:16:46.968890,1713201406.968951,59.8,690016256,2956107776,140640256,4096,1427726336,0,0,676798464,24707072,15818752,125852354,15724608,1
server,2024-04-15-17:16:51.977699,1713201411.977857,29.6,690016256,2956124160,140640256,4096,1427742720,0,0,676810752,24707072,15818752,125870316,15724755,1
server,2024-04-15-17:16:56.974799,1713201416.9748957,19.7,690016256,2956091392,140640256,4096,1427709952,0,0,676798464,24707072,15818752,125872117,15725057,1
server,2024-04-15-17:17:01.974947,1713201421.975015,59.6,690016256,2956107776,140640256,4096,1427726336,0,0,676806656,24707072,15818752,125890079,15725193,1
server,2024-04-15-17:17:06.969258,1713201426.9693475,9.9,690016256,2956091392,140640256,4096,1427709952,0,0,676798464,24707072,15818752,125891880,15725262,1
server,2024-04-15-17:17:11.974207,1713201431.9742718,29.1,690278400,2956140544,140640256,4096,1427759104,0,0,676823040,24707072,15822848,125909842,15725513,1
server,2024-04-15-17:17:16.967817,1713201436.967886,29.9,690278400,2956091392,140640256,4096,1427709952,0,0,676810752,24707072,15822848,125911643,15725798,1
server,2024-04-15-17:17:21.980445,1713201441.980528,76.7,690278400,2964533248,140640256,4096,1436147712,0,0,676847616,24707072,15822848,125941385,15726164,1
server,2024-04-15-17:17:26.977096,1713201446.9771776,29.9,690278400,2964516864,140640256,4096,1436131328,0,0,676839424,24707072,15822848,125943186,15726233,1
server,2024-04-15-17:17:31.983404,1713201451.9834816,49.3,690409472,2964549632,140640256,4096,1436164096,0,0,676868096,24707072,15822848,125961322,15726301,1
server,2024-04-15-17:17:36.977323,1713201456.9774098,98.5,695783424,2964516864,140640256,4096,1436131328,0,0,682295296,24707072,15835136,125963123,15728328,1
server,2024-04-15-17:17:41.968204,1713201461.9682863,59.7,695783424,2964533248,140640256,4096,1436147712,0,0,679407616,24707072,15835136,134395285,15729966,2
server,2024-04-15-17:17:46.973836,1713201466.9739172,19.9,695783424,2964516864,140640256,4096,1436131328,0,0,682328064,24707072,15835136,134397086,15730035,2
server,2024-04-15-17:17:51.980633,1713201471.9807215,29.7,695783424,2964549632,140640256,4096,1436164096,0,0,682340352,24707072,15839232,134415048,15730182,2
server,2024-04-15-17:17:57.027368,1713201477.0274513,109.1,942301184,3157745664,140640256,4096,1683095552,0,0,765161472,24707072,15839232,134416849,15730674,2
server,2024-04-15-17:18:02.162074,1713201482.1621323,90.3,752365568,2975039488,140640256,4096,1500405760,0,0,738971648,24707072,15839232,134434985,15730962,2
server,2024-04-15-17:18:06.968317,1713201486.9683998,19.9,752365568,2975006720,140640256,4096,1510273024,0,0,738963456,24707072,15839232,134436786,15731099,2
server,2024-04-15-17:18:11.971793,1713201491.9718642,39.0,752365568,2975039488,140640256,4096,1510309888,0,0,738988032,24707072,15839232,134454748,15731167,2
server,2024-04-15-17:18:16.972335,1713201496.9724085,19.9,752365568,2975006720,140640256,4096,1510322176,0,0,738979840,24707072,15839232,134456549,15731304,2
server,2024-04-15-17:18:21.979172,1713201501.9792318,39.8,752365568,2975039488,140640256,4096,1510379520,0,0,739049472,24707072,15843328,134474511,15731450,2
server,2024-04-15-17:18:26.972609,1713201506.9726822,29.9,752365568,2975006720,140640256,4096,1510346752,0,0,739033088,24707072,15843328,134476312,15731832,2
server,2024-04-15-17:18:31.974565,1713201511.9746304,29.7,752365568,2975039488,140640256,4096,1510379520,0,0,739045376,24707072,15843328,134494274,15731900,2
server,2024-04-15-17:18:38.383852,1713201518.3839052,100.5,1076396032,3287842816,140640256,4096,1836826624,0,0,627290112,24707072,15843328,134496075,15732186,2
server,2024-04-15-17:18:41.985777,1713201521.9858577,57.9,1076396032,3287810048,140640256,4096,1836793856,0,0,1063063552,24707072,15847424,134514385,15732474,2
server,2024-04-15-17:18:46.977051,1713201526.977113,19.9,1076396032,3287793664,140640256,4096,1836777472,0,0,1063071744,24707072,15847424,134516186,15732543,2
server,2024-04-15-17:18:51.971037,1713201531.971113,59.5,768356352,2968694784,140640256,4096,1517682688,0,0,634068992,24707072,15847424,134534148,15732758,2
server,2024-04-15-17:18:56.969266,1713201536.9693274,19.9,768356352,2968678400,140640256,4096,1517666304,0,0,754868224,24707072,15847424,134535949,15732992,2
server,2024-04-15-17:19:01.973592,1713201541.9736547,39.1,768356352,2968711168,140640256,4096,1517699072,0,0,754884608,24707072,15847424,134553911,15733060,2
server,2024-04-15-17:19:06.975928,1713201546.9760075,39.3,768356352,2968678400,140640256,4096,1517666304,0,0,754868224,24707072,15847424,134555712,15733197,2
server,2024-04-15-17:19:11.976644,1713201551.9767323,38.3,768356352,2968711168,140640256,4096,1517719552,0,0,754892800,24707072,15847424,134573674,15733265,2
server,2024-04-15-17:19:16.961411,1713201556.9614692,39.9,884101120,3085979648,140640256,4096,1634988032,0,0,870760448,24707072,15851520,134575826,15733711,2
server,2024-04-15-17:19:26.985744,1713201566.9858496,49.8,929026048,3130548224,140640256,4096,1679556608,0,0,915677184,24707072,15851520,134577630,15734546,2
server,2024-04-15-17:19:31.971692,1713201571.9717565,39.2,731033600,2930810880,140640256,4096,1479819264,0,0,717713408,24707072,15855616,134595595,15734876,2
server,2024-04-15-17:19:36.968532,1713201576.9686155,10.0,731033600,2930778112,140640256,4096,1479786496,0,0,717697024,24707072,15855616,134597399,15735013,2
server,2024-04-15-17:19:41.973918,1713201581.9740012,38.9,731164672,2930810880,140640256,4096,1479819264,0,0,717713408,24707072,15855616,134615364,15735081,2
server,2024-04-15-17:19:46.972657,1713201586.9727309,10.0,731164672,2930778112,140640256,4096,1479786496,0,0,717697024,24707072,15855616,134617168,15735218,2
server,2024-04-15-17:19:51.981949,1713201591.9820423,39.7,731164672,2930810880,140640256,4096,1479823360,0,0,717717504,24707072,15859712,134635133,15735439,2
server,2024-04-15-17:19:56.979871,1713201596.9799418,19.9,731164672,2930778112,140640256,4096,1479790592,0,0,717705216,24707072,15863808,134636937,15735820,2
server,2024-04-15-17:20:01.966093,1713201601.9661524,38.9,731164672,2930810880,140640256,4096,1479823360,0,0,717713408,24707072,15863808,134655076,15736112,2
server,2024-04-15-17:20:06.969274,1713201606.9693596,19.9,731164672,2930778112,140640256,4096,1479790592,0,0,717705216,24707072,15863808,134656880,15736329,2
server,2024-04-15-17:20:11.983770,1713201611.9838576,19.5,731164672,2930794496,140640256,4096,1479806976,0,0,717713408,24707072,15863808,134674845,15736397,2
server,2024-04-15-17:20:16.982554,1713201616.9826221,19.9,731164672,2930778112,140640256,4096,1479790592,0,0,717705216,24707072,15863808,134676649,15736534,2
server,2024-04-15-17:20:21.974632,1713201621.974699,39.1,731164672,2930810880,140640256,4096,1479823360,0,0,717717504,24707072,15863808,134694614,15736602,2
server,2024-04-15-17:20:26.972023,1713201626.9720926,59.8,731164672,2930778112,140640256,4096,1479790592,0,0,717705216,24707072,15867904,134696418,15736904,2
server,2024-04-15-17:20:31.977289,1713201631.9773493,19.3,731164672,2930810880,140640256,4096,1479823360,0,0,717713408,24707072,15867904,134714383,15736972,2
server,2024-04-15-17:20:36.974460,1713201636.9745374,19.9,731164672,2930778112,140640256,4096,1479790592,0,0,717705216,24707072,15867904,134716187,15737262,2
server,2024-04-15-17:20:41.978791,1713201641.9788735,28.5,731164672,2930794496,140640256,4096,1479806976,0,0,717709312,24707072,15867904,134734152,15737330,2
server,2024-04-15-17:20:46.965488,1713201646.9655597,19.8,731164672,2930778112,140640256,4096,1479790592,0,0,717705216,24707072,15867904,134735956,15737467,2
server,2024-04-15-17:20:51.985474,1713201651.9855728,66.8,731164672,2930810880,140640256,4096,1479823360,0,0,717725696,24707072,15872000,134754096,15737920,2
server,2024-04-15-17:20:56.966885,1713201656.9669573,29.9,731164672,2930778112,140640256,4096,1479790592,0,0,717709312,24707072,15872000,134755900,15738220,2
server,2024-04-15-17:21:01.978078,1713201661.9781678,29.0,731164672,2930778112,140640256,4096,1479790592,0,0,717709312,24707072,15872000,134773865,15738288,2
server,2024-04-15-17:21:06.982011,1713201666.9820926,19.9,731164672,2930778112,140640256,4096,1479790592,0,0,717709312,24707072,15872000,134775669,15738425,2
server,2024-04-15-17:21:11.992206,1713201671.9923592,69.6,731164672,2930810880,140640256,4096,1479823360,0,0,717721600,24707072,15876096,134793634,15738646,2
server,2024-04-15-17:21:16.968003,1713201676.9680722,19.9,731164672,2930778112,140640256,4096,1479790592,0,0,717709312,24707072,15876096,134795438,15738783,2
server,2024-04-15-17:21:21.979625,1713201681.979697,57.6,731164672,2930794496,140640256,4096,1479806976,0,0,717713408,24707072,15876096,134813403,15739016,2
server,2024-04-15-17:21:26.977325,1713201686.9773839,19.9,731164672,2930778112,140640256,4096,1479790592,0,0,717709312,24707072,15876096,134815207,15739153,2
server,2024-04-15-17:21:31.984411,1713201691.9845064,58.5,731164672,2930794496,140640256,4096,1479806976,0,0,717717504,24707072,15876096,134833172,15739221,2
server,2024-04-15-17:21:36.973353,1713201696.9734113,19.8,731164672,2930778112,140640256,4096,1479790592,0,0,717709312,24707072,15876096,134834976,15739358,2
server,2024-04-15-17:21:41.979745,1713201701.9798326,57.7,731164672,2930794496,140640256,4096,1479806976,0,0,717717504,24707072,15880192,134853115,15739650,2
server,2024-04-15-17:21:46.974917,1713201706.9749901,39.5,731164672,2930778112,140640256,4096,1479790592,0,0,717709312,24707072,15880192,134854919,15739867,2
server,2024-04-15-17:21:51.973766,1713201711.9738495,67.4,731164672,2930810880,140640256,4096,1479823360,0,0,717721600,24707072,15880192,134872884,15740347,2
server,2024-04-15-17:21:56.969287,1713201716.9693596,19.9,731164672,2930778112,140640256,4096,1479790592,0,0,717709312,24707072,15880192,134874688,15740646,2
server,2024-04-15-17:22:01.971658,1713201721.9717526,29.4,731164672,2930810880,140640256,4096,1479823360,0,0,717725696,24707072,15880192,134892653,15740714,2
server,2024-04-15-17:22:06.964867,1713201726.9649262,39.9,731164672,2930778112,140640256,4096,1479790592,0,0,717709312,24707072,15880192,134894457,15740851,2
server,2024-04-15-17:22:11.981216,1713201731.9812894,38.9,731164672,2930810880,140640256,4096,1479827456,0,0,715022336,24707072,15880192,134912422,15740919,2
server,2024-04-15-17:22:16.972049,1713201736.9721124,49.9,731164672,2930778112,140640256,4096,1479794688,0,0,717713408,24707072,15880192,134914226,15741056,2
server,2024-04-15-17:22:21.975434,1713201741.9755073,39.7,731164672,2930794496,140640256,4096,1479811072,0,0,717721600,24707072,15884288,134932191,15741206,2
server,2024-04-15-17:22:26.966685,1713201746.9667635,19.9,731164672,2930778112,140640256,4096,1479794688,0,0,717713408,24707072,15884288,134933995,15741426,2
server,2024-04-15-17:22:31.991145,1713201751.991249,29.7,731164672,2930810880,140640256,4096,1479827456,0,0,717725696,24707072,15884288,134951961,15741494,2
server,2024-04-15-17:22:36.973491,1713201756.9735792,10.0,731164672,2930778112,140640256,4096,1479794688,0,0,717713408,24707072,15884288,134953939,15742088,2
server,2024-04-15-17:22:41.981139,1713201761.981207,29.3,731164672,2930810880,140640256,4096,1479827456,0,0,717729792,24707072,15884288,134971904,15742156,2
server,2024-04-15-17:22:46.974507,1713201766.9745848,19.8,731164672,2930778112,140640256,4096,1479794688,0,0,717713408,24707072,15884288,134973708,15742293,2
server,2024-04-15-17:22:51.983675,1713201771.9837627,38.2,731164672,2930810880,140640256,4096,1479827456,0,0,717729792,24707072,15888384,134991673,15742522,2
server,2024-04-15-17:22:56.972971,1713201776.9730515,39.9,731164672,2930778112,140640256,4096,1479794688,0,0,717713408,24707072,15888384,134993477,15742742,2
server,2024-04-15-17:23:01.973640,1713201781.9737988,39.7,731164672,2930794496,140640256,4096,1479811072,0,0,717705216,24707072,15888384,135011442,15742878,2
server,2024-04-15-17:23:06.967706,1713201786.967793,19.9,731164672,2930778112,140640256,4096,1479794688,0,0,717713408,24707072,15888384,135013246,15742947,2
server,2024-04-15-17:23:11.976401,1713201791.9764574,19.8,731164672,2930827264,140640256,4096,1479843840,0,0,717737984,24707072,15892480,135031211,15743124,2
server,2024-04-15-17:23:16.967448,1713201796.9675303,10.0,731164672,2930778112,140640256,4096,1479794688,0,0,717713408,24707072,15892480,135033015,15743483,2
server,2024-04-15-17:23:21.977566,1713201801.9776547,28.9,731164672,2930810880,140640256,4096,1479827456,0,0,717725696,24707072,15892480,135051154,15743633,2
server,2024-04-15-17:23:26.983077,1713201806.98314,107.8,739422208,2930778112,140640256,4096,1479827456,0,0,726007808,24707072,15896576,135052958,15745743,2
server,2024-04-15-17:23:31.967365,1713201811.9674222,59.4,741388288,2930810880,140640256,4096,1479860224,0,0,728109056,24707072,15904768,143485123,15747313,3
server,2024-04-15-17:23:36.974789,1713201816.9748886,10.0,741388288,2930778112,140640256,4096,1479827456,0,0,728092672,24707072,15904768,143486927,15747450,3
server,2024-04-15-17:23:41.972499,1713201821.9725566,49.6,741388288,2930794496,140640256,4096,1479843840,0,0,727846912,24707072,15904768,143504892,15747586,3
server,2024-04-15-17:23:46.970872,1713201826.970943,29.9,741388288,2930778112,140640256,4096,1479827456,0,0,728092672,24707072,15904768,143506696,15747655,3
server,2024-04-15-17:23:51.982842,1713201831.9829206,29.9,741388288,2930810880,140640256,4096,1479880704,0,0,728109056,24707072,15908864,143524661,15747802,3
server,2024-04-15-17:24:07.003502,1713201847.0035915,69.0,1197654016,3350671360,140640256,4096,1938919424,0,0,1184137216,24707072,15908864,143526813,15749163,3
server,2024-04-15-17:24:11.967499,1713201851.9675674,9.9,839372800,2973954048,140640256,4096,1577308160,0,0,825815040,24707072,15908864,143544778,15749231,3
server,2024-04-15-17:24:16.977522,1713201856.9775834,29.9,839372800,2973937664,140640256,4096,1577291776,0,0,825806848,24707072,15912960,143569153,15749591,3
server,2024-04-15-17:24:21.978515,1713201861.978584,39.1,839372800,2973970432,140640256,4096,1577324544,0,0,825823232,24707072,15912960,143587118,15749659,3
server,2024-04-15-17:24:26.980008,1713201866.9800694,19.9,839372800,2973937664,140640256,4096,1577291776,0,0,825810944,24707072,15912960,143588922,15749961,3
server,2024-04-15-17:24:31.972494,1713201871.9725895,29.7,839372800,2973970432,140640256,4096,1577324544,0,0,825823232,24707072,15912960,143606887,15750029,3
server,2024-04-15-17:24:36.971703,1713201876.97178,39.9,965894144,3079843840,140640256,4096,1704464384,0,0,952320000,24707072,15917056,143609039,15750317,3
server,2024-04-15-17:24:42.647639,1713201882.6477103,59.2,1012633600,3103993856,140640256,4096,1752248320,0,0,998977536,24707072,15917056,143627004,15750495,3
server,2024-04-15-17:24:46.976427,1713201886.976502,19.9,885305344,2974986240,140640256,4096,1623240704,0,0,871694336,24707072,15917056,143628808,15750894,3
server,2024-04-15-17:24:51.982928,1713201891.9830077,39.8,885305344,2975019008,140640256,4096,1623281664,0,0,871714816,24707072,15921152,143646773,15751123,3
server,2024-04-15-17:24:56.971554,1713201896.9716103,19.9,885305344,2974986240,140640256,4096,1623248896,0,0,871698432,24707072,15921152,143648577,15751343,3
server,2024-04-15-17:25:01.980121,1713201901.980205,49.1,885305344,2975002624,140640256,4096,1623265280,0,0,871706624,24707072,15921152,143666542,15751479,3
