name,date,time,cpu-percent,ram-percent,ram-total-bytes,ram-free-bytes,ram-used-bytes,disk-total-bytes,disk-free-bytes,disk-used-bytes,network-sent-bytes,network-received-bytes,network-packets-sent,network-packets-received,network-packets-sending-errors,network-packets-reciving-errors,network-packets-outgoing-dropped,network-packets-incoming-dropped,cycle
system,2024-04-15-17:15:31.838382,1713201331.838435,57.0,69.1,16650469376,1207377920,9901072384,370490241024,94599262208,256996061184,191181023,180012710,19781,19228,0,0,0,0,1
system,2024-04-15-17:15:41.839067,1713201341.8391483,48.1,69.0,16650469376,1229787136,9903169536,370490241024,94598758400,256996564992,191518952,180319805,19994,19439,0,0,0,0,1
system,2024-04-15-17:15:51.839767,1713201351.8398173,49.4,69.0,16650469376,1204301824,9909436416,370490241024,94585782272,257009541120,191862952,180633965,20206,19655,0,0,0,0,1
system,2024-04-15-17:16:01.839922,1713201361.8399827,34.6,69.1,16650469376,1191686144,9920544768,370490241024,94585040896,257010282496,192381407,181124625,20553,19993,0,0,0,0,1
system,2024-04-15-17:16:11.838547,1713201371.8386178,62.2,69.1,16650469376,1189535744,9916891136,370490241024,94584430592,257010892800,192742030,181453724,20773,20210,0,0,0,0,1
system,2024-04-15-17:16:21.838786,1713201381.8388443,31.2,69.3,16650469376,1151193088,9927200768,370490241024,94583754752,257011568640,193107119,181787329,20990,20423,0,0,0,0,1
system,2024-04-15-17:16:31.838301,1713201391.8383558,44.6,69.4,16650469376,1131741184,9951555584,370490241024,94583156736,257012166656,193514997,182164906,21230,20663,0,0,0,0,1
system,2024-04-15-17:16:41.838093,1713201401.8381486,36.4,69.2,16650469376,1162997760,9931702272,370490241024,94582444032,257012879360,193930035,182549313,21470,20898,0,0,0,0,1
system,2024-04-15-17:16:51.838772,1713201411.838826,32.5,69.3,16650469376,1137274880,9941409792,370490241024,94569349120,257025974272,194357487,182948248,21724,21148,0,0,0,0,1
system,2024-04-15-17:17:01.841585,1713201421.8416371,50.6,69.2,16650469376,1144414208,9933058048,370490241024,94568579072,257026744320,194826121,183387625,21981,21407,0,0,0,0,1
system,2024-04-15-17:17:11.839354,1713201431.839433,25.3,69.3,16650469376,1129222144,9947086848,370490241024,94567936000,257027387392,195220414,183750252,22188,21614,0,0,0,0,1
system,2024-04-15-17:17:21.840753,1713201441.8408096,44.4,69.5,16650469376,1101905920,9963360256,370490241024,94567079936,257028247552,195716111,184199619,22469,21904,0,0,0,0,1
system,2024-04-15-17:17:31.838277,1713201451.8383324,24.4,69.5,16650469376,1097453568,9970376704,370490241024,94566379520,257028943872,196165685,184619078,22700,22138,0,0,0,0,1
system,2024-04-15-17:17:41.838160,1713201461.8382144,25.6,69.4,16650469376,1100840960,9964126208,370490241024,94562766848,257032556544,199532894,187949931,23607,23021,0,0,0,0,2
system,2024-04-15-17:17:51.839414,1713201471.83948,51.9,69.3,16650469376,1114750976,9948979200,370490241024,94562512896,257032810496,199663123,188041392,23787,23209,0,0,0,0,2
system,2024-04-15-17:18:01.838114,1713201481.83817,27.4,69.7,16650469376,1031315456,10015211520,370490241024,94546333696,257048989696,215860587,204195847,24519,23965,0,0,0,0,2
system,2024-04-15-17:18:11.838227,1713201491.838278,30.1,69.8,16650469376,1035300864,10025897984,370490241024,94561284096,257034039296,216014416,204307690,24718,24156,0,0,0,0,2
system,2024-04-15-17:18:21.838979,1713201501.8390298,33.3,69.8,16650469376,1031184384,10029617152,370490241024,94561157120,257034166272,216174459,204425991,24918,24351,0,0,0,0,2
system,2024-04-15-17:18:31.839401,1713201511.8394523,30.4,69.8,16650469376,1038143488,10022162432,370490241024,94560993280,257034330112,216367678,204579270,25157,24583,0,0,0,0,2
system,2024-04-15-17:18:41.838580,1713201521.8386462,35.7,71.7,16650469376,704860160,10338877440,370490241024,94544801792,257050521600,232606225,220758433,26244,25471,0,0,0,0,2
system,2024-04-15-17:18:51.841396,1713201531.841452,49.4,69.9,16650469376,1002487808,10040778752,370490241024,94544629760,257050693632,232785075,220895536,26444,25672,0,0,0,0,2
system,2024-04-15-17:19:01.838543,1713201541.8385966,24.7,69.8,16650469376,1010315264,10032267264,370490241024,94544429056,257050894336,232999992,221069879,26685,25903,0,0,0,0,2
system,2024-04-15-17:19:11.839759,1713201551.8398266,32.1,69.9,16650469376,1003384832,10038657024,370490241024,94544220160,257051099136,233193297,221221632,26891,26107,0,0,0,0,2
system,2024-04-15-17:19:31.838799,1713201571.838854,23.1,71.7,16650469376,700641280,10341990400,370490241024,94529683456,257065639936,280929344,253594100,29311,28025,0,0,0,0,2
system,2024-04-15-17:19:41.838482,1713201581.8385537,25.6,70.8,16650469376,843845632,10198224896,370490241024,94529445888,257065877504,281142198,253762193,29515,28230,0,0,0,0,2
system,2024-04-15-17:19:51.839833,1713201591.8399053,38.0,70.9,16650469376,836378624,10205044736,370490241024,94529191936,257066131456,281361174,253936940,29719,28434,0,0,0,0,2
system,2024-04-15-17:20:01.839185,1713201601.8392243,22.8,72.0,16650469376,628969472,10399166464,370490241024,94514827264,257080496128,281636223,254168122,29971,28675,0,0,0,0,2
system,2024-04-15-17:20:11.840410,1713201611.8404667,22.1,72.1,16650469376,613265408,10414288896,370490241024,94514544640,257080778752,281892075,254379857,30209,28901,0,0,0,0,2
system,2024-04-15-17:20:21.839814,1713201621.8398695,40.0,72.1,16650469376,607088640,10419847168,370490241024,94514249728,257081073664,282134182,254577694,30428,29110,0,0,0,0,2
system,2024-04-15-17:20:31.840008,1713201631.8400562,35.7,72.2,16650469376,603758592,10422554624,370490241024,94513946624,257081376768,282398471,254796760,30645,29324,0,0,0,0,2
system,2024-04-15-17:20:41.840700,1713201641.8407907,22.8,72.2,16650469376,603467776,10422083584,370490241024,94513594368,257081729024,282672901,255026897,30873,29545,0,0,0,0,2
system,2024-04-15-17:20:51.842873,1713201651.8429332,57.0,72.1,16650469376,605855744,10419089408,370490241024,94513246208,257082077184,282934383,255244297,31089,29754,0,0,0,0,2
system,2024-04-15-17:21:01.840455,1713201661.8405275,32.1,72.9,16650469376,478232576,10545840128,370490241024,94512820224,257082503168,283269631,255535955,31362,30015,0,0,0,0,2
system,2024-04-15-17:21:11.840272,1713201671.840337,56.8,72.9,16650469376,476950528,10546393088,370490241024,94512455680,257082867712,283542920,255764046,31573,30220,0,0,0,0,2
system,2024-04-15-17:21:21.840711,1713201681.8407624,42.0,72.9,16650469376,477716480,10544848896,370490241024,94512070656,257083252736,283847725,256024492,31807,30446,0,0,0,0,2
system,2024-04-15-17:21:31.845385,1713201691.845465,50.6,73.0,16650469376,455077888,10554118144,370490241024,94511636480,257083686912,284160927,256294138,32047,30679,0,0,0,0,2
system,2024-04-15-17:21:41.843215,1713201701.8432682,57.1,73.0,16650469376,459182080,10554707968,370490241024,94503186432,257092136960,284461827,256550107,32274,30900,0,0,0,0,2
system,2024-04-15-17:21:51.840006,1713201711.840058,54.4,73.0,16650469376,445726720,10561732608,370490241024,94498349056,257096974336,284791903,256838307,32521,31143,0,0,0,0,2
system,2024-04-15-17:22:01.838153,1713201721.8382075,40.0,72.9,16650469376,452358144,10553864192,370490241024,94497796096,257097527296,285204668,257206683,32821,31436,0,0,0,0,2
system,2024-04-15-17:22:11.838226,1713201731.8382697,34.6,73.0,16650469376,447971328,10557399040,370490241024,94497308672,257098014720,285519138,257475575,33029,31641,0,0,0,0,2
system,2024-04-15-17:22:21.839141,1713201741.8391962,31.6,73.0,16650469376,445849600,10558779392,370490241024,94496866304,257098457088,285840272,257750735,33245,31848,0,0,0,0,2
system,2024-04-15-17:22:31.839618,1713201751.8397071,62.5,73.0,16650469376,442556416,10560827392,370490241024,94496337920,257098985472,286197503,258063035,33477,32072,0,0,0,0,2
system,2024-04-15-17:22:41.839000,1713201761.8390663,42.3,73.4,16650469376,351571968,10582720512,370490241024,94483341312,257111982080,286598820,258422438,33746,32333,0,0,0,0,2
system,2024-04-15-17:22:51.839888,1713201771.8399394,53.2,73.0,16650469376,420356096,10550689792,370490241024,94482812928,257112510464,286940086,258718403,33960,32546,0,0,0,0,2
system,2024-04-15-17:23:01.838355,1713201781.838409,26.2,72.8,16650469376,455933952,10541174784,370490241024,94482190336,257113133056,287349571,259084137,34210,32798,0,0,0,0,2
system,2024-04-15-17:23:11.842156,1713201791.842216,25.3,72.8,16650469376,493731840,10541232128,370490241024,94519848960,257075478528,287703103,259392231,34424,33011,0,0,0,0,2
system,2024-04-15-17:23:21.839086,1713201801.8391392,34.6,72.8,16650469376,496373760,10537537536,370490241024,94519189504,257076133888,288124753,259769838,34691,33285,0,0,0,0,2
system,2024-04-15-17:23:31.838456,1713201811.8385122,24.7,72.9,16650469376,481234944,10548711424,370490241024,94515732480,257079590912,291462875,263058338,35610,34178,0,0,0,0,3
system,2024-04-15-17:23:41.838955,1713201821.8390303,26.9,72.8,16650469376,494153728,10543501312,370490241024,94515404800,257079918592,291611194,263149613,35790,34360,0,0,0,0,3
system,2024-04-15-17:23:51.839809,1713201831.8398802,35.1,72.7,16650469376,512999424,10549698560,370490241024,94515195904,257080127488,291771765,263254041,35984,34555,0,0,0,0,3
system,2024-04-15-17:24:11.838708,1713201851.8387616,26.8,73.3,16650469376,620724224,10574819328,370490241024,94482837504,257112485888,324117355,279490150,37396,35695,0,0,0,0,3
system,2024-04-15-17:24:21.838785,1713201861.8388526,37.0,73.3,16650469376,621449216,10566627328,370490241024,94482575360,257112748032,324343544,279625668,37626,35919,0,0,0,0,3
system,2024-04-15-17:24:31.839120,1713201871.8391783,33.3,73.3,16650469376,636583936,10560499712,370490241024,94482411520,257112911872,324542540,279766406,37845,36130,0,0,0,0,3
system,2024-04-15-17:24:42.511113,1713201882.511151,34.2,75.4,16650469376,244543488,10955005952,370490241024,94482145280,257113178112,348453390,311988487,39564,37601,0,0,0,0,3
system,2024-04-15-17:24:51.839441,1713201891.8395228,44.0,73.9,16650469376,566996992,10700955648,370490241024,94481928192,257113395200,372323489,312176780,40315,38052,0,0,0,0,3
system,2024-04-15-17:25:01.841340,1713201901.8413858,53.7,74.4,16650469376,706834432,10783223808,370490241024,94453547008,257141776384,372565496,312357818,40565,38291,0,0,0,0,3
system,2024-04-15-17:25:11.839109,1713201911.8391726,39.2,74.2,16650469376,738406400,10790268928,370490241024,94453252096,257142071296,372798518,312529461,40798,38515,0,0,0,0,3
system,2024-04-15-17:25:21.838571,1713201921.8386252,29.9,74.2,16650469376,735264768,10792640512,370490241024,94452944896,257142378496,373039044,312708252,41026,38734,0,0,0,0,3
system,2024-04-15-17:25:31.838633,1713201931.8386862,25.6,74.3,16650469376,730292224,10796961792,370490241024,94452654080,257142669312,373286895,312894560,41252,38954,0,0,0,0,3
system,2024-04-15-17:25:41.838206,1713201941.8382602,25.6,74.2,16650469376,733696000,10792960000,370490241024,94452350976,257142972416,373523362,313068592,41460,39157,0,0,0,0,3
system,2024-04-15-17:25:51.839274,1713201951.8393433,42.3,74.2,16650469376,733908992,10792058880,370490241024,94452006912,257143316480,373765916,313249643,41667,39364,0,0,0,0,3
system,2024-04-15-17:26:01.842791,1713201961.842901,50.6,74.4,16650469376,699068416,10759311360,370490241024,94451585024,257143738368,374089168,313512919,41951,39632,0,0,0,0,3
system,2024-04-15-17:26:11.844510,1713201971.8446195,76.6,75.0,16650469376,594251776,10851635200,370490241024,94451077120,257144246272,374345518,313706323,42163,39831,0,0,0,0,3
system,2024-04-15-17:26:21.851541,1713201981.8516483,78.2,74.5,16650469376,687579136,10803671040,370490241024,94450638848,257144684544,374608620,313906625,42377,40034,0,0,0,0,3
system,2024-04-15-17:26:31.839250,1713201991.839311,44.3,74.5,16650469376,685248512,10811904000,370490241024,94450200576,257145122816,374905598,314143005,42620,40270,0,0,0,0,3
system,2024-04-15-17:26:41.841392,1713202001.8414783,43.6,74.0,16650469376,755470336,10761703424,370490241024,94449790976,257145532416,375195476,314370184,42836,40477,0,0,0,0,3
system,2024-04-15-17:26:51.839523,1713202011.8395889,45.1,74.0,16650469376,760508416,10755817472,370490241024,94449336320,257145987072,375509148,314623547,43098,40725,0,0,0,0,3
system,2024-04-15-17:27:01.842618,1713202021.8426864,31.6,74.0,16650469376,756953088,10758529024,370490241024,94448893952,257146429440,375834879,314887758,43337,40954,0,0,0,0,3
system,2024-04-15-17:27:11.843281,1713202031.8433518,44.6,74.0,16650469376,767000576,10760122368,370490241024,94448459776,257146863616,376133063,315124701,43558,41167,0,0,0,0,3
system,2024-04-15-17:27:21.844821,1713202041.8448753,44.3,74.0,16650469376,755937280,10770415616,370490241024,94447984640,257147338752,376452747,315381757,43784,41383,0,0,0,0,3
system,2024-04-15-17:27:31.841821,1713202051.841887,30.4,74.0,16650469376,756453376,10769006592,370490241024,94447484928,257147838464,376784642,315650698,44014,41604,0,0,0,0,3
system,2024-04-15-17:27:41.841330,1713202061.841419,32.5,74.1,16650469376,748863488,10775736320,370490241024,94447005696,257148317696,377127195,315932345,44259,41841,0,0,0,0,3
system,2024-04-15-17:27:51.840965,1713202071.8410323,49.4,74.0,16650469376,750669824,10773127168,370490241024,94446514176,257148809216,377452320,316197812,44488,42066,0,0,0,0,3
system,2024-04-15-17:28:01.838018,1713202081.838064,26.2,74.0,16650469376,726663168,10768429056,370490241024,94420987904,257174335488,377862061,316546221,44758,42327,0,0,0,0,3
system,2024-04-15-17:28:11.838019,1713202091.8380687,25.3,74.2,16650469376,741109760,10791911424,370490241024,94459084800,257136238592,378195076,316816813,44970,42534,0,0,0,0,3
system,2024-04-15-17:28:21.844034,1713202101.844122,69.5,74.4,16650469376,705806336,10791952384,370490241024,94458458112,257136865280,378572714,317094751,45188,42752,0,0,0,0,3
system,2024-04-15-17:28:31.842811,1713202111.8428657,27.5,74.2,16650469376,738312192,10791583744,370490241024,94457950208,257137373184,378982925,317444490,45461,43017,0,0,0,0,3
system,2024-04-15-17:28:41.838391,1713202121.838445,24.4,74.1,16650469376,742768640,10786041856,370490241024,94457257984,257138065408,379420413,317819317,45764,43317,0,0,0,0,3
system,2024-04-15-17:28:51.839859,1713202131.839914,38.2,74.1,16650469376,739524608,10788372480,370490241024,94456610816,257138712576,379779809,318115934,45977,43528,0,0,0,0,3
system,2024-04-15-17:29:01.838544,1713202141.8385952,29.8,74.1,16650469376,747536384,10779291648,370490241024,94455963648,257139359744,380208093,318483057,46225,43776,0,0,0,0,3
system,2024-04-15-17:29:11.841897,1713202151.8419623,43.0,74.1,16650469376,745230336,10780688384,370490241024,94455349248,257139978240,380581835,318794010,46444,43994,0,0,0,0,3
system,2024-04-15-17:29:21.838863,1713202161.8389153,35.4,74.2,16650469376,733143040,10788728832,370490241024,94451793920,257143529472,383932924,322075618,47338,44870,0,0,0,0,4
system,2024-04-15-17:29:31.840141,1713202171.8401978,34.2,74.2,16650469376,731336704,10789797888,370490241024,94451470336,257143853056,384112522,322182371,47543,45078,0,0,0,0,4
system,2024-04-15-17:29:41.838648,1713202181.8387036,24.1,74.2,16650469376,728240128,10792419328,370490241024,94451355648,257143967744,384288794,322282858,47734,45264,0,0,0,0,4
system,2024-04-15-17:29:51.842169,1713202191.842239,50.6,74.2,16650469376,724844544,10795409408,370490241024,94451216384,257144107008,384476669,322397153,47940,45469,0,0,0,0,4
system,2024-04-15-17:30:02.613781,1713202202.6138375,42.5,75.9,16650469376,474120192,11078299648,370490241024,94430830592,257164492800,400702709,338534649,48916,46323,0,0,0,0,4
system,2024-04-15-17:30:11.838415,1713202211.8384752,23.5,74.2,16650469376,749801472,10789498880,370490241024,94418927616,257176395776,416935290,338705516,49495,46660,0,0,0,0,4
system,2024-04-15-17:30:21.839037,1713202221.8391035,31.2,74.2,16650469376,746995712,10791845888,370490241024,94418747392,257176576000,417140607,338834853,49696,46860,0,0,0,0,4
system,2024-04-15-17:30:31.838219,1713202231.8382697,34.6,74.2,16650469376,748822528,10789781504,370490241024,94418550784,257176772608,417366589,338985634,49916,47077,0,0,0,0,4
system,2024-04-15-17:30:42.608730,1713202242.6087992,24.7,75.6,16650469376,505438208,11033042944,370490241024,94418333696,257176989696,441300931,371179321,51608,48531,0,0,0,0,4
system,2024-04-15-17:30:51.839983,1713202251.8400586,46.2,74.5,16650469376,689434624,10848018432,370490241024,94418128896,257177194496,465201769,371379990,52406,49018,0,0,0,0,4
system,2024-04-15-17:31:01.837993,1713202261.8380382,25.6,75.3,16650469376,550105088,10976034816,370490241024,94389788672,257205534720,465488476,371589512,52686,49283,0,0,0,0,4
system,2024-04-15-17:31:11.838606,1713202271.8386753,32.5,75.3,16650469376,547303424,10978217984,370490241024,94389551104,257205772288,465731024,371752075,52896,49484,0,0,0,0,4
system,2024-04-15-17:31:21.838770,1713202281.8388221,35.0,75.2,16650469376,553881600,10971041792,370490241024,94389264384,257206059008,465997303,371939677,53120,49704,0,0,0,0,4
system,2024-04-15-17:31:31.838433,1713202291.8384864,25.3,75.4,16650469376,519864320,10991636480,370490241024,94389002240,257206321152,466271141,372134715,53348,49926,0,0,0,0,4
system,2024-04-15-17:31:41.838308,1713202301.838375,27.8,75.2,16650469376,562298880,10961145856,370490241024,94388731904,257206591488,466532789,372316655,53556,50129,0,0,0,0,4
system,2024-04-15-17:31:51.839955,1713202311.8400269,45.6,75.2,16650469376,560799744,10962038784,370490241024,94388412416,257206910976,466823967,372530308,53799,50365,0,0,0,0,4
system,2024-04-15-17:32:01.840542,1713202321.8405912,43.2,75.2,16650469376,561737728,10960265216,370490241024,94388068352,257207255040,467156525,372785265,54062,50614,0,0,0,0,4
system,2024-04-15-17:32:11.841080,1713202331.8411486,37.3,75.2,16650469376,557289472,10964086784,370490241024,94387777536,257207545856,467436338,372983583,54268,50806,0,0,0,0,4
system,2024-04-15-17:32:21.839217,1713202341.8392763,41.2,75.2,16650469376,552128512,10968403968,370490241024,94387445760,257207877632,467732259,373200600,54497,51027,0,0,0,0,4
system,2024-04-15-17:32:31.841405,1713202351.8414836,43.6,75.2,16650469376,559915008,10960220160,370490241024,94387068928,257208254464,468043443,373432003,54714,51238,0,0,0,0,4
system,2024-04-15-17:32:41.838701,1713202361.8387744,43.8,75.2,16650469376,562323456,10956951552,370490241024,94386667520,257208655872,468403075,373715226,54993,51506,0,0,0,0,4
system,2024-04-15-17:32:51.842937,1713202371.8430526,48.1,75.2,16650469376,560578560,10957946880,370490241024,94386311168,257209012224,468705016,373936488,55193,51701,0,0,0,0,4
system,2024-04-15-17:33:01.841899,1713202381.8419971,51.2,75.2,16650469376,559550464,10958311424,370490241024,94385893376,257209430016,469068861,374221933,55445,51945,0,0,0,0,4
system,2024-04-15-17:33:11.840525,1713202391.840586,47.4,75.3,16650469376,580714496,10974183424,370490241024,94423351296,257171972096,469390948,374464456,55659,52156,0,0,0,0,4
system,2024-04-15-17:33:21.843438,1713202401.8435476,67.5,75.3,16650469376,567201792,10979565568,370490241024,94422831104,257172492288,469797716,374743044,55907,52399,0,0,0,0,4
system,2024-04-15-17:33:31.842815,1713202411.842907,65.4,75.9,16650469376,465936384,10984759296,370490241024,94422319104,257173004288,470190864,375059055,56174,52659,0,0,0,0,4
system,2024-04-15-17:33:41.841924,1713202421.842011,39.7,76.0,16650469376,457453568,11033616384,370490241024,94421770240,257173553152,470533219,375321714,56388,52868,0,0,0,0,4
system,2024-04-15-17:33:51.840058,1713202431.8401217,50.7,75.7,16650469376,509407232,11000180736,370490241024,94421286912,257174036480,470888717,375599501,56618,53099,0,0,0,0,4
system,2024-04-15-17:34:01.838315,1713202441.8383694,25.6,75.7,16650469376,479313920,11003453440,370490241024,94395871232,257199452160,471330884,375964436,56889,53365,0,0,0,0,4
system,2024-04-15-17:34:11.838430,1713202451.838485,29.1,75.7,16650469376,476475392,11005394944,370490241024,94395392000,257199931392,471693541,376247331,57104,53574,0,0,0,0,4
system,2024-04-15-17:34:21.839105,1713202461.8391585,37.0,75.7,16650469376,472322048,11017752576,370490241024,94394810368,257200513024,472149952,376574945,57363,53834,0,0,0,0,4
system,2024-04-15-17:34:31.839463,1713202471.8395226,58.8,75.7,16650469376,477405184,11000655872,370490241024,94394277888,257201045504,472555926,376904388,57597,54071,0,0,0,0,4
system,2024-04-15-17:34:41.838812,1713202481.8388789,24.1,75.8,16650469376,462557184,11015581696,370490241024,94393643008,257201680384,473027982,377295601,57906,54380,0,0,0,0,4
system,2024-04-15-17:34:51.838492,1713202491.8385463,40.7,75.7,16650469376,472649728,11019501568,370490241024,94393077760,257202245632,473418177,377605734,58125,54597,0,0,0,0,4
system,2024-04-15-17:35:01.838891,1713202501.8389428,24.4,75.6,16650469376,487702528,11003400192,370490241024,94392446976,257202876416,473880854,377989905,58378,54849,0,0,0,0,4
system,2024-04-15-17:35:11.839369,1713202511.8394425,32.9,75.6,16650469376,486305792,11000819712,370490241024,94388973568,257206349824,477226265,381246114,59307,55741,0,0,0,0,5
system,2024-04-15-17:35:22.159171,1713202522.159221,12.2,76.2,16650469376,546562048,11031552000,370490241024,94372659200,257222664192,493454159,397366685,60384,56648,0,0,0,0,5
system,2024-04-15-17:35:31.838229,1713202531.8382828,24.1,76.2,16650469376,544935936,11032633344,370490241024,94372544512,257222778880,493660834,397480484,60596,56855,0,0,0,0,5
system,2024-04-15-17:35:41.838563,1713202541.838651,30.3,76.2,16650469376,543203328,11033919488,370490241024,94372425728,257222897664,493864177,397590576,60800,57052,0,0,0,0,5
system,2024-04-15-17:35:51.840206,1713202551.8402646,41.8,76.2,16650469376,541917184,11034841088,370490241024,94372290560,257223032832,494073735,397707556,61005,57251,0,0,0,0,5
system,2024-04-15-17:36:01.838123,1713202561.838174,29.5,76.2,16650469376,557694976,11032514560,370490241024,94356045824,257239277568,510394200,413914445,62140,58181,0,0,0,0,5
system,2024-04-15-17:36:11.838691,1713202571.8387463,22.8,76.2,16650469376,551919616,11037884416,370490241024,94355890176,257239433216,510618963,414045755,62342,58380,0,0,0,0,5
system,2024-04-15-17:36:21.838918,1713202581.8389854,33.8,76.3,16650469376,547033088,11042357248,370490241024,94355718144,257239605248,510849967,414183175,62546,58579,0,0,0,0,5
