name,date,time,cpu-percent,ram-resident-set-size-bytes,ram-virtual-memory-size-bytes,ram-shared-memory-bytes,ram-code-segment-size-bytes,ram-data-segment-size-bytes,ram-library-size-bytes,ram-dirty-pages-bytes,ram-unique-set-size-bytes,disk-read-bytes,disk-write-bytes,disk-read-characters-bytes,disk-write-characters-bytes,worker,cycle
server,2024-04-15-17:11:31.871477,1713201091.8715506,19.9,348356608,2135687168,128843776,4096,953024512,0,0,223506432,0,81920,55110719,18438,66e8acb0-574e-4392-a8ab-cdcb9fca760a,1
server,2024-04-15-17:11:36.865265,1713201096.86531,0.0,348356608,2135687168,128843776,4096,953024512,0,0,223506432,0,81920,55112474,18514,66e8acb0-574e-4392-a8ab-cdcb9fca760a,1
server,2024-04-15-17:11:41.873369,1713201101.8734305,10.0,348487680,2135687168,128843776,4096,953024512,0,0,223510528,0,81920,55114229,18582,66e8acb0-574e-4392-a8ab-cdcb9fca760a,1
server,2024-04-15-17:11:46.870054,1713201106.87011,0.0,348487680,2135687168,128843776,4096,953024512,0,0,223514624,0,86016,55115984,18658,66e8acb0-574e-4392-a8ab-cdcb9fca760a,1
server,2024-04-15-17:11:51.880219,1713201111.8802986,59.4,348487680,2135670784,128843776,4096,953020416,0,0,223526912,0,86016,55117739,18940,66e8acb0-574e-4392-a8ab-cdcb9fca760a,1
server,2024-04-15-17:11:56.869953,1713201116.8700218,0.0,348487680,2135670784,128843776,4096,953024512,0,0,223531008,0,86016,55119494,19016,66e8acb0-574e-4392-a8ab-cdcb9fca760a,1
server,2024-04-15-17:12:01.869376,1713201121.8694263,0.0,348487680,2135670784,128843776,4096,953024512,0,0,223531008,0,86016,55121249,19084,66e8acb0-574e-4392-a8ab-cdcb9fca760a,1
server,2024-04-15-17:12:06.870045,1713201126.8701217,0.0,348487680,2135670784,128843776,4096,953024512,0,0,223531008,0,90112,55123004,19160,66e8acb0-574e-4392-a8ab-cdcb9fca760a,1
server,2024-04-15-17:12:11.875241,1713201131.8753188,9.9,348487680,2135670784,128843776,4096,953024512,0,0,223531008,0,90112,55124759,19228,66e8acb0-574e-4392-a8ab-cdcb9fca760a,1
server,2024-04-15-17:12:16.870179,1713201136.8702435,0.0,348487680,2135670784,128843776,4096,953024512,0,0,223531008,0,90112,55126514,19304,66e8acb0-574e-4392-a8ab-cdcb9fca760a,1
server,2024-04-15-17:12:21.872588,1713201141.8726432,39.9,348487680,2135670784,128843776,4096,953024512,0,0,223531008,0,94208,55128269,19446,66e8acb0-574e-4392-a8ab-cdcb9fca760a,1
server,2024-04-15-17:12:26.870080,1713201146.8701465,0.0,348487680,2135670784,128843776,4096,953024512,0,0,223531008,0,94208,55130024,19522,66e8acb0-574e-4392-a8ab-cdcb9fca760a,1
server,2024-04-15-17:12:31.882130,1713201151.8822021,59.8,348487680,2135670784,128843776,4096,953024512,0,0,223531008,0,94208,55131779,19660,66e8acb0-574e-4392-a8ab-cdcb9fca760a,1
server,2024-04-15-17:12:36.868378,1713201156.8684452,0.0,348487680,2135670784,128843776,4096,953032704,0,0,223539200,0,94208,55133534,19736,66e8acb0-574e-4392-a8ab-cdcb9fca760a,1
server,2024-04-15-17:12:41.872588,1713201161.8726492,10.0,348487680,2135670784,128843776,4096,953032704,0,0,223539200,0,94208,55135289,19804,66e8acb0-574e-4392-a8ab-cdcb9fca760a,1
server,2024-04-15-17:12:46.870200,1713201166.870254,0.0,348487680,2135670784,128843776,4096,953032704,0,0,223539200,0,98304,55137044,19880,66e8acb0-574e-4392-a8ab-cdcb9fca760a,1
server,2024-04-15-17:12:51.880784,1713201171.8808613,69.2,348487680,2135670784,128843776,4096,953032704,0,0,223539200,0,98304,55138799,20092,66e8acb0-574e-4392-a8ab-cdcb9fca760a,1
server,2024-04-15-17:12:56.874051,1713201176.8741236,0.0,348487680,2135670784,128843776,4096,953032704,0,0,223539200,0,98304,55140554,20168,66e8acb0-574e-4392-a8ab-cdcb9fca760a,1
server,2024-04-15-17:13:01.879258,1713201181.879326,10.0,348487680,2135670784,128843776,4096,953032704,0,0,223539200,0,98304,55142309,20236,66e8acb0-574e-4392-a8ab-cdcb9fca760a,1
server,2024-04-15-17:13:06.874461,1713201186.87452,0.0,348487680,2135670784,128843776,4096,953032704,0,0,223539200,0,102400,55144064,20312,66e8acb0-574e-4392-a8ab-cdcb9fca760a,1
server,2024-04-15-17:13:11.875074,1713201191.875135,59.8,348487680,2135670784,128843776,4096,953032704,0,0,223539200,0,102400,55145820,20450,66e8acb0-574e-4392-a8ab-cdcb9fca760a,1
server,2024-04-15-17:13:24.525587,1713201204.525653,79.8,550768640,2454601728,130547712,4096,1203785728,0,0,285220864,36864,106496,55168018,21044,66e8acb0-574e-4392-a8ab-cdcb9fca760a,1
server,2024-04-15-17:13:31.881013,1713201211.8810723,10.0,725331968,2691997696,133431296,4096,1352855552,0,0,598839296,36864,106496,55181926,21487,66e8acb0-574e-4392-a8ab-cdcb9fca760a,1
server,2024-04-15-17:13:36.878795,1713201216.8788621,0.0,725331968,2691997696,133431296,4096,1352855552,0,0,598859776,36864,106496,55183693,21563,66e8acb0-574e-4392-a8ab-cdcb9fca760a,1
server,2024-04-15-17:13:41.880416,1713201221.880484,10.0,725331968,2691997696,133431296,4096,1352855552,0,0,598863872,36864,106496,55185460,21631,66e8acb0-574e-4392-a8ab-cdcb9fca760a,1
server,2024-04-15-17:13:46.878753,1713201226.8788137,0.0,725331968,2691997696,133431296,4096,1352855552,0,0,598867968,36864,110592,55187227,21707,66e8acb0-574e-4392-a8ab-cdcb9fca760a,1
server,2024-04-15-17:13:51.887277,1713201231.8873475,79.7,725463040,2691997696,133431296,4096,1352855552,0,0,598900736,36864,110592,55189168,21989,66e8acb0-574e-4392-a8ab-cdcb9fca760a,1
server,2024-04-15-17:13:57.204788,1713201237.2048507,107.4,620785664,2552115200,136970240,4096,1243803648,0,0,281849856,19181568,12439552,74364139,12346121,66e8acb0-574e-4392-a8ab-cdcb9fca760a,1
server,2024-04-15-17:14:02.271252,1713201242.2713218,97.1,647815168,2618179584,143261696,4096,1282564096,0,0,517554176,19181568,12439552,74365917,12346189,66e8acb0-574e-4392-a8ab-cdcb9fca760a,1
server,2024-04-15-17:14:07.258942,1713201247.2590196,103.0,659767296,2629713920,143654912,4096,1294098432,0,0,529424384,19181568,12443648,74367695,12346350,66e8acb0-574e-4392-a8ab-cdcb9fca760a,1
server,2024-04-15-17:14:12.038782,1713201252.0388422,105.8,657436672,2627616768,143785984,4096,1292009472,0,0,526524416,19181568,12443648,74369473,12346418,66e8acb0-574e-4392-a8ab-cdcb9fca760a,1
server,2024-04-15-17:14:17.136708,1713201257.1367671,110.6,657678336,2627616768,143785984,4096,1292009472,0,0,527429632,19181568,12443648,74371251,12346579,66e8acb0-574e-4392-a8ab-cdcb9fca760a,1
server,2024-04-15-17:14:22.303190,1713201262.3032699,109.3,659849216,2629713920,143785984,4096,1294106624,0,0,529543168,19181568,12447744,74373029,12346721,66e8acb0-574e-4392-a8ab-cdcb9fca760a,1
server,2024-04-15-17:14:26.926940,1713201266.9270368,104.2,659939328,2629713920,143785984,4096,1294106624,0,0,529543168,19181568,12447744,74374807,12346881,66e8acb0-574e-4392-a8ab-cdcb9fca760a,1
server,2024-04-15-17:14:32.051935,1713201272.052015,106.7,659939328,2629713920,143785984,4096,1294106624,0,0,529543168,19181568,12447744,74376585,12347019,66e8acb0-574e-4392-a8ab-cdcb9fca760a,1
server,2024-04-15-17:14:37.171674,1713201277.1717234,98.5,659939328,2629713920,143785984,4096,1294106624,0,0,529543168,19181568,12447744,74378363,12347180,66e8acb0-574e-4392-a8ab-cdcb9fca760a,1
server,2024-04-15-17:14:42.213527,1713201282.2136152,103.6,660033536,2629713920,143785984,4096,1294106624,0,0,529559552,19181568,12451840,74380141,12347332,66e8acb0-574e-4392-a8ab-cdcb9fca760a,1
server,2024-04-15-17:14:46.877805,1713201286.8778646,99.8,660045824,2629713920,143785984,4096,1294106624,0,0,529543168,19181568,12451840,74381919,12347408,66e8acb0-574e-4392-a8ab-cdcb9fca760a,1
server,2024-04-15-17:14:52.225857,1713201292.2259288,155.5,660160512,2629713920,143785984,4096,1294106624,0,0,528277504,19181568,12451840,74383697,12347792,66e8acb0-574e-4392-a8ab-cdcb9fca760a,1
server,2024-04-15-17:14:57.185601,1713201297.1856656,103.4,661233664,2630762496,143785984,4096,1295155200,0,0,521527296,19181568,12455936,74385475,12347868,66e8acb0-574e-4392-a8ab-cdcb9fca760a,1
server,2024-04-15-17:15:02.023880,1713201302.0239515,111.9,661217280,2630762496,143785984,4096,1295155200,0,0,521510912,19181568,12460032,74387256,12348020,66e8acb0-574e-4392-a8ab-cdcb9fca760a,1
server,2024-04-15-17:15:07.271660,1713201307.2717314,106.0,661217280,2630762496,143785984,4096,1295155200,0,0,521134080,19181568,12460032,74389037,12348096,66e8acb0-574e-4392-a8ab-cdcb9fca760a,1
server,2024-04-15-17:15:12.458582,1713201312.4586725,80.6,661270528,2630762496,143785984,4096,1295155200,0,0,521121792,19181568,12460032,74390818,12348234,66e8acb0-574e-4392-a8ab-cdcb9fca760a,1
server,2024-04-15-17:15:17.020988,1713201317.021054,89.7,661237760,2630762496,143785984,4096,1295155200,0,0,521089024,19181568,12460032,74392599,12348395,66e8acb0-574e-4392-a8ab-cdcb9fca760a,1
server,2024-04-15-17:15:22.060987,1713201322.061065,279.3,662155264,2631811072,143785984,4096,1296203776,0,0,522121216,19181568,12464128,74394380,12348537,66e8acb0-574e-4392-a8ab-cdcb9fca760a,1
server,2024-04-15-17:15:26.881115,1713201326.881189,99.7,661090304,2630762496,143785984,4096,1295155200,0,0,521056256,19181568,12464128,74396161,12348698,66e8acb0-574e-4392-a8ab-cdcb9fca760a,1
server,2024-04-15-17:15:31.935226,1713201331.9353008,99.4,661123072,2630762496,143785984,4096,1295155200,0,0,521089024,19181568,12464128,74397942,12348766,66e8acb0-574e-4392-a8ab-cdcb9fca760a,1
server,2024-04-15-17:15:37.223698,1713201337.2237709,99.7,662183936,2707329024,143785984,4096,1304752128,0,0,522199040,19181568,12464128,74408558,12348907,66e8acb0-574e-4392-a8ab-cdcb9fca760a,1
server,2024-04-15-17:15:41.887128,1713201341.887183,99.5,662446080,2707329024,144048128,4096,1304756224,0,0,522514432,19181568,12468224,74410339,12349061,66e8acb0-574e-4392-a8ab-cdcb9fca760a,1
server,2024-04-15-17:15:46.885364,1713201346.885454,29.9,662577152,2707329024,144179200,4096,1304756224,0,0,522584064,19181568,12472320,74415426,12350721,66e8acb0-574e-4392-a8ab-cdcb9fca760a,1
server,2024-04-15-17:15:51.890430,1713201351.8905096,69.1,669392896,3000963072,144572416,4096,1343389696,0,0,529182720,22786048,12472320,114701844,12351146,66e8acb0-574e-4392-a8ab-cdcb9fca760a,1
server,2024-04-15-17:15:56.876082,1713201356.8761399,0.0,669392896,3000963072,144572416,4096,1343389696,0,0,529182720,22786048,12476416,114703627,12351371,66e8acb0-574e-4392-a8ab-cdcb9fca760a,1
server,2024-04-15-17:16:01.884563,1713201361.8846366,19.9,669392896,3000963072,144572416,4096,1343393792,0,0,529186816,22786048,12476416,114705410,12351439,66e8acb0-574e-4392-a8ab-cdcb9fca760a,1
server,2024-04-15-17:16:06.883019,1713201366.8830914,0.0,669392896,3000963072,144572416,4096,1343393792,0,0,529199104,22786048,12476416,114707193,12351515,66e8acb0-574e-4392-a8ab-cdcb9fca760a,1
server,2024-04-15-17:16:11.884853,1713201371.8849273,10.0,669392896,3000963072,144572416,4096,1343410176,0,0,529215488,22786048,12476416,114708976,12351583,66e8acb0-574e-4392-a8ab-cdcb9fca760a,1
server,2024-04-15-17:16:16.879692,1713201376.8797529,0.0,669655040,3000963072,144572416,4096,1353330688,0,0,529297408,22786048,12480512,114720566,12351724,66e8acb0-574e-4392-a8ab-cdcb9fca760a,1
server,2024-04-15-17:16:21.883740,1713201381.8838055,69.7,669655040,3000963072,144572416,4096,1353342976,0,0,529313792,22786048,12480512,114722349,12351866,66e8acb0-574e-4392-a8ab-cdcb9fca760a,1
server,2024-04-15-17:16:26.876244,1713201386.8762984,0.0,669655040,3000963072,144572416,4096,1353342976,0,0,529313792,22786048,12480512,114724132,12351942,66e8acb0-574e-4392-a8ab-cdcb9fca760a,1
server,2024-04-15-17:16:31.880416,1713201391.8804712,49.8,669655040,3000963072,144572416,4096,1353342976,0,0,529313792,22786048,12484608,114725915,12352080,66e8acb0-574e-4392-a8ab-cdcb9fca760a,1
server,2024-04-15-17:16:36.874649,1713201396.8746994,0.0,669655040,3000963072,144572416,4096,1353342976,0,0,529313792,22786048,12484608,114727698,12352156,66e8acb0-574e-4392-a8ab-cdcb9fca760a,1
server,2024-04-15-17:16:41.880481,1713201401.880561,9.8,669655040,3000963072,144572416,4096,1353342976,0,0,528994304,22786048,12484608,114729481,12352224,66e8acb0-574e-4392-a8ab-cdcb9fca760a,1
server,2024-04-15-17:16:46.885461,1713201406.8855429,0.0,669655040,3000963072,144572416,4096,1353342976,0,0,528928768,22786048,12484608,114731264,12352300,66e8acb0-574e-4392-a8ab-cdcb9fca760a,1
server,2024-04-15-17:16:51.886016,1713201411.8860877,69.0,669655040,3000963072,144572416,4096,1353342976,0,0,528928768,22786048,12488704,114733047,12352512,66e8acb0-574e-4392-a8ab-cdcb9fca760a,1
server,2024-04-15-17:16:56.880297,1713201416.880362,0.0,669655040,3000963072,144572416,4096,1353342976,0,0,528928768,22786048,12488704,114734830,12352588,66e8acb0-574e-4392-a8ab-cdcb9fca760a,1
server,2024-04-15-17:17:01.893398,1713201421.8934867,10.0,669655040,3000963072,144572416,4096,1353342976,0,0,528928768,22786048,12488704,114736613,12352656,66e8acb0-574e-4392-a8ab-cdcb9fca760a,1
server,2024-04-15-17:17:06.879504,1713201426.8795688,0.0,669655040,3000963072,144572416,4096,1353342976,0,0,528928768,22786048,12488704,114738396,12352732,66e8acb0-574e-4392-a8ab-cdcb9fca760a,1
server,2024-04-15-17:17:11.887850,1713201431.8879075,39.9,669655040,3000963072,144572416,4096,1353342976,0,0,528928768,22786048,12492800,114740179,12352870,66e8acb0-574e-4392-a8ab-cdcb9fca760a,1
server,2024-04-15-17:17:16.884159,1713201436.8842256,0.0,669655040,3000963072,144572416,4096,1353342976,0,0,528928768,22786048,12492800,114741962,12352946,66e8acb0-574e-4392-a8ab-cdcb9fca760a,1
server,2024-04-15-17:17:21.887621,1713201441.887697,49.8,669655040,2992553984,144572416,4096,1344937984,0,0,528900096,22786048,12492800,114743745,12353088,66e8acb0-574e-4392-a8ab-cdcb9fca760a,1
server,2024-04-15-17:17:26.889306,1713201446.8894076,0.0,669655040,2992570368,144572416,4096,1344954368,0,0,528904192,22786048,12492800,114756299,12353229,66e8acb0-574e-4392-a8ab-cdcb9fca760a,1
server,2024-04-15-17:17:31.881523,1713201451.881582,10.0,669655040,2992570368,144572416,4096,1344954368,0,0,528904192,22786048,12492800,114758082,12353297,66e8acb0-574e-4392-a8ab-cdcb9fca760a,1
server,2024-04-15-17:17:36.874838,1713201456.874886,0.0,669655040,2992570368,144572416,4096,1344954368,0,0,528904192,22786048,12496896,114759865,12353373,66e8acb0-574e-4392-a8ab-cdcb9fca760a,1
server,2024-04-15-17:17:41.883049,1713201461.8831108,10.0,669655040,2992570368,144572416,4096,1344954368,0,0,528904192,22786048,12496896,114761648,12353441,66e8acb0-574e-4392-a8ab-cdcb9fca760a,1
server,2024-04-15-17:17:46.879285,1713201466.8793483,0.0,669655040,2992570368,144572416,4096,1344974848,0,0,528924672,22786048,12496896,114763431,12353517,66e8acb0-574e-4392-a8ab-cdcb9fca760a,2
server,2024-04-15-17:17:51.884410,1713201471.884482,69.8,669655040,2992570368,144572416,4096,1344987136,0,0,528928768,22786048,12500992,114765214,12353799,66e8acb0-574e-4392-a8ab-cdcb9fca760a,2
server,2024-04-15-17:17:56.878981,1713201476.8790443,0.0,669655040,2992570368,144572416,4096,1344987136,0,0,528928768,22786048,12500992,114766997,12353875,66e8acb0-574e-4392-a8ab-cdcb9fca760a,2
server,2024-04-15-17:18:01.887365,1713201481.8874252,10.0,669655040,2992570368,144572416,4096,1344987136,0,0,528928768,22786048,12500992,114768780,12353943,66e8acb0-574e-4392-a8ab-cdcb9fca760a,2
server,2024-04-15-17:18:06.879955,1713201486.8800159,0.0,669655040,2992570368,144572416,4096,1344987136,0,0,528928768,22786048,12500992,114770563,12354019,66e8acb0-574e-4392-a8ab-cdcb9fca760a,2
server,2024-04-15-17:18:11.882303,1713201491.8823638,9.9,669655040,2992570368,144572416,4096,1344987136,0,0,528928768,22786048,12500992,114772346,12354087,66e8acb0-574e-4392-a8ab-cdcb9fca760a,2
server,2024-04-15-17:18:16.879301,1713201496.879373,0.0,669655040,2992570368,144572416,4096,1344987136,0,0,528928768,22786048,12505088,114774129,12354163,66e8acb0-574e-4392-a8ab-cdcb9fca760a,2
server,2024-04-15-17:18:21.881254,1713201501.8813148,39.9,669655040,2992570368,144572416,4096,1344987136,0,0,528928768,22786048,12505088,114775912,12354305,66e8acb0-574e-4392-a8ab-cdcb9fca760a,2
server,2024-04-15-17:18:26.883573,1713201506.8836331,0.0,669655040,2992570368,144572416,4096,1344987136,0,0,528928768,22786048,12505088,114777695,12354381,66e8acb0-574e-4392-a8ab-cdcb9fca760a,2
server,2024-04-15-17:18:31.884087,1713201511.8841457,49.9,669655040,2992570368,144572416,4096,1344987136,0,0,528928768,22786048,12509184,114779478,12354519,66e8acb0-574e-4392-a8ab-cdcb9fca760a,2
server,2024-04-15-17:18:36.881900,1713201516.8819766,0.0,669655040,2992570368,144572416,4096,1344987136,0,0,528928768,22786048,12509184,114781261,12354595,66e8acb0-574e-4392-a8ab-cdcb9fca760a,2
server,2024-04-15-17:18:41.887599,1713201521.8876498,10.0,669655040,2992570368,144572416,4096,1344987136,0,0,528928768,22786048,12509184,114783044,12354663,66e8acb0-574e-4392-a8ab-cdcb9fca760a,2
server,2024-04-15-17:18:46.880214,1713201526.8802733,0.0,669655040,2992570368,144572416,4096,1344987136,0,0,528928768,22786048,12509184,114784827,12354739,66e8acb0-574e-4392-a8ab-cdcb9fca760a,2
server,2024-04-15-17:18:51.891434,1713201531.8914926,68.3,669655040,2992553984,144572416,4096,1344970752,0,0,528924672,22786048,12513280,114786610,12354951,66e8acb0-574e-4392-a8ab-cdcb9fca760a,2
server,2024-04-15-17:18:56.879205,1713201536.8792644,10.0,669655040,2992553984,144572416,4096,1344970752,0,0,528924672,22786048,12513280,114788393,12355027,66e8acb0-574e-4392-a8ab-cdcb9fca760a,2
server,2024-04-15-17:19:01.881546,1713201541.881599,10.0,669655040,2992553984,144572416,4096,1344987136,0,0,528941056,22786048,12513280,114790176,12355095,66e8acb0-574e-4392-a8ab-cdcb9fca760a,2
server,2024-04-15-17:19:06.878802,1713201546.8788617,0.0,669655040,2992553984,144572416,4096,1344987136,0,0,528941056,22786048,12513280,114791959,12355171,66e8acb0-574e-4392-a8ab-cdcb9fca760a,2
server,2024-04-15-17:19:11.884243,1713201551.884321,59.5,669655040,2992553984,144572416,4096,1344987136,0,0,528941056,22786048,12517376,114793742,12355309,66e8acb0-574e-4392-a8ab-cdcb9fca760a,2
server,2024-04-15-17:19:25.736008,1713201565.7360713,111.5,915988480,3151044608,144572416,4096,1582989312,0,0,588779520,22786048,12521472,114795699,12355903,66e8acb0-574e-4392-a8ab-cdcb9fca760a,2
server,2024-04-15-17:19:31.886164,1713201571.886218,10.0,828792832,3079606272,144572416,4096,1520308224,0,0,687951872,22786048,12525568,114797659,12356346,66e8acb0-574e-4392-a8ab-cdcb9fca760a,2
server,2024-04-15-17:19:36.885231,1713201576.8852954,0.0,828792832,3079606272,144572416,4096,1520308224,0,0,687951872,22786048,12525568,114799445,12356422,66e8acb0-574e-4392-a8ab-cdcb9fca760a,2
server,2024-04-15-17:19:41.885648,1713201581.885739,10.0,828792832,3079606272,144572416,4096,1520308224,0,0,687951872,22786048,12525568,114801231,12356490,66e8acb0-574e-4392-a8ab-cdcb9fca760a,2
server,2024-04-15-17:19:46.884672,1713201586.884736,0.0,828792832,3079606272,144572416,4096,1520308224,0,0,687951872,22786048,12525568,114803017,12356566,66e8acb0-574e-4392-a8ab-cdcb9fca760a,2
server,2024-04-15-17:19:51.897415,1713201591.8975027,69.5,828792832,3079606272,144572416,4096,1520308224,0,0,687960064,22786048,12529664,114804977,12356848,66e8acb0-574e-4392-a8ab-cdcb9fca760a,2
server,2024-04-15-17:19:56.883577,1713201596.8836522,99.8,881737728,3155103744,144572416,4096,1572347904,0,0,729571328,22851584,24862720,114866913,24680980,66e8acb0-574e-4392-a8ab-cdcb9fca760a,2
server,2024-04-15-17:20:02.036615,1713201602.0366821,112.2,881348608,3153006592,144572416,4096,1572478976,0,0,740261888,22851584,24862720,114868699,24681048,66e8acb0-574e-4392-a8ab-cdcb9fca760a,2
server,2024-04-15-17:20:07.028000,1713201607.0280707,102.4,884072448,3155103744,144572416,4096,1574576128,0,0,743190528,22851584,24862720,114870485,24681208,66e8acb0-574e-4392-a8ab-cdcb9fca760a,2
server,2024-04-15-17:20:12.245896,1713201612.2459497,96.1,884101120,3155103744,144572416,4096,1574588416,0,0,743219200,22851584,24866816,114872271,24681361,66e8acb0-574e-4392-a8ab-cdcb9fca760a,2
server,2024-04-15-17:20:16.934339,1713201616.9344127,99.2,884101120,3155103744,144572416,4096,1574588416,0,0,743223296,22851584,24866816,114874057,24681437,66e8acb0-574e-4392-a8ab-cdcb9fca760a,2
server,2024-04-15-17:20:22.050681,1713201622.0507467,90.6,884097024,3155103744,144572416,4096,1574588416,0,0,743219200,22851584,24866816,114875843,24681664,66e8acb0-574e-4392-a8ab-cdcb9fca760a,2
server,2024-04-15-17:20:27.293197,1713201627.2932508,99.7,884183040,3155103744,144572416,4096,1574588416,0,0,743219200,22851584,24866816,114877629,24681740,66e8acb0-574e-4392-a8ab-cdcb9fca760a,2
server,2024-04-15-17:20:32.462644,1713201632.4627118,30.9,884150272,3155103744,144572416,4096,1574588416,0,0,743186432,22851584,24870912,114879415,24681962,66e8acb0-574e-4392-a8ab-cdcb9fca760a,2
server,2024-04-15-17:20:36.885300,1713201636.8853757,99.7,884178944,3155103744,144572416,4096,1574588416,0,0,743219200,22851584,24870912,114881201,24682038,66e8acb0-574e-4392-a8ab-cdcb9fca760a,2
server,2024-04-15-17:20:42.149816,1713201642.1498907,92.3,884219904,3155103744,144572416,4096,1574588416,0,0,743223296,22851584,24870912,114882987,24682191,66e8acb0-574e-4392-a8ab-cdcb9fca760a,2
server,2024-04-15-17:20:47.361738,1713201647.3617923,103.6,884203520,3155103744,144572416,4096,1574588416,0,0,743202816,22851584,24870912,114884773,24682267,66e8acb0-574e-4392-a8ab-cdcb9fca760a,2
server,2024-04-15-17:20:52.040705,1713201652.0407805,129.7,884252672,3155103744,144572416,4096,1574588416,0,0,743251968,22851584,24875008,114886559,24682652,66e8acb0-574e-4392-a8ab-cdcb9fca760a,2
server,2024-04-15-17:20:57.124270,1713201657.124342,99.0,884137984,3155103744,144572416,4096,1574588416,0,0,743219200,22851584,24875008,114888345,24682728,66e8acb0-574e-4392-a8ab-cdcb9fca760a,2
server,2024-04-15-17:21:02.338205,1713201662.3382804,102.5,884281344,3155103744,144572416,4096,1574588416,0,0,743223296,22851584,24875008,114890131,24682880,66e8acb0-574e-4392-a8ab-cdcb9fca760a,2
server,2024-04-15-17:21:06.912352,1713201666.9124296,122.5,884281344,3155103744,144572416,4096,1574588416,0,0,743202816,22851584,24875008,114891917,24682956,66e8acb0-574e-4392-a8ab-cdcb9fca760a,2
server,2024-04-15-17:21:12.060285,1713201672.0603583,107.0,885317632,3156152320,144572416,4096,1575636992,0,0,744251392,22851584,24879104,114893703,24683179,66e8acb0-574e-4392-a8ab-cdcb9fca760a,2
server,2024-04-15-17:21:17.279638,1713201677.2797494,102.0,885338112,3156152320,144572416,4096,1575636992,0,0,744267776,22851584,24879104,114895489,24683255,66e8acb0-574e-4392-a8ab-cdcb9fca760a,2
