Start Time,Duration,Run ID,Name,Source Type,Source Name,User,Status,cycle,epochs,eval-amount,eval-batch-size,experiment,input-size,learning-rate,optimizer,sample-rate,scaled-columns,seed,target-column,test-amount,test-batch-size,train-amount,train-batch-size,updates,used-columns,eval-accuracy,eval-balanced-accuracy,eval-fall-out,eval-false-negatives,eval-false-positives,eval-miss-rate,eval-precision,eval-recall,eval-selectivity,eval-true-negatives,eval-true-positives,test-accuracy,test-balanced-accuracy,test-fall-out,test-false-negatives,test-false-positives,test-miss-rate,test-precision,test-recall,test-selectivity,test-true-negatives,test-true-positives
2024-04-15 18:44:46,5.5min,5937a74a056a4161b6f765b850cffef0,federated-training-3-5,,,unknown,FINISHED,5,10,100000,64,3,6,0.2,SGD,0.2,['amount'],42,isFraud,0,0,1440000,0,4,"['amount', 'type_CASH_IN', 'type_CASH_OUT', 'type_DEBIT', 'type_PAYMENT', 'type_TRANSFER', 'isFraud']",0.81716,0.60436,0.04076,15024,3260,0.75052,0.60504,0.24948,0.95924,76722,4994,,,,,,,,,,,
2024-04-15 18:38:07,5.4min,ff697b2ae0f646a0a9d394d12df5237c,federated-training-3-4,,,unknown,FINISHED,4,10,100000,64,3,6,0.2,SGD,0.2,['amount'],42,isFraud,0,0,1440000,0,4,"['amount', 'type_CASH_IN', 'type_CASH_OUT', 'type_DEBIT', 'type_PAYMENT', 'type_TRANSFER', 'isFraud']",0.81746,0.60026,0.03752,15253,3001,0.76196,0.61357,0.23804,0.96248,76981,4765,,,,,,,,,,,
2024-04-15 18:30:46,5.3min,476b28d9ac6842b1a8ce7813e7fd8ffc,federated-training-3-3,,,unknown,FINISHED,3,10,100000,64,3,6,0.2,SGD,0.2,['amount'],42,isFraud,0,0,1440000,0,4,"['amount', 'type_CASH_IN', 'type_CASH_OUT', 'type_DEBIT', 'type_PAYMENT', 'type_TRANSFER', 'isFraud']",0.81901,0.59726,0.03293,15465,2634,0.77255,0.6335,0.22745,0.96707,77348,4553,,,,,,,,,,,
2024-04-15 18:24:06,5.3min,c2d639c286554f6ca6a08ef88a774faa,federated-training-3-2,,,unknown,FINISHED,2,10,100000,64,3,6,0.2,SGD,0.2,['amount'],42,isFraud,0,0,1440000,0,4,"['amount', 'type_CASH_IN', 'type_CASH_OUT', 'type_DEBIT', 'type_PAYMENT', 'type_TRANSFER', 'isFraud']",0.8226,0.59791,0.02738,15550,2190,0.7768,0.67107,0.2232,0.97262,77792,4468,,,,,,,,,,,
2024-04-15 18:17:26,5.3min,e969aa9998b7475aa6d988c9378c7689,federated-training-3-1,,,unknown,FINISHED,1,10,100000,64,3,6,0.2,SGD,0.2,['amount'],42,isFraud,0,0,1440000,0,4,"['amount', 'type_CASH_IN', 'type_CASH_OUT', 'type_DEBIT', 'type_PAYMENT', 'type_TRANSFER', 'isFraud']",0.82245,0.58649,0.02,16155,1600,0.80702,0.70712,0.19298,0.98,78382,3863,,,,,,,,,,,
2024-04-15 18:15:06,2.0min,cb4f6f6c74b34cd8aef191b0c5672971,initial-training-3-1,,,unknown,FINISHED,1,10,100000,64,3,6,0.2,SGD,0.2,['amount'],42,isFraud,100000,64,360000,72000,0,"['amount', 'type_CASH_IN', 'type_CASH_OUT', 'type_DEBIT', 'type_PAYMENT', 'type_TRANSFER', 'isFraud']",0.82077,0.56858,0.01085,17055,868,0.85198,0.77343,0.14802,0.98915,79114,2963,0.82077,0.56858,0.01085,17055,868,0.85198,0.77343,0.14802,0.98915,79114,2963
2024-04-15 17:30:11,3.2min,768b313cb1344af494be14fffef44bfe,federated-training-2-5,,,unknown,FINISHED,5,10,50000,64,2,6,0.2,SGD,0.2,['amount'],42,isFraud,0,0,720000,0,4,"['amount', 'type_CASH_IN', 'type_CASH_OUT', 'type_DEBIT', 'type_PAYMENT', 'type_TRANSFER', 'isFraud']",0.81116,0.60311,0.04744,7550,1892,0.74634,0.57559,0.25366,0.95256,37992,2566,,,,,,,,,,,
2024-04-15 17:24:12,4.2min,99a2814789044055bb3d55451f79e086,federated-training-2-4,,,unknown,FINISHED,4,10,50000,64,2,6,0.2,SGD,0.2,['amount'],42,isFraud,0,0,720000,0,4,"['amount', 'type_CASH_IN', 'type_CASH_OUT', 'type_DEBIT', 'type_PAYMENT', 'type_TRANSFER', 'isFraud']",0.81312,0.60106,0.04275,7639,1705,0.75514,0.5923,0.24486,0.95725,38179,2477,,,,,,,,,,,
2024-04-15 17:18:51,3.7min,2433d2b3310840cfafe932c5f9de2b47,federated-training-2-3,,,unknown,FINISHED,3,10,50000,64,2,6,0.2,SGD,0.2,['amount'],42,isFraud,0,0,720000,0,4,"['amount', 'type_CASH_IN', 'type_CASH_OUT', 'type_DEBIT', 'type_PAYMENT', 'type_TRANSFER', 'isFraud']",0.81816,0.60473,0.03678,7625,1467,0.75376,0.62936,0.24624,0.96322,38417,2491,,,,,,,,,,,
2024-04-15 17:14:11,3.4min,bef0859c803242d6acf3b3e9761df51f,federated-training-2-2,,,unknown,FINISHED,2,10,50000,64,2,6,0.2,SGD,0.2,['amount'],42,isFraud,0,0,720000,0,4,"['amount', 'type_CASH_IN', 'type_CASH_OUT', 'type_DEBIT', 'type_PAYMENT', 'type_TRANSFER', 'isFraud']",0.82208,0.60435,0.02994,7702,1194,0.76137,0.66907,0.23863,0.97006,38690,2414,,,,,,,,,,,
2024-04-15 17:08:51,3.7min,2ab34ed54da343148541a83cbaef67e3,federated-training-2-1,,,unknown,FINISHED,1,10,50000,64,2,6,0.2,SGD,0.2,['amount'],42,isFraud,0,0,720000,0,4,"['amount', 'type_CASH_IN', 'type_CASH_OUT', 'type_DEBIT', 'type_PAYMENT', 'type_TRANSFER', 'isFraud']",0.82704,0.60432,0.02159,7787,861,0.76977,0.73009,0.23023,0.97841,39023,2329,,,,,,,,,,,
2024-04-15 17:07:10,1.3min,a3645a96d4d2436c973f18e5eef1ccb2,initial-training-2-1,,,unknown,FINISHED,1,10,50000,64,2,6,0.2,SGD,0.2,['amount'],42,isFraud,50000,64,180000,36000,0,"['amount', 'type_CASH_IN', 'type_CASH_OUT', 'type_DEBIT', 'type_PAYMENT', 'type_TRANSFER', 'isFraud']",0.825,0.58751,0.01359,8208,542,0.81139,0.77878,0.18861,0.98641,39342,1908,0.825,0.58751,0.01359,8208,542,0.81139,0.77878,0.18861,0.98641,39342,1908
2024-04-15 15:58:29,3.7min,7b7c4be34dce48df913e7ab3fb964fd4,federated-training-1-5,,,unknown,FINISHED,5,10,50000,64,1,6,0.2,SGD,0.2,['amount'],42,isFraud,0,0,720000,0,4,"['amount', 'type_CASH_IN', 'type_CASH_OUT', 'type_DEBIT', 'type_PAYMENT', 'type_TRANSFER', 'isFraud']",0.81602,0.5987,0.03912,7634,1565,0.76348,0.60178,0.23652,0.96088,38436,2365,,,,,,,,,,,
2024-04-15 15:53:49,3.4min,ee80c92d33374fe69e26b1ef914fc5d6,federated-training-1-4,,,unknown,FINISHED,4,10,50000,64,1,6,0.2,SGD,0.2,['amount'],42,isFraud,0,0,720000,0,4,"['amount', 'type_CASH_IN', 'type_CASH_OUT', 'type_DEBIT', 'type_PAYMENT', 'type_TRANSFER', 'isFraud']",0.81978,0.60105,0.03442,7634,1377,0.76348,0.63201,0.23652,0.96558,38624,2365,,,,,,,,,,,
2024-04-15 15:48:29,3.8min,87cb3eeb8af54328852a715dba964633,federated-training-1-3,,,unknown,FINISHED,3,10,50000,64,1,6,0.2,SGD,0.2,['amount'],42,isFraud,0,0,720000,0,4,"['amount', 'type_CASH_IN', 'type_CASH_OUT', 'type_DEBIT', 'type_PAYMENT', 'type_TRANSFER', 'isFraud']",0.82238,0.5996,0.02912,7716,1165,0.77168,0.66212,0.22832,0.97088,38836,2283,,,,,,,,,,,
2024-04-15 15:42:29,3.9min,e3db8a3a10a1402995f96001253b2f0a,federated-training-1-2,,,unknown,FINISHED,2,10,50000,64,1,6,0.2,SGD,0.2,['amount'],42,isFraud,0,0,720000,0,4,"['amount', 'type_CASH_IN', 'type_CASH_OUT', 'type_DEBIT', 'type_PAYMENT', 'type_TRANSFER', 'isFraud']",0.82536,0.59816,0.0232,7804,928,0.78048,0.70285,0.21952,0.9768,39073,2195,,,,,,,,,,,
2024-04-15 15:34:29,6.9min,40bbe371f7b34d638c0f734d283cf89c,federated-training-1-1,,,unknown,FINISHED,1,10,50000,64,1,6,0.2,SGD,0.2,['amount'],42,isFraud,0,0,720000,0,4,"['amount', 'type_CASH_IN', 'type_CASH_OUT', 'type_DEBIT', 'type_PAYMENT', 'type_TRANSFER', 'isFraud']",0.82714,0.59354,0.01715,7957,686,0.79578,0.74853,0.20422,0.98285,39315,2042,,,,,,,,,,,
2024-04-15 15:33:08,1.0min,8f9028eb4a2242e3bedbb655dcf61eb2,initial-training-1-1,,,unknown,FINISHED,1,10,50000,64,1,6,0.2,SGD,0.2,['amount'],42,isFraud,50000,64,180000,36000,0,"['amount', 'type_CASH_IN', 'type_CASH_OUT', 'type_DEBIT', 'type_PAYMENT', 'type_TRANSFER', 'isFraud']",0.8245,0.57913,0.01195,8297,478,0.82978,0.78073,0.17022,0.98805,39523,1702,0.8245,0.57913,0.01195,8297,478,0.82978,0.78073,0.17022,0.98805,39523,1702
