name,date,time,cpu-percent,ram-percent,ram-total-bytes,ram-free-bytes,ram-used-bytes,disk-total-bytes,disk-free-bytes,disk-used-bytes,network-sent-bytes,network-received-bytes,network-packets-sent,network-packets-received,network-packets-sending-errors,network-packets-reciving-errors,network-packets-outgoing-dropped,network-packets-incoming-dropped,cycle
system,2024-04-15-14:23:00.606696,1713190980.6067894,44.2,77.8,16650469376,250388480,11654860800,370490241024,95965818880,255629504512,350778795,231124769,47505,43838,0,0,0,0,4
system,2024-04-15-14:23:10.607139,1713190990.6072314,51.2,76.8,16650469376,401121280,11522371584,370490241024,95965413376,255629910016,351060228,231316274,47843,44160,0,0,0,0,4
system,2024-04-15-14:23:20.605275,1713191000.6053612,41.5,77.0,16650469376,371245056,11525468160,370490241024,95965315072,255630008320,351330688,231496720,48137,44441,0,0,0,0,4
system,2024-04-15-14:23:30.601992,1713191010.602069,30.4,76.9,16650469376,397336576,11527553024,370490241024,95965085696,255630237696,351607865,231685966,48433,44724,0,0,0,0,4
system,2024-04-15-14:23:40.605233,1713191020.605285,22.8,76.8,16650469376,402145280,11513913344,370490241024,95956865024,255638458368,359866136,239879758,49179,45375,0,0,0,0,4
system,2024-04-15-14:23:50.604507,1713191030.604573,58.4,76.9,16650469376,383922176,11508256768,370490241024,95956582400,255638740992,360153028,240079912,49463,45653,0,0,0,0,4
system,2024-04-15-14:24:00.601856,1713191040.601922,39.5,76.9,16650469376,378331136,11526070272,370490241024,95956164608,255639158784,360447318,240286941,49750,45937,0,0,0,0,4
system,2024-04-15-14:24:10.606888,1713191050.6069696,78.8,77.0,16650469376,367091712,11521929216,370490241024,95955820544,255639502848,360733252,240488917,50019,46199,0,0,0,0,4
system,2024-04-15-14:24:20.601681,1713191060.6018114,69.7,77.6,16650469376,252157952,11636772864,370490241024,95955365888,255639957504,384677774,256679752,51354,47330,0,0,0,0,4
system,2024-04-15-14:24:30.605302,1713191070.6053789,51.9,77.4,16650469376,333578240,11611320320,370490241024,95954964480,255640358912,408548200,272788887,52508,48312,0,0,0,0,4
system,2024-04-15-14:24:40.604857,1713191080.6049407,59.3,77.1,16650469376,384593920,11560808448,370490241024,95954644992,255640678400,408884719,273031664,52807,48593,0,0,0,0,4
system,2024-04-15-14:24:50.605488,1713191090.6055672,28.6,76.6,16650469376,625254400,11469631488,370490241024,95925948416,255669374976,409247176,273293696,53123,48891,0,0,0,0,4
system,2024-04-15-14:25:00.601243,1713191100.60131,39.0,76.7,16650469376,613429248,11490365440,370490241024,95925456896,255669866496,409614319,273569070,53427,49176,0,0,0,0,4
system,2024-04-15-14:25:10.609515,1713191110.6096046,95.2,76.7,16650469376,566816768,11504152576,370490241024,95924994048,255670329344,409974362,273832276,53729,49462,0,0,0,0,4
system,2024-04-15-14:25:20.603923,1713191120.6040084,95.1,76.7,16650469376,569626624,11521056768,370490241024,95924531200,255670792192,410370251,274132180,54036,49758,0,0,0,0,4
system,2024-04-15-14:25:30.606015,1713191130.6061401,97.5,77.0,16650469376,526733312,11531075584,370490241024,95924056064,255671267328,410728541,274393582,54303,50016,0,0,0,0,4
system,2024-04-15-14:25:40.603391,1713191140.6034842,88.0,76.8,16650469376,553816064,11525353472,370490241024,95923568640,255671754752,411141936,274710595,54618,50316,0,0,0,0,4
system,2024-04-15-14:25:50.629552,1713191150.629654,95.5,77.2,16650469376,489607168,11558383616,370490241024,95922884608,255672438784,411536938,275010778,54922,50613,0,0,0,0,4
system,2024-04-15-14:26:00.603401,1713191160.603497,100.0,77.1,16650469376,504094720,11545960448,370490241024,95922286592,255673036800,411956896,275339536,55246,50928,0,0,0,0,4
system,2024-04-15-14:26:10.613184,1713191170.6133294,97.5,77.1,16650469376,505344000,11551035392,370490241024,95921676288,255673647104,412356347,275636019,55512,51179,0,0,0,0,4
system,2024-04-15-14:26:20.602920,1713191180.6030283,91.0,77.0,16650469376,517214208,11548499968,370490241024,95920963584,255674359808,412823697,276011738,55855,51512,0,0,0,0,4
system,2024-04-15-14:26:30.601871,1713191190.6019704,84.8,77.1,16650469376,493748224,11561213952,370490241024,95920201728,255675121664,413255644,276347974,56155,51807,0,0,0,0,4
system,2024-04-15-14:26:40.608311,1713191200.6084094,96.6,77.2,16650469376,478519296,11559985152,370490241024,95919607808,255675715584,413659981,276658322,56437,52082,0,0,0,0,4
system,2024-04-15-14:26:50.605861,1713191210.6059566,62.0,77.1,16650469376,463302656,11555860480,370490241024,95893602304,255701721088,414146924,277070813,56794,52421,0,0,0,0,4
system,2024-04-15-14:27:00.605862,1713191220.6059566,47.3,77.2,16650469376,449396736,11561586688,370490241024,95892770816,255702552576,414680260,277490750,57171,52783,0,0,0,0,4
system,2024-04-15-14:27:10.605495,1713191230.6055772,64.6,77.1,16650469376,460943360,11563573248,370490241024,95891820544,255703502848,415123667,277835238,57454,53058,0,0,0,0,4
system,2024-04-15-14:27:20.603101,1713191240.6031659,16.7,77.0,16650469376,485617664,11556712448,370490241024,95891083264,255704240128,415641530,278257661,57787,53377,0,0,0,0,4
system,2024-04-15-14:27:30.602541,1713191250.602633,39.7,77.3,16650469376,473104384,11586011136,370490241024,95932903424,255662419968,416105911,278632631,58085,53662,0,0,0,0,4
