name,date,time,cpu-percent,ram-resident-set-size-bytes,ram-virtual-memory-size-bytes,ram-shared-memory-bytes,ram-code-segment-size-bytes,ram-data-segment-size-bytes,ram-library-size-bytes,ram-dirty-pages-bytes,ram-unique-set-size-bytes,disk-read-bytes,disk-write-bytes,disk-read-characters-bytes,disk-write-characters-bytes,worker,cycle
server,2024-04-15-16:25:02.236144,1713198302.2361925,0.0,349650944,2136989696,129761280,4096,953966592,0,0,224354304,49762304,2916352,54502686,2626734,66e8acb0-574e-4392-a8ab-cdcb9fca760a,1
server,2024-04-15-16:25:07.251569,1713198307.251676,10.0,349650944,2136989696,129761280,4096,953966592,0,0,224354304,49762304,2916352,54504476,2626734,66e8acb0-574e-4392-a8ab-cdcb9fca760a,1
server,2024-04-15-16:25:12.237799,1713198312.2378533,0.0,349650944,2136989696,129761280,4096,953966592,0,0,224362496,49762304,2916352,54506266,2626878,66e8acb0-574e-4392-a8ab-cdcb9fca760a,1
server,2024-04-15-16:25:17.243246,1713198317.24331,9.9,349650944,2136989696,129761280,4096,953966592,0,0,224362496,49762304,2916352,54508056,2626878,66e8acb0-574e-4392-a8ab-cdcb9fca760a,1
server,2024-04-15-16:25:22.238722,1713198322.238788,0.0,349650944,2136989696,129761280,4096,953966592,0,0,224374784,49762304,2920448,54509846,2627022,66e8acb0-574e-4392-a8ab-cdcb9fca760a,1
server,2024-04-15-16:25:27.253318,1713198327.2534013,67.2,349650944,2136989696,129761280,4096,953966592,0,0,224374784,49762304,2920448,54511636,2627236,66e8acb0-574e-4392-a8ab-cdcb9fca760a,1
server,2024-04-15-16:25:32.242119,1713198332.2421875,0.0,349650944,2136989696,129761280,4096,953978880,0,0,224387072,49762304,2920448,54513426,2627380,66e8acb0-574e-4392-a8ab-cdcb9fca760a,1
server,2024-04-15-16:25:37.242231,1713198337.2422903,9.9,349650944,2136989696,129761280,4096,953978880,0,0,224387072,49762304,2920448,54515216,2627380,66e8acb0-574e-4392-a8ab-cdcb9fca760a,1
server,2024-04-15-16:25:42.241332,1713198342.2413998,0.0,349650944,2136989696,129761280,4096,953987072,0,0,224395264,49762304,2924544,54517006,2627524,66e8acb0-574e-4392-a8ab-cdcb9fca760a,1
server,2024-04-15-16:25:47.242053,1713198347.242114,10.0,349650944,2136989696,129761280,4096,953987072,0,0,224395264,49762304,2924544,54518796,2627524,66e8acb0-574e-4392-a8ab-cdcb9fca760a,1
server,2024-04-15-16:25:52.240096,1713198352.240156,10.0,349650944,2136989696,129761280,4096,954007552,0,0,224411648,49762304,2924544,54520586,2627668,66e8acb0-574e-4392-a8ab-cdcb9fca760a,1
server,2024-04-15-16:25:57.242696,1713198357.2427654,59.8,349650944,2136989696,129761280,4096,954007552,0,0,224411648,49762304,2928640,54522376,2627742,66e8acb0-574e-4392-a8ab-cdcb9fca760a,1
server,2024-04-15-16:26:02.239781,1713198362.2398438,0.0,349650944,2136989696,129761280,4096,954007552,0,0,224415744,49762304,2928640,54524166,2627886,66e8acb0-574e-4392-a8ab-cdcb9fca760a,1
server,2024-04-15-16:26:07.243842,1713198367.2438998,49.7,349650944,2136989696,129761280,4096,954007552,0,0,224423936,49762304,2928640,54525956,2627956,66e8acb0-574e-4392-a8ab-cdcb9fca760a,1
server,2024-04-15-16:26:12.521781,1713198372.5218341,59.8,457113600,2232836096,129761280,4096,1051574272,0,0,331878400,49786880,2932736,54545125,2628200,66e8acb0-574e-4392-a8ab-cdcb9fca760a,1
server,2024-04-15-16:26:17.241753,1713198377.2417965,10.0,476250112,2383822848,131203072,4096,1087954944,0,0,349364224,49790976,2932736,54549807,2628342,66e8acb0-574e-4392-a8ab-cdcb9fca760a,1
server,2024-04-15-16:26:22.244705,1713198382.2447667,0.0,476250112,2383822848,131203072,4096,1087954944,0,0,349417472,49790976,2932736,54551601,2628486,66e8acb0-574e-4392-a8ab-cdcb9fca760a,1
server,2024-04-15-16:26:29.281177,1713198389.281245,68.9,458158080,2371956736,131465216,4096,1090867200,0,0,354361344,49790976,2932736,54553395,2628632,66e8acb0-574e-4392-a8ab-cdcb9fca760a,1
server,2024-04-15-16:26:32.243466,1713198392.2435348,0.0,490987520,2358247424,134479872,4096,1109282816,0,0,361033728,49790976,2936832,54567333,2628914,66e8acb0-574e-4392-a8ab-cdcb9fca760a,1
server,2024-04-15-16:26:37.245214,1713198397.245273,10.0,490987520,2358247424,134479872,4096,1109282816,0,0,361050112,49790976,2936832,54569130,2628914,66e8acb0-574e-4392-a8ab-cdcb9fca760a,1
server,2024-04-15-16:26:42.245344,1713198402.245412,0.0,490987520,2358247424,134479872,4096,1109286912,0,0,361058304,49790976,2936832,54570927,2629058,66e8acb0-574e-4392-a8ab-cdcb9fca760a,1
server,2024-04-15-16:26:47.245860,1713198407.2459188,49.8,491118592,2358247424,134479872,4096,1109323776,0,0,361095168,49790976,2940928,54572724,2629128,66e8acb0-574e-4392-a8ab-cdcb9fca760a,1
server,2024-04-15-16:26:52.243443,1713198412.2435043,0.0,491118592,2358247424,134479872,4096,1109323776,0,0,361095168,49790976,2940928,54574521,2629272,66e8acb0-574e-4392-a8ab-cdcb9fca760a,1
server,2024-04-15-16:26:57.247184,1713198417.2472441,49.8,491118592,2358247424,134479872,4096,1109327872,0,0,361099264,49790976,2940928,54576318,2629346,66e8acb0-574e-4392-a8ab-cdcb9fca760a,1
server,2024-04-15-16:27:02.243702,1713198422.2437677,0.0,491118592,2358247424,134479872,4096,1109327872,0,0,361115648,49790976,2940928,54578115,2629490,66e8acb0-574e-4392-a8ab-cdcb9fca760a,1
server,2024-04-15-16:27:07.246343,1713198427.2464032,9.9,491118592,2358247424,134479872,4096,1109356544,0,0,361123840,49790976,2940928,54579912,2629490,66e8acb0-574e-4392-a8ab-cdcb9fca760a,1
server,2024-04-15-16:27:12.243510,1713198432.2435794,0.0,491118592,2358247424,134479872,4096,1109356544,0,0,361127936,49790976,2945024,54581709,2629634,66e8acb0-574e-4392-a8ab-cdcb9fca760a,1
server,2024-04-15-16:27:17.245190,1713198437.2452652,10.0,491118592,2358247424,134479872,4096,1109356544,0,0,361136128,49790976,2945024,54583506,2629634,66e8acb0-574e-4392-a8ab-cdcb9fca760a,1
server,2024-04-15-16:27:22.244688,1713198442.2447479,0.0,491118592,2358247424,134479872,4096,1109356544,0,0,361136128,49790976,2945024,54585303,2629778,66e8acb0-574e-4392-a8ab-cdcb9fca760a,1
server,2024-04-15-16:27:27.258907,1713198447.2589746,79.6,491118592,2358247424,134479872,4096,1109356544,0,0,361148416,49790976,2949120,54587274,2629992,66e8acb0-574e-4392-a8ab-cdcb9fca760a,1
server,2024-04-15-16:27:32.407274,1713198452.40735,99.6,595845120,2394976256,139198464,4096,1199267840,0,0,320565248,53231616,9203712,73745949,8869103,66e8acb0-574e-4392-a8ab-cdcb9fca760a,1
server,2024-04-15-16:27:37.361665,1713198457.3618128,293.5,609710080,2612039680,144965632,4096,1224048640,0,0,469606400,53231616,9203712,73747746,8869186,66e8acb0-574e-4392-a8ab-cdcb9fca760a,1
server,2024-04-15-16:27:42.345393,1713198462.3454633,218.1,610889728,2688589824,144965632,4096,1243611136,0,0,470466560,53231616,9203712,73749543,8869330,66e8acb0-574e-4392-a8ab-cdcb9fca760a,1
server,2024-04-15-16:27:47.355780,1713198467.3558474,108.2,610799616,2688589824,144965632,4096,1243611136,0,0,470454272,53231616,9207808,73751340,8869414,66e8acb0-574e-4392-a8ab-cdcb9fca760a,1
server,2024-04-15-16:27:52.326973,1713198472.327052,265.5,610799616,2688589824,144965632,4096,1243664384,0,0,470519808,53231616,9207808,73753137,8869642,66e8acb0-574e-4392-a8ab-cdcb9fca760a,1
server,2024-04-15-16:27:57.689772,1713198477.689856,106.6,610799616,2688589824,144965632,4096,1243664384,0,0,470523904,53231616,9207808,73754934,8869801,66e8acb0-574e-4392-a8ab-cdcb9fca760a,1
server,2024-04-15-16:28:02.284842,1713198482.2849088,92.2,610799616,2688589824,144965632,4096,1243664384,0,0,470532096,53231616,9211904,73756731,8870030,66e8acb0-574e-4392-a8ab-cdcb9fca760a,1
server,2024-04-15-16:28:07.672657,1713198487.6727378,100.8,610799616,2688589824,144965632,4096,1243668480,0,0,470552576,53231616,9211904,73758528,8870185,66e8acb0-574e-4392-a8ab-cdcb9fca760a,1
server,2024-04-15-16:28:12.432234,1713198492.4323323,107.3,610930688,2688589824,144965632,4096,1243668480,0,0,470585344,53231616,9211904,73760325,8870414,66e8acb0-574e-4392-a8ab-cdcb9fca760a,1
server,2024-04-15-16:28:17.311830,1713198497.3119097,129.5,610930688,2688589824,144965632,4096,1243668480,0,0,470585344,53231616,9216000,73762122,8870499,66e8acb0-574e-4392-a8ab-cdcb9fca760a,1
server,2024-04-15-16:28:22.554831,1713198502.5548937,151.1,610930688,2688589824,144965632,4096,1243668480,0,0,470589440,53231616,9220096,73763919,8870643,66e8acb0-574e-4392-a8ab-cdcb9fca760a,1
server,2024-04-15-16:28:27.396556,1713198507.396669,114.4,610930688,2688589824,144965632,4096,1243672576,0,0,470597632,53231616,9220096,73765716,8870960,66e8acb0-574e-4392-a8ab-cdcb9fca760a,1
server,2024-04-15-16:28:32.246781,1713198512.2468605,108.3,611323904,2688589824,145227776,4096,1243684864,0,0,470585344,53231616,9220096,73767516,8871190,66e8acb0-574e-4392-a8ab-cdcb9fca760a,1
server,2024-04-15-16:28:37.251349,1713198517.2514331,10.0,616173568,2765160448,145489920,4096,1256284160,0,0,475213824,55091200,9363456,95539797,8996574,66e8acb0-574e-4392-a8ab-cdcb9fca760a,1
server,2024-04-15-16:28:42.247910,1713198522.247972,0.0,616304640,2765160448,145489920,4096,1256296448,0,0,475353088,55091200,9363456,95541597,8996718,66e8acb0-574e-4392-a8ab-cdcb9fca760a,1
server,2024-04-15-16:28:47.249948,1713198527.2500083,39.8,616304640,2765160448,145489920,4096,1256300544,0,0,475365376,55091200,9363456,95543397,8996793,66e8acb0-574e-4392-a8ab-cdcb9fca760a,1
server,2024-04-15-16:28:52.248983,1713198532.2490423,0.0,616304640,2765160448,145489920,4096,1256300544,0,0,475414528,55091200,9363456,95545197,8997086,66e8acb0-574e-4392-a8ab-cdcb9fca760a,1
server,2024-04-15-16:28:57.251071,1713198537.2511413,59.8,616304640,2765160448,145489920,4096,1256345600,0,0,475451392,55091200,9367552,95546997,8997160,66e8acb0-574e-4392-a8ab-cdcb9fca760a,1
server,2024-04-15-16:29:02.248532,1713198542.2485943,0.0,616304640,2765160448,145489920,4096,1256349696,0,0,475459584,55091200,9367552,95548797,8997304,66e8acb0-574e-4392-a8ab-cdcb9fca760a,1
server,2024-04-15-16:29:07.259600,1713198547.2597115,10.0,616435712,2765160448,145489920,4096,1256452096,0,0,475574272,55091200,9367552,95550597,8997304,66e8acb0-574e-4392-a8ab-cdcb9fca760a,1
server,2024-04-15-16:29:12.249758,1713198552.2498279,0.0,616435712,2765160448,145489920,4096,1256452096,0,0,475602944,55091200,9367552,95552397,8997448,66e8acb0-574e-4392-a8ab-cdcb9fca760a,1
server,2024-04-15-16:29:17.261873,1713198557.2619708,10.0,616435712,2765160448,145489920,4096,1256452096,0,0,475602944,55091200,9367552,95554197,8997448,66e8acb0-574e-4392-a8ab-cdcb9fca760a,1
server,2024-04-15-16:29:22.249596,1713198562.2496643,0.0,616697856,2765160448,145489920,4096,1256452096,0,0,475750400,55091200,9371648,95555997,8997592,66e8acb0-574e-4392-a8ab-cdcb9fca760a,1
server,2024-04-15-16:29:27.263915,1713198567.2639995,78.9,616697856,2765160448,145489920,4096,1256452096,0,0,475750400,55091200,9371648,95557797,8997806,66e8acb0-574e-4392-a8ab-cdcb9fca760a,1
server,2024-04-15-16:29:32.249536,1713198572.2496092,0.0,616828928,2765160448,145489920,4096,1256452096,0,0,475865088,55091200,9371648,95559597,8997950,66e8acb0-574e-4392-a8ab-cdcb9fca760a,1
server,2024-04-15-16:29:37.258179,1713198577.2582622,9.9,616828928,2765176832,145489920,4096,1256468480,0,0,475873280,55091200,9371648,95571052,8998015,66e8acb0-574e-4392-a8ab-cdcb9fca760a,1
server,2024-04-15-16:29:42.250013,1713198582.2500827,0.0,616828928,2765176832,145489920,4096,1256472576,0,0,475889664,55091200,9375744,95572852,8998159,66e8acb0-574e-4392-a8ab-cdcb9fca760a,2
server,2024-04-15-16:29:47.249042,1713198587.2491057,9.9,616828928,2765176832,145489920,4096,1256472576,0,0,475893760,55091200,9375744,95574652,8998159,66e8acb0-574e-4392-a8ab-cdcb9fca760a,2
server,2024-04-15-16:29:52.249322,1713198592.24939,0.0,616828928,2766225408,145489920,4096,1257525248,0,0,475922432,55091200,9375744,95576452,8998303,66e8acb0-574e-4392-a8ab-cdcb9fca760a,2
server,2024-04-15-16:29:57.250524,1713198597.2506232,49.9,616828928,2766225408,145489920,4096,1257525248,0,0,475926528,55091200,9379840,95578252,8998377,66e8acb0-574e-4392-a8ab-cdcb9fca760a,2
server,2024-04-15-16:30:02.248503,1713198602.2485676,0.0,616828928,2766225408,145489920,4096,1257525248,0,0,475926528,55091200,9379840,95580052,8998521,66e8acb0-574e-4392-a8ab-cdcb9fca760a,2
server,2024-04-15-16:30:07.249886,1713198607.2499454,49.8,616828928,2766225408,145489920,4096,1257525248,0,0,475926528,55091200,9379840,95581852,8998591,66e8acb0-574e-4392-a8ab-cdcb9fca760a,2
server,2024-04-15-16:30:12.257873,1713198612.2579653,0.0,616828928,2766225408,145489920,4096,1257529344,0,0,475930624,55091200,9379840,95583652,8998735,66e8acb0-574e-4392-a8ab-cdcb9fca760a,2
server,2024-04-15-16:30:17.254597,1713198617.254665,19.6,616828928,2766225408,145489920,4096,1257529344,0,0,475930624,55091200,9379840,95585452,8998735,66e8acb0-574e-4392-a8ab-cdcb9fca760a,2
server,2024-04-15-16:30:22.249561,1713198622.2496302,0.0,616828928,2766225408,145489920,4096,1257529344,0,0,475938816,55091200,9383936,95587252,8998879,66e8acb0-574e-4392-a8ab-cdcb9fca760a,2
server,2024-04-15-16:30:27.252680,1713198627.252759,68.9,616828928,2766225408,145489920,4096,1257529344,0,0,475938816,55091200,9383936,95589053,8999023,66e8acb0-574e-4392-a8ab-cdcb9fca760a,2
server,2024-04-15-16:30:32.248777,1713198632.24884,0.0,616828928,2766225408,145489920,4096,1257529344,0,0,475951104,55091200,9383936,95590854,8999167,66e8acb0-574e-4392-a8ab-cdcb9fca760a,2
server,2024-04-15-16:30:37.250862,1713198637.250918,9.9,616828928,2766225408,145489920,4096,1257529344,0,0,475951104,55091200,9383936,95592655,8999167,66e8acb0-574e-4392-a8ab-cdcb9fca760a,2
server,2024-04-15-16:30:42.247898,1713198642.2479625,0.0,616828928,2766225408,145489920,4096,1257529344,0,0,475951104,55091200,9388032,95594456,8999311,66e8acb0-574e-4392-a8ab-cdcb9fca760a,2
server,2024-04-15-16:30:47.250179,1713198647.2502403,49.8,616828928,2766225408,145489920,4096,1257529344,0,0,475951104,55091200,9388032,95596257,8999381,66e8acb0-574e-4392-a8ab-cdcb9fca760a,2
server,2024-04-15-16:30:52.266471,1713198652.2665343,38.9,722210816,2838577152,145489920,4096,1367101440,0,0,581201920,55091200,9388032,95598232,8999625,66e8acb0-574e-4392-a8ab-cdcb9fca760a,2
server,2024-04-15-16:30:58.932743,1713198658.932819,69.7,732622848,2830172160,145489920,4096,1377398784,0,0,510611456,55091200,9392128,95600033,8999843,66e8acb0-574e-4392-a8ab-cdcb9fca760a,2
server,2024-04-15-16:31:02.253394,1713198662.2534976,0.0,651636736,2768306176,145489920,4096,1351614464,0,0,510730240,55091200,9392128,95601835,9000125,66e8acb0-574e-4392-a8ab-cdcb9fca760a,2
server,2024-04-15-16:31:07.250207,1713198667.2502759,10.0,651636736,2768306176,145489920,4096,1351614464,0,0,510730240,55091200,9392128,95603636,9000125,66e8acb0-574e-4392-a8ab-cdcb9fca760a,2
server,2024-04-15-16:31:12.248077,1713198672.2481444,0.0,651636736,2768306176,145489920,4096,1351614464,0,0,510730240,55091200,9392128,95605437,9000269,66e8acb0-574e-4392-a8ab-cdcb9fca760a,2
server,2024-04-15-16:31:17.249883,1713198677.2499475,0.0,651636736,2768306176,145489920,4096,1351614464,0,0,510730240,55091200,9392128,95607238,9000269,66e8acb0-574e-4392-a8ab-cdcb9fca760a,2
server,2024-04-15-16:31:22.248088,1713198682.2481487,0.0,651636736,2768306176,145489920,4096,1351614464,0,0,510730240,55091200,9396224,95609039,9000413,66e8acb0-574e-4392-a8ab-cdcb9fca760a,2
server,2024-04-15-16:31:27.267430,1713198687.2675056,77.5,651636736,2768306176,145489920,4096,1351614464,0,0,510738432,55091200,9396224,95611014,9000627,66e8acb0-574e-4392-a8ab-cdcb9fca760a,2
server,2024-04-15-16:31:32.351405,1713198692.351466,112.1,657141760,2773549056,145489920,4096,1356857344,0,0,516091904,55099392,15568896,95672965,15164827,66e8acb0-574e-4392-a8ab-cdcb9fca760a,2
server,2024-04-15-16:31:37.263369,1713198697.2634451,109.5,661217280,2777743360,145489920,4096,1361051648,0,0,520216576,55099392,15572992,95674768,15164910,66e8acb0-574e-4392-a8ab-cdcb9fca760a,2
server,2024-04-15-16:31:42.246329,1713198702.2463932,109.7,661610496,2777743360,145489920,4096,1361051648,0,0,520609792,55099392,15572992,95676571,15165139,66e8acb0-574e-4392-a8ab-cdcb9fca760a,2
server,2024-04-15-16:31:47.433524,1713198707.4335933,113.3,661610496,2777743360,145489920,4096,1361051648,0,0,520609792,55099392,15572992,95678374,15165224,66e8acb0-574e-4392-a8ab-cdcb9fca760a,2
server,2024-04-15-16:31:52.331641,1713198712.3317115,94.2,661610496,2777743360,145489920,4096,1361051648,0,0,520609792,55099392,15572992,95680177,15165453,66e8acb0-574e-4392-a8ab-cdcb9fca760a,2
server,2024-04-15-16:31:57.454517,1713198717.4546123,95.1,661610496,2777743360,145489920,4096,1361051648,0,0,520609792,55099392,15572992,95681980,15165612,66e8acb0-574e-4392-a8ab-cdcb9fca760a,2
server,2024-04-15-16:32:02.594338,1713198722.594421,100.6,661610496,2777743360,145489920,4096,1361051648,0,0,520613888,55099392,15572992,95683783,15165756,66e8acb0-574e-4392-a8ab-cdcb9fca760a,2
server,2024-04-15-16:32:07.404660,1713198727.4047432,112.0,661610496,2777743360,145489920,4096,1361051648,0,0,520613888,55099392,15581184,95685586,15165910,66e8acb0-574e-4392-a8ab-cdcb9fca760a,2
server,2024-04-15-16:32:12.493513,1713198732.493567,103.6,661610496,2777743360,145489920,4096,1361051648,0,0,520613888,55099392,15581184,95687389,15166139,66e8acb0-574e-4392-a8ab-cdcb9fca760a,2
server,2024-04-15-16:32:17.268803,1713198737.268883,119.5,661610496,2777743360,145489920,4096,1361051648,0,0,520613888,55099392,15581184,95689192,15166224,66e8acb0-574e-4392-a8ab-cdcb9fca760a,2
server,2024-04-15-16:32:22.417050,1713198742.4171162,105.1,661610496,2777743360,145489920,4096,1361051648,0,0,520613888,55099392,15585280,95690995,15166453,66e8acb0-574e-4392-a8ab-cdcb9fca760a,2
server,2024-04-15-16:32:27.266757,1713198747.2668326,108.3,661610496,2777743360,145489920,4096,1361051648,0,0,520613888,55099392,15585280,95692798,15166771,66e8acb0-574e-4392-a8ab-cdcb9fca760a,2
server,2024-04-15-16:32:32.249042,1713198752.2491066,0.0,663183360,2777743360,145489920,4096,1361051648,0,0,522170368,55099392,15589376,114199007,15168637,66e8acb0-574e-4392-a8ab-cdcb9fca760a,2
server,2024-04-15-16:32:37.250486,1713198757.2505496,9.9,663183360,2777743360,145489920,4096,1361051648,0,0,522170368,55099392,15589376,114200811,15168637,66e8acb0-574e-4392-a8ab-cdcb9fca760a,2
server,2024-04-15-16:32:42.251734,1713198762.251814,0.0,663183360,2777743360,145489920,4096,1361051648,0,0,522170368,55099392,15593472,114202615,15168781,66e8acb0-574e-4392-a8ab-cdcb9fca760a,2
server,2024-04-15-16:32:47.252351,1713198767.252445,29.8,663183360,2777743360,145489920,4096,1361051648,0,0,522170368,55099392,15593472,114204419,15168856,66e8acb0-574e-4392-a8ab-cdcb9fca760a,2
server,2024-04-15-16:32:52.248363,1713198772.2484262,0.0,663183360,2777743360,145489920,4096,1361051648,0,0,522170368,55099392,15593472,114206223,15169149,66e8acb0-574e-4392-a8ab-cdcb9fca760a,2
server,2024-04-15-16:32:57.251331,1713198777.2514124,59.8,663183360,2777743360,145489920,4096,1361051648,0,0,522170368,55099392,15597568,114208027,15169223,66e8acb0-574e-4392-a8ab-cdcb9fca760a,2
server,2024-04-15-16:33:02.248622,1713198782.248684,0.0,663183360,2777743360,145489920,4096,1361051648,0,0,522170368,55099392,15597568,114209831,15169367,66e8acb0-574e-4392-a8ab-cdcb9fca760a,3
server,2024-04-15-16:33:07.250306,1713198787.2503653,10.0,663183360,2777743360,145489920,4096,1361051648,0,0,522170368,55099392,15597568,114211635,15169367,66e8acb0-574e-4392-a8ab-cdcb9fca760a,3
server,2024-04-15-16:33:12.248322,1713198792.2483835,0.0,663183360,2777743360,145489920,4096,1361051648,0,0,522170368,55099392,15597568,114213439,15169511,66e8acb0-574e-4392-a8ab-cdcb9fca760a,3
server,2024-04-15-16:33:17.250418,1713198797.2504795,10.0,663183360,2777743360,145489920,4096,1361051648,0,0,522170368,55099392,15597568,114215243,15169511,66e8acb0-574e-4392-a8ab-cdcb9fca760a,3
server,2024-04-15-16:33:22.249375,1713198802.2494352,0.0,663183360,2777743360,145489920,4096,1361051648,0,0,522170368,55099392,15601664,114217047,15169655,66e8acb0-574e-4392-a8ab-cdcb9fca760a,3
server,2024-04-15-16:33:27.257177,1713198807.2572424,69.5,663183360,2777743360,145489920,4096,1361051648,0,0,522170368,55099392,15601664,114218851,15169869,66e8acb0-574e-4392-a8ab-cdcb9fca760a,3
server,2024-04-15-16:33:32.252077,1713198812.2521503,0.0,663183360,2777743360,145489920,4096,1361051648,0,0,522170368,55099392,15601664,114220655,15170013,66e8acb0-574e-4392-a8ab-cdcb9fca760a,3
server,2024-04-15-16:33:37.252920,1713198817.2529788,19.9,663183360,2777743360,145489920,4096,1361051648,0,0,522170368,55099392,15601664,114222459,15170013,66e8acb0-574e-4392-a8ab-cdcb9fca760a,3
server,2024-04-15-16:33:42.249978,1713198822.2500377,0.0,663183360,2777743360,145489920,4096,1361051648,0,0,522170368,55099392,15605760,114224263,15170157,66e8acb0-574e-4392-a8ab-cdcb9fca760a,3
server,2024-04-15-16:33:47.255104,1713198827.2551918,9.9,663183360,2777743360,145489920,4096,1361051648,0,0,522170368,55099392,15605760,114226067,15170157,66e8acb0-574e-4392-a8ab-cdcb9fca760a,3
server,2024-04-15-16:33:52.252301,1713198832.252374,0.0,663183360,2777743360,145489920,4096,1361051648,0,0,522170368,55099392,15605760,114227871,15170301,66e8acb0-574e-4392-a8ab-cdcb9fca760a,3
server,2024-04-15-16:33:57.253480,1713198837.2535458,59.8,663183360,2777743360,145489920,4096,1361051648,0,0,522170368,55099392,15609856,114229675,15170375,66e8acb0-574e-4392-a8ab-cdcb9fca760a,3
server,2024-04-15-16:34:02.252308,1713198842.2524045,0.0,663183360,2777743360,145489920,4096,1361051648,0,0,522170368,55099392,15609856,114231479,15170519,66e8acb0-574e-4392-a8ab-cdcb9fca760a,3
