name,date,time,cpu-percent,ram-percent,ram-total-bytes,ram-free-bytes,ram-used-bytes,disk-total-bytes,disk-free-bytes,disk-used-bytes,network-sent-bytes,network-received-bytes,network-packets-sent,network-packets-received,network-packets-sending-errors,network-packets-reciving-errors,network-packets-outgoing-dropped,network-packets-incoming-dropped,cycle
system,2024-04-15-15:30:26.354600,1713195026.3546793,5.0,76.4,16650469376,258641920,11137978368,370490241024,95287984128,256307339264,536318478,364538864,55658,50445,0,0,0,0,3
system,2024-04-15-15:30:36.355650,1713195036.3557293,14.3,73.9,16650469376,666685440,10728701952,370490241024,95287558144,256307765248,536570579,364722509,55931,50711,0,0,0,0,3
system,2024-04-15-15:30:46.354797,1713195046.3548567,8.6,74.0,16650469376,661331968,10733219840,370490241024,95287128064,256308195328,536846496,364930748,56229,50999,0,0,0,0,3
system,2024-04-15-15:31:06.355279,1713195066.3553548,68.4,76.6,16650469376,234221568,11171622912,370490241024,95286431744,256308891648,608305569,413352683,59529,53621,0,0,0,0,3
system,2024-04-15-15:31:16.355075,1713195076.3551672,20.5,76.0,16650469376,662925312,11088404480,370490241024,95257702400,256337620992,632249203,429579049,60758,54591,0,0,0,0,3
system,2024-04-15-15:31:26.353606,1713195086.3536644,6.2,74.1,16650469376,977604608,10768732160,370490241024,95257047040,256338276352,632620732,429836083,61105,54919,0,0,0,0,3
system,2024-04-15-15:31:36.355202,1713195096.355283,32.1,75.4,16650469376,771084288,10974351360,370490241024,95256625152,256338698240,632939793,430080754,61406,55204,0,0,0,0,3
system,2024-04-15-15:31:46.354368,1713195106.3544464,6.3,74.9,16650469376,858292224,10893062144,370490241024,95227949056,256367374336,633267632,430334348,61708,55492,0,0,0,0,3
system,2024-04-15-15:31:56.354486,1713195116.354547,4.9,74.9,16650469376,858759168,10891546624,370490241024,95227400192,256367923200,633607675,430601251,62023,55794,0,0,0,0,3
system,2024-04-15-15:32:06.361648,1713195126.3617694,66.2,75.4,16650469376,764465152,10980864000,370490241024,95226691584,256368631808,633934077,430853403,62309,56068,0,0,0,0,3
system,2024-04-15-15:32:16.354843,1713195136.3549244,58.2,77.2,16650469376,469061632,11274117120,370490241024,95226093568,256369229824,634330225,431175271,62655,56388,0,0,0,0,3
system,2024-04-15-15:32:26.355784,1713195146.3558702,78.2,77.2,16650469376,456400896,11287236608,370490241024,95225528320,256369795072,634674655,431444063,62945,56657,0,0,0,0,3
system,2024-04-15-15:32:36.359443,1713195156.3595135,65.8,77.3,16650469376,447385600,11292377088,370490241024,95224827904,256370495488,635027479,431721521,63233,56928,0,0,0,0,3
system,2024-04-15-15:32:46.355818,1713195166.3558986,59.3,77.3,16650469376,521285632,11295891456,370490241024,95300198400,256295124992,635436579,432057648,63574,57248,0,0,0,0,3
system,2024-04-15-15:32:56.355949,1713195176.3560302,66.3,77.3,16650469376,527011840,11289083904,370490241024,95299489792,256295833600,635829509,432376297,63880,57539,0,0,0,0,3
system,2024-04-15-15:33:06.356396,1713195186.356478,62.3,77.3,16650469376,521650176,11290460160,370490241024,95298719744,256296603648,636207347,432678691,64172,57813,0,0,0,0,3
system,2024-04-15-15:33:16.356615,1713195196.356721,61.3,77.3,16650469376,523993088,11293831168,370490241024,95297986560,256297336832,636641883,433039195,64500,58122,0,0,0,0,3
system,2024-04-15-15:33:26.362459,1713195206.3625343,74.4,77.2,16650469376,533622784,11280318464,370490241024,95297171456,256298151936,637036359,433358630,64787,58397,0,0,0,0,3
system,2024-04-15-15:33:36.355058,1713195216.35513,60.3,77.2,16650469376,538234880,11274199040,370490241024,95296290816,256299032576,637492643,433742269,65126,58720,0,0,0,0,3
system,2024-04-15-15:33:46.354827,1713195226.3549044,78.3,77.2,16650469376,535953408,11275317248,370490241024,95295520768,256299802624,637929617,434105367,65434,59019,0,0,0,0,3
system,2024-04-15-15:33:56.355229,1713195236.3553083,65.9,77.2,16650469376,524607488,11285393408,370490241024,95294717952,256300609536,638348087,434449083,65726,59299,0,0,0,0,3
system,2024-04-15-15:34:06.360752,1713195246.3608632,66.7,77.2,16650469376,527724544,11280691200,370490241024,95293788160,256301535232,638775164,434801479,66019,59581,0,0,0,0,3
system,2024-04-15-15:34:16.358575,1713195256.3586917,85.5,77.2,16650469376,523853824,11283111936,370490241024,95292850176,256302473216,639296058,435249363,66369,59913,0,0,0,0,3
system,2024-04-15-15:34:26.356002,1713195266.3560958,59.0,77.2,16650469376,528404480,11277111296,370490241024,95291936768,256303386624,639773381,435653143,66692,60221,0,0,0,0,3
system,2024-04-15-15:34:36.355420,1713195276.3555071,58.2,77.2,16650469376,526082048,11280543744,370490241024,95290888192,256304435200,640225328,436030100,66984,60502,0,0,0,0,3
system,2024-04-15-15:34:46.357553,1713195286.3576264,31.3,77.4,16650469376,448724992,11315441664,370490241024,95252324352,256342999040,640789465,436521952,67372,60882,0,0,0,0,3
system,2024-04-15-15:34:56.354055,1713195296.3541365,13.7,77.4,16650469376,427954176,11324858368,370490241024,95238959104,256356364288,641291437,436949463,67683,61184,0,0,0,0,3
system,2024-04-15-15:35:06.357628,1713195306.3576903,17.5,77.4,16650469376,434470912,11316547584,370490241024,95237812224,256357511168,641769016,437352005,67970,61468,0,0,0,0,3
system,2024-04-15-15:35:16.354129,1713195316.3541892,11.1,77.4,16650469376,428089344,11321466880,370490241024,95236743168,256358580224,642362347,437875574,68334,61821,0,0,0,0,3
system,2024-04-15-15:35:26.354839,1713195326.3549001,6.2,77.5,16650469376,420089856,11325071360,370490241024,95235563520,256359759872,642935316,438375039,68697,62181,0,0,0,0,3
system,2024-04-15-15:35:36.355000,1713195336.3550615,6.1,77.4,16650469376,424345600,11321667584,370490241024,95234392064,256360931328,643475165,438841085,69007,62484,0,0,0,0,3
system,2024-04-15-15:35:46.354459,1713195346.3545246,7.1,77.4,16650469376,421806080,11322658816,370490241024,95233286144,256362037248,644023979,439314785,69318,62784,0,0,0,0,3
system,2024-04-15-15:35:56.359755,1713195356.3598177,14.6,77.5,16650469376,417161216,11325816832,370490241024,95232212992,256363110400,644545474,439761934,69612,63073,0,0,0,0,3
system,2024-04-15-15:36:06.361181,1713195366.3612514,20.7,77.5,16650469376,397643776,11335573504,370490241024,95226732544,256368590848,647939210,443076609,70546,63978,0,0,0,0,4
system,2024-04-15-15:36:16.355639,1713195376.3557096,35.1,80.3,16650469376,396648448,11548975104,370490241024,95210450944,256384872448,664135476,459179510,71264,64699,0,0,0,0,4
system,2024-04-15-15:36:26.354637,1713195386.3546996,8.9,79.7,16650469376,507846656,11459162112,370490241024,95193964544,256401358848,680437140,459394828,71977,65159,0,0,0,0,4
system,2024-04-15-15:36:36.355484,1713195396.3555472,38.0,78.0,16650469376,800817152,11129008128,370490241024,95193554944,256401768448,680678391,459545118,72253,65417,0,0,0,0,4
system,2024-04-15-15:36:46.354413,1713195406.354473,7.3,77.9,16650469376,812883968,11126423552,370490241024,95193100288,256402223104,680940236,459717068,72544,65691,0,0,0,0,4
system,2024-04-15-15:36:56.354521,1713195416.3546069,19.7,77.9,16650469376,783761408,11138592768,370490241024,95176699904,256418623488,697232593,475912337,73515,66669,0,0,0,0,4
system,2024-04-15-15:37:06.357523,1713195426.357575,6.2,78.0,16650469376,780218368,11140816896,370490241024,95176151040,256419172352,697499843,476089936,73785,66935,0,0,0,0,4
system,2024-04-15-15:37:16.354698,1713195436.3547654,15.0,78.0,16650469376,775315456,11144036352,370490241024,95175704576,256419618816,697803311,476305271,74094,67240,0,0,0,0,4
system,2024-04-15-15:37:26.354741,1713195446.3548195,7.3,78.0,16650469376,770969600,11147071488,370490241024,95175188480,256420134912,698088745,476500495,74377,67510,0,0,0,0,4
system,2024-04-15-15:37:36.354639,1713195456.3547006,8.7,77.7,16650469376,805515264,11129446400,370490241024,95158603776,256436719616,714412971,492713391,75554,68444,0,0,0,0,4
system,2024-04-15-15:37:46.355166,1713195466.355243,25.9,77.7,16650469376,809664512,11124449280,370490241024,95159336960,256435986432,714746782,492958792,75875,68750,0,0,0,0,4
system,2024-04-15-15:37:56.354509,1713195476.35457,15.2,77.8,16650469376,814854144,11141533696,370490241024,95181090816,256414232576,715056506,493178612,76160,69022,0,0,0,0,4
system,2024-04-15-15:38:06.356438,1713195486.3564985,59.5,78.1,16650469376,750108672,11150958592,370490241024,95180271616,256415051776,715374151,493406419,76444,69294,0,0,0,0,4
system,2024-04-15-15:38:16.352598,1713195496.3526385,26.6,80.8,16650469376,295419904,11565879296,370490241024,95179776000,256415547392,739405145,509675806,77486,70273,0,0,0,0,4
system,2024-04-15-15:38:46.359320,1713195526.35938,85.7,76.5,16650469376,860147712,11461271552,370490241024,95136018432,256459304960,811256613,558328034,80982,73012,0,0,0,0,4
system,2024-04-15-15:38:56.354215,1713195536.3542762,13.6,75.0,16650469376,1116053504,11228434432,370490241024,95135301632,256460021760,811656533,558632073,81320,73331,0,0,0,0,4
system,2024-04-15-15:39:06.359060,1713195546.3591907,70.1,75.4,16650469376,1053478912,11298074624,370490241024,95134580736,256460742656,812020696,558899691,81604,73601,0,0,0,0,4
system,2024-04-15-15:39:16.359444,1713195556.3595192,51.3,75.6,16650469376,993726464,11343675392,370490241024,95119745024,256475578368,812435757,559219166,81933,73908,0,0,0,0,4
system,2024-04-15-15:39:26.355703,1713195566.355787,47.6,75.7,16650469376,980824064,11354849280,370490241024,95118893056,256476430336,812842822,559531051,82255,74211,0,0,0,0,4
system,2024-04-15-15:39:36.354447,1713195576.3545156,53.0,75.7,16650469376,978243584,11355811840,370490241024,95118036992,256477286400,813255996,559848254,82565,74501,0,0,0,0,4
system,2024-04-15-15:39:46.354546,1713195586.3546095,46.9,75.5,16650469376,1005133824,11358482432,370490241024,95117271040,256478052352,813677682,560173777,82876,74789,0,0,0,0,4
system,2024-04-15-15:39:56.354495,1713195596.3545654,45.6,75.6,16650469376,988557312,11365777408,370490241024,95116382208,256478941184,814143467,560485998,83179,75084,0,0,0,0,4
system,2024-04-15-15:40:06.359611,1713195606.3596838,66.7,75.5,16650469376,1004212224,11367452672,370490241024,95115468800,256479854592,814557592,560804464,83474,75366,0,0,0,0,4
system,2024-04-15-15:40:16.355331,1713195616.3554113,67.9,75.5,16650469376,1003962368,11368816640,370490241024,95114584064,256480739328,815085587,561238824,83857,75724,0,0,0,0,4
system,2024-04-15-15:40:26.355429,1713195626.3555222,56.6,75.5,16650469376,1006030848,11362746368,370490241024,95113760768,256481562624,815516431,561573118,84151,76004,0,0,0,0,4
system,2024-04-15-15:40:36.355953,1713195636.356045,86.6,75.5,16650469376,1005514752,11361955840,370490241024,95112761344,256482562048,815955019,561915217,84443,76283,0,0,0,0,4
system,2024-04-15-15:40:46.355573,1713195646.3556368,59.5,75.5,16650469376,1005305856,11356221440,370490241024,95111733248,256483590144,816431266,562294740,84757,76583,0,0,0,0,4
system,2024-04-15-15:40:56.355876,1713195656.3559687,61.4,75.4,16650469376,1017364480,11351977984,370490241024,95110791168,256484532224,816915424,562683519,85072,76887,0,0,0,0,4
system,2024-04-15-15:41:06.357043,1713195666.3571663,66.3,75.6,16650469376,977887232,11363299328,370490241024,95109734400,256485588992,817472799,563086881,85405,77214,0,0,0,0,4
