name,date,time,cpu-percent,ram-resident-set-size-bytes,ram-virtual-memory-size-bytes,ram-shared-memory-bytes,ram-code-segment-size-bytes,ram-data-segment-size-bytes,ram-library-size-bytes,ram-dirty-pages-bytes,ram-unique-set-size-bytes,disk-read-bytes,disk-write-bytes,disk-read-characters-bytes,disk-write-characters-bytes,cycle
server,2024-04-15-15:15:21.609165,1713194121.6092405,129.6,760344576,3247620096,141819904,4096,1620332544,0,0,748064768,76722176,15761408,74830244,15713549,1
server,2024-04-15-15:15:26.491636,1713194126.4917066,139.2,762703872,3249717248,141950976,4096,1622433792,0,0,750256128,76722176,15761408,74848177,15713824,1
server,2024-04-15-15:15:31.824931,1713194131.8249876,29.8,762736640,3249717248,141950976,4096,1622454272,0,0,750338048,76722176,15761408,74849961,15714131,1
server,2024-04-15-15:15:36.785738,1713194136.785795,129.2,763805696,3250765824,141950976,4096,1623511040,0,0,751419392,76722176,15765504,74867897,15714488,1
server,2024-04-15-15:15:41.874866,1713194141.8749137,104.3,764727296,3251814400,141950976,4096,1624567808,0,0,752455680,76722176,15765504,74869684,15714725,1
server,2024-04-15-15:15:46.728098,1713194146.728181,127.7,764858368,3251814400,141950976,4096,1624571904,0,0,752562176,76722176,15765504,74887620,15715000,1
server,2024-04-15-15:15:51.842098,1713194151.8421557,100.8,765251584,3251814400,141950976,4096,1624576000,0,0,753020928,76722176,15765504,74889407,15715154,1
server,2024-04-15-15:15:56.693065,1713194156.6931536,149.4,765382656,3251814400,141950976,4096,1624584192,0,0,753098752,76722176,15769600,74907344,15715507,1
server,2024-04-15-15:16:01.894167,1713194161.894272,102.6,764882944,3251814400,141950976,4096,1624584192,0,0,752603136,76722176,15769600,74909131,15715740,1
server,2024-04-15-15:16:06.777537,1713194166.7776148,159.1,764882944,3251814400,141950976,4096,1624584192,0,0,752656384,76722176,15769600,74927067,15716329,1
server,2024-04-15-15:16:11.588634,1713194171.5886793,103.9,765276160,3251814400,141950976,4096,1624588288,0,0,753131520,76722176,15769600,74928854,15716645,1
server,2024-04-15-15:16:16.747975,1713194176.7480505,128.6,765276160,3251814400,141950976,4096,1624592384,0,0,753147904,76722176,15769600,74946790,15716920,1
server,2024-04-15-15:16:21.823571,1713194181.823644,106.9,765276160,3251814400,141950976,4096,1624608768,0,0,753164288,76722176,15773696,74948577,15717074,1
server,2024-04-15-15:16:26.799183,1713194186.7992709,102.0,765276160,3251814400,141950976,4096,1624608768,0,0,753180672,76722176,15773696,74966513,15717349,1
server,2024-04-15-15:16:31.521534,1713194191.5215938,129.3,765276160,3251814400,141950976,4096,1624608768,0,0,753180672,76722176,15773696,74968300,15717503,1
server,2024-04-15-15:16:36.968922,1713194196.9689786,80.0,765276160,3251814400,141950976,4096,1624608768,0,0,753192960,76722176,15777792,74986236,15717860,1
server,2024-04-15-15:16:41.481989,1713194201.4820426,119.6,765276160,3251814400,141950976,4096,1624608768,0,0,753192960,76722176,15777792,74988023,15718011,1
server,2024-04-15-15:16:46.699160,1713194206.6992176,79.5,765276160,3251814400,141950976,4096,1624608768,0,0,753192960,76722176,15777792,75005959,15718446,1
server,2024-04-15-15:16:51.850627,1713194211.850704,103.3,765276160,3251814400,141950976,4096,1624616960,0,0,753205248,76722176,15781888,75007746,15718751,1
server,2024-04-15-15:16:56.479084,1713194216.4791322,99.6,764416000,3250765824,142082048,4096,1623568384,0,0,752427008,76722176,15785984,75025682,15719113,1
server,2024-04-15-15:17:01.485679,1713194221.485758,108.2,764416000,3250765824,142082048,4096,1623568384,0,0,752431104,76722176,15785984,75027469,15719181,1
server,2024-04-15-15:17:06.483023,1713194226.4830787,59.5,772149248,3519221760,142606336,4096,1665875968,0,0,759865344,80703488,15790080,125411330,15721440,1
server,2024-04-15-15:17:11.483627,1713194231.4836876,10.0,772149248,3519221760,142606336,4096,1665875968,0,0,759865344,80703488,15790080,125413119,15721508,1
server,2024-04-15-15:17:16.488877,1713194236.4889417,28.4,772149248,3519221760,142606336,4096,1674846208,0,0,759885824,80703488,15790080,125431059,15721783,1
server,2024-04-15-15:17:21.490920,1713194241.4909897,39.5,772149248,3519221760,142606336,4096,1674854400,0,0,759894016,80703488,15790080,125432848,15721851,1
server,2024-04-15-15:17:26.488998,1713194246.4890547,19.8,772149248,3519221760,142606336,4096,1674854400,0,0,759894016,80703488,15790080,125450788,15722126,1
server,2024-04-15-15:17:31.481831,1713194251.481897,9.9,990261248,3706916864,142606336,4096,1885216768,0,0,978042880,80703488,15794176,125452925,15722345,1
server,2024-04-15-15:17:41.484827,1713194261.484892,19.9,1053376512,3785560064,142606336,4096,1949306880,0,0,1040957440,80703488,15794176,125454714,15723453,1
server,2024-04-15-15:17:51.491418,1713194271.4914827,29.3,1042259968,3775074304,142606336,4096,1938821120,0,0,1029779456,80703488,15798272,125456503,15724298,1
server,2024-04-15-15:18:01.499644,1713194281.4997292,20.0,1054490624,3786608640,142606336,4096,1950367744,0,0,1042026496,80703488,15798272,125458292,15725143,1
server,2024-04-15-15:18:06.516443,1713194286.516576,68.0,880508928,3591573504,142606336,4096,1775235072,0,0,868040704,80703488,15802368,125476232,15725915,1
server,2024-04-15-15:18:11.498278,1713194291.4983582,19.9,880508928,3591573504,142606336,4096,1775235072,0,0,868044800,80703488,15802368,125478021,15726145,1
server,2024-04-15-15:18:16.486893,1713194296.486962,29.1,880508928,3591573504,142606336,4096,1775235072,0,0,867794944,80703488,15802368,125495963,15726420,1
server,2024-04-15-15:18:21.492995,1713194301.4930556,19.9,880508928,3591573504,142606336,4096,1775247360,0,0,867799040,80703488,15802368,125497752,15726488,1
server,2024-04-15-15:18:26.488610,1713194306.4886785,47.7,880508928,3591573504,142606336,4096,1775247360,0,0,867799040,80703488,15806464,125515868,15726987,1
server,2024-04-15-15:18:31.488574,1713194311.4886386,19.9,880508928,3591573504,142606336,4096,1775247360,0,0,867799040,80703488,15806464,125517657,15727135,1
server,2024-04-15-15:18:36.498463,1713194316.498516,29.7,880508928,3591573504,142606336,4096,1775247360,0,0,867807232,80703488,15806464,125535599,15727492,1
server,2024-04-15-15:18:41.481021,1713194321.4810753,19.9,880508928,3591573504,142606336,4096,1775255552,0,0,867811328,80703488,15806464,125537388,15727643,1
server,2024-04-15-15:18:46.487025,1713194326.4870777,38.7,880508928,3591573504,142606336,4096,1775255552,0,0,867811328,80703488,15810560,125555330,15728071,1
server,2024-04-15-15:18:51.486914,1713194331.4870002,10.0,880508928,3591573504,142606336,4096,1775255552,0,0,867811328,80703488,15810560,125557119,15728139,1
server,2024-04-15-15:18:56.482018,1713194336.4820724,29.3,880508928,3591573504,142606336,4096,1775255552,0,0,867815424,80703488,15810560,125575061,15728414,1
server,2024-04-15-15:19:01.488432,1713194341.4884958,19.5,880508928,3591573504,142606336,4096,1775255552,0,0,867815424,80703488,15810560,125576850,15728482,1
server,2024-04-15-15:19:06.509013,1713194346.5090995,66.7,880508928,3591573504,142606336,4096,1775255552,0,0,866947072,80703488,15814656,125594792,15729001,1
server,2024-04-15-15:19:11.500315,1713194351.5004206,19.9,880508928,3591573504,142606336,4096,1775255552,0,0,866947072,80703488,15814656,125596581,15729069,1
server,2024-04-15-15:19:16.531696,1713194356.53184,67.0,880508928,3591573504,142606336,4096,1775267840,0,0,866963456,80703488,15814656,125614698,15729568,1
server,2024-04-15-15:19:21.507070,1713194361.5071583,29.9,880508928,3591573504,142606336,4096,1775267840,0,0,866963456,80703488,15814656,125616487,15729716,1
server,2024-04-15-15:19:26.488921,1713194366.4889762,59.6,880508928,3591573504,142606336,4096,1775267840,0,0,866979840,80703488,15818752,125634429,15730144,1
server,2024-04-15-15:19:31.496119,1713194371.4962091,29.9,880508928,3591573504,142606336,4096,1775267840,0,0,866983936,80703488,15818752,125636218,15730212,1
server,2024-04-15-15:19:36.506479,1713194376.5065556,28.7,880508928,3591573504,142606336,4096,1775267840,0,0,866983936,80703488,15818752,125654160,15730652,1
server,2024-04-15-15:19:41.495641,1713194381.4957128,29.9,880508928,3591573504,142606336,4096,1775267840,0,0,866983936,80703488,15818752,125655949,15730720,1
server,2024-04-15-15:19:46.503353,1713194386.5034263,18.9,880508928,3591573504,142606336,4096,1775267840,0,0,866996224,80703488,15818752,125673891,15730995,1
server,2024-04-15-15:19:51.493157,1713194391.493229,19.9,880508928,3591573504,142606336,4096,1775267840,0,0,866996224,80703488,15818752,125675680,15731063,1
server,2024-04-15-15:19:56.500055,1713194396.5001268,28.5,880508928,3591573504,142606336,4096,1775267840,0,0,867000320,80703488,15818752,125693622,15731338,1
server,2024-04-15-15:20:01.502730,1713194401.5028126,57.9,880508928,3591573504,142606336,4096,1775267840,0,0,867000320,80703488,15818752,125695411,15731406,1
server,2024-04-15-15:20:06.496650,1713194406.4967215,69.8,880508928,3591573504,142606336,4096,1775267840,0,0,867004416,80703488,15822848,125713528,15732223,1
server,2024-04-15-15:20:11.503601,1713194411.5036926,29.9,880508928,3591573504,142606336,4096,1775267840,0,0,867065856,80703488,15822848,125715317,15732450,1
server,2024-04-15-15:20:16.504333,1713194416.5044174,19.1,880508928,3591573504,142606336,4096,1775267840,0,0,867069952,80703488,15822848,125733259,15732725,1
server,2024-04-15-15:20:21.496822,1713194421.4968925,29.9,880508928,3591573504,142606336,4096,1775267840,0,0,867074048,80703488,15822848,125735048,15732793,1
server,2024-04-15-15:20:26.497667,1713194426.4977858,39.7,880640000,3591573504,142606336,4096,1775267840,0,0,867074048,80703488,15822848,125752990,15733068,1
server,2024-04-15-15:20:31.502035,1713194431.5021155,29.9,880640000,3591573504,142606336,4096,1775267840,0,0,867074048,80703488,15822848,125754779,15733136,1
server,2024-04-15-15:20:36.508566,1713194436.508652,59.7,880640000,3591573504,142606336,4096,1775267840,0,0,867074048,80703488,15826944,125772722,15733576,1
server,2024-04-15-15:20:41.502642,1713194441.5027282,29.9,880640000,3591573504,142606336,4096,1775267840,0,0,867074048,80703488,15826944,125774511,15733644,1
server,2024-04-15-15:20:46.489240,1713194446.489322,49.6,880640000,3591573504,142606336,4096,1775267840,0,0,867078144,80703488,15831040,125792453,15733993,1
server,2024-04-15-15:20:51.501180,1713194451.501356,29.9,880640000,3591573504,142606336,4096,1775271936,0,0,867082240,80703488,15831040,125794242,15734140,1
server,2024-04-15-15:20:56.617068,1713194456.617172,48.4,880640000,3591573504,142606336,4096,1775271936,0,0,867086336,80703488,15835136,125812186,15734639,1
server,2024-04-15-15:21:01.555352,1713194461.5554335,49.8,880640000,3591573504,142606336,4096,1775271936,0,0,867086336,80703488,15835136,125813975,15734787,1
server,2024-04-15-15:21:06.504843,1713194466.5049133,59.7,880640000,3591573504,142606336,4096,1775271936,0,0,867086336,80703488,15835136,125831918,15735306,1
server,2024-04-15-15:21:11.543193,1713194471.54329,36.7,880640000,3591573504,142606336,4096,1775271936,0,0,867086336,80703488,15835136,125833707,15735374,1
server,2024-04-15-15:21:16.523984,1713194476.5240972,37.9,880640000,3599982592,142606336,4096,1783676928,0,0,867151872,80703488,15835136,125864629,15735714,1
server,2024-04-15-15:21:21.498604,1713194481.498679,29.9,880640000,3599982592,142606336,4096,1783681024,0,0,867155968,80703488,15835136,125866418,15735782,1
server,2024-04-15-15:21:26.499796,1713194486.4999094,49.8,880640000,3599982592,142606336,4096,1783681024,0,0,867155968,80703488,15839232,125884361,15736131,1
server,2024-04-15-15:21:31.509833,1713194491.5099204,29.9,880640000,3599982592,142606336,4096,1783681024,0,0,867184640,80703488,15839232,125886150,15736278,1
server,2024-04-15-15:21:36.507653,1713194496.5077288,28.4,880640000,3599982592,142606336,4096,1783709696,0,0,867192832,80703488,15843328,125904092,15736635,1
server,2024-04-15-15:21:41.496992,1713194501.4970677,29.9,880640000,3599982592,142606336,4096,1783709696,0,0,867192832,80703488,15843328,125905881,15736786,1
server,2024-04-15-15:21:46.509607,1713194506.5096922,49.6,880640000,3599982592,142606336,4096,1783726080,0,0,867205120,80703488,15843328,125923997,15737365,1
server,2024-04-15-15:21:51.493665,1713194511.4937925,19.9,880771072,3599982592,142606336,4096,1783726080,0,0,867303424,80703488,15843328,125925786,15737433,1
server,2024-04-15-15:21:56.502428,1713194516.5024977,67.2,880771072,3599982592,142606336,4096,1783726080,0,0,867094528,80703488,15843328,125943728,15737708,1
server,2024-04-15-15:22:01.479700,1713194521.4797559,10.0,880771072,3599982592,142606336,4096,1783726080,0,0,867098624,80703488,15843328,125945517,15737776,1
server,2024-04-15-15:22:06.490780,1713194526.4908614,39.7,881295360,3599982592,142606336,4096,1783906304,0,0,867680256,80703488,15847424,125963459,15738997,1
server,2024-04-15-15:22:11.486692,1713194531.4867558,19.9,881295360,3599982592,142606336,4096,1783906304,0,0,867684352,80703488,15847424,125965248,15739227,1
server,2024-04-15-15:22:16.481398,1713194536.4814541,49.7,881557504,3599982592,142606336,4096,1783951360,0,0,867848192,80703488,15847424,125983190,15739502,1
server,2024-04-15-15:22:21.484416,1713194541.4844866,29.9,881557504,3599982592,142606336,4096,1783971840,0,0,867852288,80703488,15847424,125984979,15739570,1
server,2024-04-15-15:22:26.490220,1713194546.490286,18.9,881557504,3599982592,142606336,4096,1783971840,0,0,867889152,80703488,15847424,126002921,15739845,1
server,2024-04-15-15:22:31.489779,1713194551.48984,9.9,881557504,3599982592,142606336,4096,1783971840,0,0,867909632,80703488,15847424,126004710,15739913,1
server,2024-04-15-15:22:36.486602,1713194556.4866762,57.5,881688576,3599982592,142606336,4096,1783971840,0,0,867913728,80703488,15851520,126022826,15740353,1
server,2024-04-15-15:22:41.480757,1713194561.4808044,97.8,881688576,3599982592,142606336,4096,1783971840,0,0,867979264,80703488,15855616,126024615,15742311,1
server,2024-04-15-15:22:46.482938,1713194566.483001,29.7,883523584,3591573504,142606336,4096,1775566848,0,0,869879808,80703488,15859712,134456757,15744297,2
server,2024-04-15-15:22:56.508839,1713194576.5089192,56.7,1175871488,3887468544,142606336,4096,2088235008,0,0,1162186752,80703488,15863808,134474880,15745010,2
server,2024-04-15-15:23:01.501222,1713194581.5012746,19.9,1176059904,3870650368,142606336,4096,2071425024,0,0,1162293248,80703488,15863808,134476672,15745436,2
server,2024-04-15-15:23:06.494041,1713194586.4941127,29.8,904044544,3595767808,142606336,4096,1796542464,0,0,890261504,80703488,15863808,134494621,15745872,2
server,2024-04-15-15:23:11.491724,1713194591.4917774,9.8,904044544,3595767808,142606336,4096,1796562944,0,0,890265600,80703488,15863808,134496413,15746023,2
server,2024-04-15-15:23:16.488006,1713194596.4880598,19.6,904044544,3595767808,142606336,4096,1796562944,0,0,890265600,80703488,15863808,134514362,15746298,2
server,2024-04-15-15:23:21.490970,1713194601.4910235,19.9,904044544,3595767808,142606336,4096,1796562944,0,0,890269696,80703488,15863808,134516154,15746366,2
server,2024-04-15-15:23:26.491384,1713194606.4914458,28.4,904044544,3595767808,142606336,4096,1796562944,0,0,890269696,80703488,15863808,134534103,15746641,2
server,2024-04-15-15:23:33.067365,1713194613.0674357,19.7,1179799552,3868553216,142606336,4096,2075435008,0,0,1166286848,80703488,15867904,134535895,15746948,2
server,2024-04-15-15:23:36.489979,1713194616.4900322,29.5,912039936,3597864960,142606336,4096,1804746752,0,0,898396160,80703488,15867904,134554192,15747525,2
server,2024-04-15-15:23:41.491021,1713194621.491072,19.8,912039936,3597864960,142606336,4096,1804750848,0,0,898400256,80703488,15867904,134555984,15747676,2
server,2024-04-15-15:23:46.491112,1713194626.4911923,9.7,912039936,3597864960,142606336,4096,1804750848,0,0,898408448,80703488,15867904,134573933,15747951,2
server,2024-04-15-15:23:51.484537,1713194631.4845924,19.6,912039936,3597864960,142606336,4096,1804750848,0,0,898408448,80703488,15867904,134575725,15748019,2
server,2024-04-15-15:23:56.485959,1713194636.486039,38.9,912039936,3597864960,142606336,4096,1804750848,0,0,898408448,80703488,15867904,134593674,15748294,2
server,2024-04-15-15:24:01.494907,1713194641.4949603,19.5,912039936,3597864960,142606336,4096,1804750848,0,0,898408448,80703488,15867904,134595466,15748362,2
server,2024-04-15-15:24:06.487835,1713194646.4879043,28.9,912039936,3597864960,142606336,4096,1804750848,0,0,898408448,80703488,15867904,134613415,15748637,2
server,2024-04-15-15:24:11.480784,1713194651.4808466,19.9,1021562880,3707965440,142606336,4096,1914851328,0,0,1007894528,80703488,15872000,134615555,15749100,2
server,2024-04-15-15:24:21.489279,1713194661.4893296,29.7,1041272832,3727904768,142606336,4096,1934794752,0,0,996503552,80703488,15872000,134635695,15750145,2
server,2024-04-15-15:24:26.495231,1713194666.4953113,67.7,1029840896,3724623872,142606336,4096,1931509760,0,0,1016279040,80703488,15876096,134653644,15750530,2
server,2024-04-15-15:24:36.485129,1713194676.4851937,39.9,1073451008,3768147968,142606336,4096,1975037952,0,0,1059856384,80703488,15876096,134671593,15751256,2
server,2024-04-15-15:24:41.482397,1713194681.4824636,19.9,877162496,3570470912,142606336,4096,1777369088,0,0,863494144,80703488,15880192,134673385,15751669,2
server,2024-04-15-15:24:46.485275,1713194686.4853535,29.7,877162496,3570470912,142606336,4096,1777369088,0,0,863494144,80703488,15880192,134691334,15752097,2
server,2024-04-15-15:24:51.482290,1713194691.4823546,29.9,877162496,3570470912,142606336,4096,1777373184,0,0,863498240,80703488,15880192,134693126,15752165,2
server,2024-04-15-15:24:56.487334,1713194696.48739,19.4,877162496,3570470912,142606336,4096,1777373184,0,0,863502336,80703488,15880192,134711075,15752440,2
server,2024-04-15-15:25:01.485564,1713194701.4856234,19.9,877162496,3570470912,142606336,4096,1777389568,0,0,863506432,80703488,15880192,134712867,15752508,2
server,2024-04-15-15:25:06.511112,1713194706.5112052,28.3,877162496,3570470912,142606336,4096,1777389568,0,0,863514624,80703488,15884288,134730816,15752862,2
server,2024-04-15-15:25:11.498977,1713194711.4990704,29.9,877162496,3570470912,142606336,4096,1777389568,0,0,863514624,80703488,15884288,134732782,15753399,2
server,2024-04-15-15:25:16.499543,1713194716.4996388,19.8,877162496,3570470912,142606336,4096,1777389568,0,0,863514624,80703488,15884288,134750731,15753674,2
server,2024-04-15-15:25:21.484799,1713194721.4848554,29.9,877162496,3570470912,142606336,4096,1777405952,0,0,863518720,80703488,15884288,134752523,15753742,2
server,2024-04-15-15:25:26.497610,1713194726.4976923,59.1,877162496,3570470912,142606336,4096,1777405952,0,0,863522816,80703488,15888384,134770472,15754170,2
server,2024-04-15-15:25:31.484723,1713194731.4848015,29.9,877162496,3570470912,142606336,4096,1777405952,0,0,863522816,80703488,15888384,134772264,15754238,2
server,2024-04-15-15:25:36.499939,1713194736.500003,47.2,877162496,3570470912,142606336,4096,1777405952,0,0,863522816,80703488,15888384,134790214,15754595,2
server,2024-04-15-15:25:41.492271,1713194741.4923558,68.3,877162496,3570470912,142606336,4096,1777405952,0,0,863522816,80703488,15888384,134792006,15754746,2
server,2024-04-15-15:25:46.494544,1713194746.49461,59.5,877162496,3562061824,142606336,4096,1769000960,0,0,863498240,80703488,15888384,134809955,15755021,2
server,2024-04-15-15:25:51.501545,1713194751.5016267,19.9,877162496,3562061824,142606336,4096,1769000960,0,0,863502336,80703488,15888384,134811747,15755089,2
server,2024-04-15-15:25:56.483801,1713194756.48387,48.4,877293568,3570470912,142606336,4096,1777405952,0,0,863531008,80703488,15892480,134849994,15755653,2
server,2024-04-15-15:26:01.506625,1713194761.5067308,49.7,877293568,3570470912,142606336,4096,1777405952,0,0,863531008,80703488,15892480,134851786,15755801,2
server,2024-04-15-15:26:06.499568,1713194766.4996378,76.5,877293568,3570470912,142606336,4096,1777405952,0,0,863531008,80703488,15896576,134869735,15756311,2
server,2024-04-15-15:26:11.492902,1713194771.4929783,29.9,877293568,3570470912,142606336,4096,1777405952,0,0,863531008,80703488,15896576,134871527,15756541,2
server,2024-04-15-15:26:16.509563,1713194776.5096645,39.6,877293568,3570470912,142606336,4096,1777405952,0,0,863531008,80703488,15896576,134889476,15756816,2
server,2024-04-15-15:26:21.493380,1713194781.493456,19.9,877293568,3570470912,142606336,4096,1777405952,0,0,863535104,80703488,15896576,134891268,15756884,2
server,2024-04-15-15:26:26.493439,1713194786.4935145,29.8,877293568,3570470912,142606336,4096,1777405952,0,0,863539200,80703488,15896576,134909217,15757159,2
server,2024-04-15-15:26:31.500329,1713194791.5004103,49.8,877293568,3570470912,142606336,4096,1777405952,0,0,863539200,80703488,15896576,134911009,15757227,2
server,2024-04-15-15:26:36.501614,1713194796.5016863,47.8,877293568,3570470912,142606336,4096,1777405952,0,0,863539200,80703488,15900672,134928958,15757584,2
server,2024-04-15-15:26:41.499679,1713194801.4997613,19.9,877293568,3570470912,142606336,4096,1777405952,0,0,863539200,80703488,15900672,134930750,15757735,2
server,2024-04-15-15:26:46.496550,1713194806.4966288,39.9,877293568,3570470912,142606336,4096,1777405952,0,0,863539200,80703488,15900672,134948874,15758234,2
server,2024-04-15-15:26:51.489046,1713194811.4891303,39.8,877293568,3570470912,142606336,4096,1777405952,0,0,863539200,80703488,15900672,134950666,15758535,2
server,2024-04-15-15:26:56.497100,1713194816.4971557,19.8,877293568,3570470912,142606336,4096,1777405952,0,0,863543296,80703488,15900672,134968615,15758810,2
server,2024-04-15-15:27:01.505381,1713194821.505497,29.9,877293568,3570470912,142606336,4096,1777405952,0,0,863543296,80703488,15900672,134970407,15758878,2
server,2024-04-15-15:27:06.502030,1713194826.5021315,69.5,877293568,3570470912,142606336,4096,1777405952,0,0,863543296,80703488,15904768,134988356,15759314,2
server,2024-04-15-15:27:11.499848,1713194831.4999573,29.5,877293568,3570470912,142606336,4096,1777405952,0,0,863543296,80703488,15904768,134990148,15759465,2
server,2024-04-15-15:27:16.497942,1713194836.498018,39.7,877293568,3570470912,142606336,4096,1777405952,0,0,863547392,80703488,15904768,135008097,15759740,2
server,2024-04-15-15:27:21.501643,1713194841.5017762,29.9,877293568,3570470912,142606336,4096,1777405952,0,0,863547392,80703488,15904768,135009889,15759808,2
server,2024-04-15-15:27:26.496216,1713194846.4962847,38.4,877293568,3570470912,142606336,4096,1777405952,0,0,863547392,80703488,15908864,135027838,15760157,2
server,2024-04-15-15:27:31.497865,1713194851.4979615,29.9,877293568,3570470912,142606336,4096,1777405952,0,0,863547392,80703488,15908864,135029630,15760304,2
server,2024-04-15-15:27:36.493803,1713194856.4938798,69.1,877293568,3570470912,142606336,4096,1777405952,0,0,863547392,80703488,15908864,135047755,15760968,2
server,2024-04-15-15:27:41.485034,1713194861.4850874,19.9,877293568,3570470912,142606336,4096,1777405952,0,0,863547392,80703488,15908864,135049547,15761116,2
server,2024-04-15-15:27:46.486276,1713194866.4863534,19.4,877293568,3562061824,142606336,4096,1769000960,0,0,863518720,80703488,15908864,135067496,15761391,2
server,2024-04-15-15:27:51.474307,1713194871.474375,19.9,877293568,3562061824,142606336,4096,1769000960,0,0,863522816,80703488,15908864,135069288,15761459,2
server,2024-04-15-15:27:56.479447,1713194876.4794922,39.8,877424640,3562061824,142606336,4096,1769000960,0,0,863522816,80703488,15908864,135087237,15761734,2
server,2024-04-15-15:28:01.484882,1713194881.484948,10.0,877424640,3562061824,142606336,4096,1769000960,0,0,863522816,80703488,15908864,135089029,15761802,2
server,2024-04-15-15:28:06.499468,1713194886.4995487,28.3,877424640,3562061824,142606336,4096,1769000960,0,0,863531008,80703488,15912960,135106978,15762763,2
server,2024-04-15-15:28:11.477911,1713194891.4779623,29.2,877424640,3562061824,142606336,4096,1769000960,0,0,863535104,80703488,15912960,135108770,15763075,2
server,2024-04-15-15:28:16.494555,1713194896.4946458,28.7,877555712,3562061824,142606336,4096,1769041920,0,0,863547392,80703488,15912960,135126719,15763350,2
server,2024-04-15-15:28:21.480989,1713194901.4810576,29.9,877555712,3562078208,142606336,4096,1769058304,0,0,863555584,80703488,15912960,135151548,15763483,2
server,2024-04-15-15:28:26.482061,1713194906.4821224,29.7,877555712,3570470912,142606336,4096,1777446912,0,0,863580160,80703488,15912960,135169497,15763758,2
server,2024-04-15-15:28:31.481638,1713194911.4817007,19.9,877555712,3570470912,142606336,4096,1777446912,0,0,863588352,80703488,15917056,135171463,15764130,2
server,2024-04-15-15:28:36.484441,1713194916.4845054,19.3,877555712,3570470912,142606336,4096,1777446912,0,0,863592448,80703488,15917056,135189412,15764570,2
server,2024-04-15-15:28:41.486976,1713194921.487054,20.0,877555712,3570470912,142606336,4096,1777446912,0,0,863592448,80703488,15917056,135191204,15764638,2
server,2024-04-15-15:28:46.486475,1713194926.4865348,29.1,877686784,3570470912,142606336,4096,1777446912,0,0,863600640,80703488,15921152,135209153,15765165,2
server,2024-04-15-15:28:51.483685,1713194931.4837723,29.8,877686784,3570470912,142606336,4096,1777446912,0,0,863600640,80703488,15921152,135210945,15765312,2
server,2024-04-15-15:28:56.487239,1713194936.4873009,19.1,877686784,3570470912,142606336,4096,1777446912,0,0,863600640,80703488,15921152,135228894,15765587,2
server,2024-04-15-15:29:01.487763,1713194941.487835,9.9,877686784,3570470912,142606336,4096,1777446912,0,0,863604736,80703488,15921152,135230686,15765655,2
server,2024-04-15-15:29:06.487215,1713194946.4872856,28.9,877686784,3570470912,142606336,4096,1777446912,0,0,863612928,80703488,15925248,135272403,15766156,2
server,2024-04-15-15:29:11.484426,1713194951.4844918,29.9,877686784,3570470912,142606336,4096,1777467392,0,0,863617024,80703488,15925248,135274195,15766307,2
